GDAY_DS,T_ID,P_ID,TB_SC,INN2,PA-AB,H1,H2,H3,HR,SB_SR,WP,ER,ERA,BABIP,KK9,BB9
20190515,HT,66609,B,3,0,1,1,0,1,0.0,0,2,18.0,0.5,9.0,0.0
20190515,KT,69032,T,18,2,5,1,0,0,1.0,0,0,0.0,0.35294117647058826,10.5,3.0
20190515,KT,69041,T,3,0,0,1,0,0,0.0,0,0,0.0,0.25,0.0,0.0
20190515,HT,69656,B,15,4,5,1,1,0,0.0,0,3,5.4,0.5,12.6,7.2
20190515,HT,76350,B,2,2,0,1,0,0,1.0,0,1,13.5,0.3333333333333333,0.0,27.0
20190515,LG,60140,T,1,0,1,0,0,1,0.0,0,2,54.0,1.0,27.0,0.0
20190515,LT,60559,B,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
20190515,LT,63543,B,3,0,1,0,0,0,1.0,0,0,0.0,1.0,27.0,0.0
20190515,LG,68135,T,21,1,4,2,0,0,0.0,0,3,3.857142857142857,0.3,7.7142857142857135,1.2857142857142856
20190515,LT,68556,B,3,1,2,0,0,0,0.0,0,0,0.0,0.4,0.0,9.0
20190515,LG,69159,T,2,1,1,0,0,0,0.0,0,2,27.0,0.3333333333333333,0.0,13.5
20190515,LT,69539,B,2,1,2,0,0,0,0.0,0,0,0.0,0.5,0.0,13.5
20190515,LT,74630,B,1,1,0,0,0,1,0.0,0,2,54.0,0.0,0.0,27.0
20190515,LT,75321,B,3,1,0,0,0,0,0.0,0,0,0.0,0.0,18.0,9.0
20190515,LT,76225,B,5,1,2,0,0,0,0.0,1,0,0.0,0.3333333333333333,0.0,5.4
20190515,LG,76650,T,0,0,0,1,0,0,0.0,0,1,0.0,1.0,0.0,0.0
20190515,LT,77318,B,9,3,2,3,0,0,0.0,0,1,3.0,0.625,21.0,9.0
20190515,SK,61895,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
20190515,NC,62929,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
20190515,NC,63950,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
20190515,NC,65964,B,2,1,1,2,0,0,0.0,0,2,27.0,0.6,0.0,13.5
20190515,SK,69813,T,3,0,0,1,0,0,0.0,0,0,0.0,0.3333333333333333,9.0,0.0
20190515,NC,75867,B,6,1,2,1,0,0,0.0,0,1,4.5,0.5,9.0,4.5
20190515,NC,76757,B,12,4,1,1,0,1,0.0,0,3,6.75,0.2,9.0,6.75
20190515,SK,77829,T,21,1,5,0,0,1,0.0,0,2,2.5714285714285716,0.2777777777777778,10.285714285714285,1.2857142857142856
20190515,NC,78366,B,1,0,1,0,0,0,0.0,0,1,27.0,1.0,27.0,0.0
20190515,SS,61457,T,2,1,0,0,0,0,1.0,0,0,0.0,0.0,13.5,13.5
20190515,OB,63248,B,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
20190515,OB,65543,B,24,0,0,0,0,1,0.0,0,1,1.125,0.0,12.375,0.0
20190515,SS,67421,T,4,0,0,1,0,0,0.0,0,0,0.0,0.3333333333333333,13.5,0.0
20190515,OB,73248,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
20190515,SS,74454,T,18,6,6,0,0,0,1.0,0,3,4.5,0.3,3.0,4.5
20190515,HH,60757,B,1,0,1,0,0,0,0.0,0,0,0.0,0.5,0.0,0.0
20190515,HH,60768,B,4,0,1,0,0,0,0.0,0,0,0.0,0.5,20.25,0.0
20190515,WO,61456,T,3,0,0,0,0,1,0.0,0,1,9.0,0.0,9.0,0.0
20190515,WO,62363,T,6,0,0,0,0,0,0.0,0,0,0.0,0.0,4.5,0.0
20190515,HH,62611,B,2,2,0,0,0,0,0.0,0,1,13.5,0.0,0.0,13.5
20190515,WO,63342,T,5,0,0,0,0,1,0.0,0,1,5.3999999999999995,0.0,10.8,0.0
20190515,HH,63765,B,3,0,0,1,0,0,0.0,0,0,0.0,0.3333333333333333,9.0,0.0
20190515,WO,64051,T,2,0,1,0,0,0,0.0,0,0,0.0,1.0,27.0,0.0
20190515,WO,67313,T,15,0,5,1,0,0,1.0,1,3,5.4,0.35294117647058826,5.4,0.0
20190515,HH,67703,B,3,2,0,1,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,18.0
20190515,HH,69744,B,15,5,3,1,0,0,0.0,0,1,1.8,0.25,7.2,9.0
20190515,HH,73738,B,2,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,0.0
20190515,HH,74857,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
20190516,HT,61643,B,15,2,4,1,0,3,1.0,0,6,10.8,0.3125,7.2,3.6
20190516,HT,63628,B,3,0,2,0,0,0,0.0,0,0,0.0,0.5,0.0,0.0
20190516,HT,64615,B,3,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,9.0,0.0
20190516,KT,65058,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
20190516,KT,65060,T,3,0,1,0,0,0,0.0,0,0,0.0,0.25,0.0,0.0
20190516,KT,67008,T,18,5,1,2,0,0,0.0,0,1,1.5,0.15789473684210525,3.0,7.5
20190516,KT,69041,T,3,1,2,0,0,0,0.0,0,1,9.0,0.3333333333333333,0.0,0.0
20190516,HT,69645,B,6,0,1,0,0,0,0.0,0,0,0.0,0.2,4.5,0.0
20190516,LT,60559,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,18.0,0.0
20190516,LT,62528,B,19,2,6,1,0,0,0.0,0,2,2.8421052631578947,0.3888888888888889,11.368421052631579,2.8421052631578947
20190516,LG,67119,T,4,1,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,13.5,6.75
20190516,LG,69103,T,21,1,3,1,0,0,0.0,0,0,0.0,0.21052631578947367,7.7142857142857135,1.2857142857142856
20190516,LG,69159,T,2,1,1,0,0,0,0.0,0,2,27.0,0.3333333333333333,0.0,13.5
20190516,LT,72523,B,5,3,1,0,0,0,0.0,0,1,5.3999999999999995,0.25,10.8,10.8
20190516,NC,62929,B,0,0,1,0,0,0,0.0,0,0,0.0,1.0,0.0,0.0
20190516,NC,63950,B,3,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,9.0,0.0
20190516,NC,63991,B,18,4,6,1,0,0,1.0,0,2,3.0,0.4117647058823529,10.5,4.5
20190516,NC,64995,B,1,1,0,0,0,0,0.0,0,0,0.0,0.0,27.0,27.0
20190516,SK,68815,T,20,1,6,1,0,0,0.0,0,4,5.3999999999999995,0.30434782608695654,4.05,1.35
20190516,SK,75138,T,3,0,1,1,0,0,0.0,0,0,0.0,0.6666666666666666,9.0,0.0
20190516,NC,76118,B,5,0,0,0,0,0,0.0,0,0,0.0,0.0,16.2,0.0
20190516,SK,79130,T,1,0,0,0,0,0,0.0,0,0,0.0,0.0,27.0,0.0
20190516,SK,79847,T,0,3,1,0,0,0,1.0,0,1,0.0,1.0,0.0,0.0
20190516,SS,60146,T,3,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,9.0,0.0
20190516,SS,61457,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
20190516,SS,69446,T,18,1,4,1,0,0,1.0,1,1,1.5,0.21739130434782608,4.5,1.5
20190516,OB,79229,B,27,2,4,1,0,0,0.5,0,1,1.0,0.19230769230769232,4.0,1.0
20190516,HH,60757,B,1,0,1,0,0,0,0.0,0,0,0.0,0.5,0.0,0.0
20190516,WO,61456,T,3,0,3,0,0,0,0.0,0,1,9.0,0.6,0.0,0.0
20190516,WO,64051,T,5,1,2,0,0,0,0.0,0,1,5.3999999999999995,0.3333333333333333,5.4,5.4
20190516,HH,67762,B,3,0,1,0,0,0,0.0,0,0,0.0,1.0,27.0,0.0
20190516,WO,68341,T,7,2,7,1,0,1,1.0,0,9,34.714285714285715,0.8,15.428571428571427,7.7142857142857135
20190516,WO,69328,T,3,3,1,0,0,1,0.0,1,4,36.0,0.25,0.0,27.0
20190516,HH,73738,B,3,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,9.0,0.0
20190516,HH,73801,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
20190516,WO,74359,T,6,0,2,0,0,0,0.0,0,0,0.0,0.5,13.5,0.0
20190516,HH,79764,B,17,3,6,1,0,1,1.0,1,6,9.529411764705882,0.35,4.764705882352941,4.764705882352941
20190517,HH,60768,B,4,0,2,0,0,0,1.0,0,1,6.75,0.5,13.5,0.0
20190517,HH,63765,B,3,2,1,0,0,0,0.0,1,1,9.0,0.3333333333333333,9.0,9.0
20190517,HT,65643,T,3,1,0,1,0,0,0.0,0,0,0.0,0.3333333333333333,9.0,9.0
20190517,HT,66609,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,18.0,0.0
20190517,HH,67762,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,18.0,0.0
20190517,HT,69640,T,21,1,3,0,0,0,1.0,0,0,0.0,0.16666666666666666,9.0,1.2857142857142856
20190517,HH,69748,B,17,3,3,3,0,1,0.0,0,3,4.764705882352941,0.3,4.764705882352941,4.764705882352941
20190517,LT,64718,T,6,0,0,1,0,0,0.0,0,0,0.0,0.2,9.0,0.0
20190517,LT,65546,T,15,2,6,0,2,0,0.0,0,6,10.8,0.4,3.6,3.6
20190517,WO,67828,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
20190517,WO,69343,B,21,2,3,0,0,0,0.0,1,0,0.0,0.15789473684210525,6.428571428571428,2.571428571428571
20190517,LT,74630,T,3,2,0,0,0,0,0.0,0,0,0.0,0.0,0.0,18.0
20190517,WO,76430,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,18.0,0.0
20190517,NC,60339,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
20190517,LG,63145,B,3,0,1,1,1,0,0.0,0,2,18.0,0.5,0.0,0.0
20190517,NC,65933,T,15,1,3,0,0,0,0.0,0,1,1.8,0.2727272727272727,10.8,1.8
20190517,LG,69158,B,6,1,1,0,0,0,0.0,0,0,0.0,0.16666666666666666,4.5,4.5
20190517,NC,69969,T,3,0,2,0,0,0,0.0,0,0,0.0,0.5,9.0,0.0
20190517,LG,76455,B,13,4,4,2,0,1,1.0,0,7,14.53846153846154,0.3333333333333333,0.0,6.230769230769231
20190517,NC,78366,T,3,1,0,0,0,0,0.0,0,0,0.0,0.0,9.0,9.0
20190517,LG,79140,B,5,1,3,2,0,0,0.0,0,4,21.599999999999998,0.625,10.8,5.4
20190517,NC,79358,T,3,1,2,0,0,0,0.0,0,1,9.0,0.6666666666666666,18.0,9.0
20190517,OB,62242,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
20190517,OB,62951,T,2,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,0.0
20190517,SK,64805,B,3,0,3,0,0,0,0.0,0,1,9.0,0.6,0.0,0.0
20190517,SK,65343,B,3,1,0,0,0,0,0.0,0,0,0.0,0.0,18.0,9.0
20190517,OB,67266,T,1,0,1,0,0,0,0.0,0,0,0.0,0.5,0.0,0.0
20190517,OB,68240,T,18,0,1,0,0,0,0.0,0,0,0.0,0.07142857142857142,7.5,0.0
20190517,SK,69861,B,18,2,10,0,0,1,0.0,0,2,3.0,0.45454545454545453,6.0,1.5
20190517,OB,72447,T,1,0,1,0,0,0,0.0,0,0,0.0,0.5,0.0,0.0
20190517,OB,73248,T,2,3,0,0,0,0,0.0,0,1,13.5,0.0,13.5,40.5
20190517,SK,79130,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
20190517,SS,61365,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
20190517,SS,61457,T,1,1,0,1,0,0,0.0,0,0,0.0,1.0,27.0,27.0
20190517,KT,63104,B,3,1,1,0,0,0,0.0,0,0,0.0,0.25,0.0,9.0
20190517,KT,65056,B,3,0,2,0,0,0,0.0,0,1,9.0,0.5,9.0,0.0
20190517,KT,65516,B,3,0,1,0,0,0,0.0,0,0,0.0,0.25,0.0,0.0
20190517,KT,66064,B,2,0,2,0,0,0,0.0,0,1,13.5,0.5,0.0,0.0
20190517,KT,67048,B,3,1,0,1,0,1,0.0,0,3,27.0,0.5,18.0,9.0
20190517,SS,68419,T,9,0,2,0,0,1,0.0,0,1,3.0,0.3333333333333333,15.0,0.0
20190517,KT,69054,B,8,4,4,1,0,0,0.0,0,5,16.875,0.45454545454545453,0.0,10.125
20190517,SS,69435,T,3,1,2,0,0,0,0.0,0,1,9.0,0.6666666666666666,18.0,9.0
20190517,SS,73117,T,6,0,1,0,0,1,0.0,0,1,4.5,0.16666666666666666,4.5,0.0
20190517,KT,75258,B,5,2,6,0,1,0,0.0,0,4,21.599999999999998,0.7,5.4,0.0
20190517,SS,99445,T,5,0,0,0,0,0,0.0,0,0,0.0,0.0,10.8,0.0
20190518,HT,64615,T,9,3,1,0,0,0,0.0,0,0,0.0,0.125,3.0,6.0
20190518,HT,65665,T,2,0,0,0,0,1,0.0,0,1,13.5,0.0,0.0,0.0
20190518,HH,65769,B,17,1,4,1,0,1,0.0,1,2,3.176470588235294,0.3333333333333333,11.117647058823529,1.588235294117647
20190518,HT,67604,T,13,4,3,2,0,0,1.0,0,4,8.307692307692308,0.2777777777777778,2.076923076923077,8.307692307692308
20190518,HH,67703,B,3,1,0,1,0,0,0.0,0,0,0.0,0.5,9.0,9.0
20190518,HH,73801,B,4,0,0,0,0,0,0.0,0,0,0.0,0.0,6.75,0.0
20190518,HH,74857,B,3,0,1,0,0,0,0.0,0,0,0.0,0.5,9.0,0.0
20190518,WO,65320,B,21,0,3,0,0,0,0.0,2,1,1.2857142857142858,0.15789473684210525,9.0,0.0
20190518,WO,67828,B,6,0,2,1,0,0,0.0,0,0,0.0,0.375,4.5,0.0
20190518,LT,68501,T,3,3,2,0,0,1,0.0,0,5,45.0,0.4,0.0,27.0
20190518,LT,68556,T,8,1,1,0,0,0,0.0,0,0,0.0,0.16666666666666666,6.75,3.375
20190518,LT,69539,T,2,0,3,0,0,1,0.0,0,3,40.5,1.0,27.0,0.0
20190518,LT,74630,T,4,0,1,0,0,0,0.0,0,0,0.0,0.2,0.0,0.0
20190518,LT,76225,T,7,3,4,0,0,1,0.0,0,5,19.285714285714285,0.36363636363636365,0.0,11.571428571428571
20190518,LG,60140,B,1,1,2,0,0,1,0.0,1,3,81.0,0.6666666666666666,0.0,0.0
20190518,LG,60845,B,6,0,3,0,0,0,1.0,0,1,4.5,0.42857142857142855,9.0,0.0
20190518,LG,63111,B,15,3,4,1,0,0,1.0,1,2,3.6,0.3125,7.2,1.8
20190518,NC,63950,T,3,1,0,0,0,0,0.0,0,0,0.0,0.0,9.0,9.0
20190518,NC,64995,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
20190518,LG,69159,B,5,0,3,0,0,0,1.0,0,1,5.3999999999999995,0.42857142857142855,5.4,0.0
20190518,NC,69934,T,18,2,4,2,0,0,0.0,0,2,3.0,0.25,1.5,3.0
20190518,LG,76650,B,0,2,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
20190518,NC,79358,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
20190518,SK,60841,B,2,2,0,0,0,0,0.0,0,2,27.0,0.0,0.0,27.0
20190518,SK,61895,B,3,0,0,1,0,0,0.0,0,0,0.0,0.5,18.0,0.0
20190518,OB,62242,T,1,0,1,0,0,0,1.0,0,1,27.0,0.5,0.0,0.0
20190518,OB,62951,T,1,0,1,0,0,0,0.0,0,0,0.0,0.5,0.0,0.0
20190518,SK,64805,B,4,1,4,0,0,1,0.0,0,3,20.25,0.5,0.0,0.0
20190518,SK,65343,B,6,0,1,0,0,0,0.0,0,0,0.0,0.16666666666666666,4.5,0.0
20190518,OB,67266,T,0,0,1,0,0,0,0.0,0,1,0.0,1.0,0.0,0.0
20190518,SK,69813,B,3,1,1,0,0,0,1.0,0,0,0.0,0.5,18.0,9.0
20190518,SK,69839,B,3,1,0,0,0,0,0.0,0,0,0.0,0.0,9.0,9.0
20190518,OB,70425,T,11,0,1,0,0,0,0.0,1,0,0.0,0.125,9.818181818181818,0.0
20190518,OB,72447,T,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
20190518,SK,74748,B,1,1,1,0,0,1,1.0,0,3,81.0,0.5,0.0,27.0
20190518,OB,77211,T,19,1,9,0,0,0,0.0,0,1,1.4210526315789473,0.47368421052631576,11.368421052631579,1.4210526315789473
20190518,SK,79130,B,5,1,2,0,0,0,0.0,1,0,0.0,0.3333333333333333,0.0,0.0
20190518,SK,79847,B,6,0,0,1,0,0,0.0,0,0,0.0,0.25,13.5,0.0
20190518,SS,60146,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
20190518,KT,65058,B,2,0,0,0,0,0,0.0,0,0,0.0,0.0,13.5,0.0
20190518,KT,65060,B,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
20190518,KT,69045,B,24,1,7,0,0,0,1.0,0,0,0.0,0.2692307692307692,2.25,0.0
20190518,SS,77446,T,21,1,2,2,0,0,0.0,0,1,1.2857142857142858,0.16666666666666666,2.571428571428571,0.0
20190519,HH,60757,B,6,1,1,1,0,0,0.0,0,0,0.0,0.4,4.5,4.5
20190519,HT,63628,T,3,0,1,0,0,0,0.0,0,0,0.0,0.25,9.0,0.0
20190519,HH,63765,B,2,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,13.5
20190519,HH,65764,B,16,2,8,1,0,0,0.5,1,4,6.75,0.47368421052631576,8.4375,1.6875
20190519,HT,66609,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,18.0,0.0
20190519,HH,67762,B,3,1,0,1,0,0,0.0,2,0,0.0,0.3333333333333333,9.0,9.0
20190519,HT,77637,T,21,0,2,1,0,0,0.0,0,0,0.0,0.17647058823529413,9.0,0.0
20190519,LT,60559,T,6,1,2,0,0,0,0.0,4,1,4.5,0.2857142857142857,4.5,4.5
20190519,WO,61456,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
20190519,WO,62360,B,15,2,3,1,0,0,0.0,0,3,5.4,0.3076923076923077,9.0,3.6
20190519,WO,62363,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
20190519,LT,63543,T,3,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,9.0,0.0
20190519,WO,64051,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
20190519,LT,69550,T,6,1,7,1,0,1,0.0,0,7,31.5,0.6666666666666666,4.5,4.5
20190519,LT,72523,T,3,0,1,0,0,0,0.0,0,0,0.0,0.25,0.0,0.0
20190519,WO,74359,B,3,0,2,0,0,0,0.0,0,0,0.0,0.6666666666666666,18.0,0.0
20190519,LT,74630,T,3,1,0,0,0,0,0.0,0,1,9.0,0.0,18.0,9.0
20190519,LT,75321,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,18.0,0.0
20190521,SS,60146,B,3,0,0,1,0,0,0.0,0,0,0.0,0.3333333333333333,9.0,0.0
20190521,HH,60757,T,4,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,6.75
20190521,SS,61457,B,1,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,27.0
20190521,HH,63765,T,4,1,1,0,0,1,0.0,0,1,6.75,0.25,0.0,6.75
20190521,SS,67421,B,2,1,0,0,0,0,0.0,0,0,0.0,0.0,27.0,13.5
20190521,HH,67762,T,6,2,2,0,0,0,1.0,0,1,4.5,0.3333333333333333,9.0,4.5
20190521,SS,69413,B,21,1,1,0,1,2,0.0,0,3,3.857142857142857,0.125,9.0,0.0
20190521,HH,69744,T,10,3,7,1,0,2,0.0,0,7,18.9,0.5714285714285714,5.4,5.4
20190521,HT,63628,B,2,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
20190521,HT,65643,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,18.0,0.0
20190521,HT,66609,B,3,1,1,0,0,0,0.0,1,0,0.0,1.0,27.0,9.0
20190521,LT,68529,T,6,4,1,5,1,0,0.0,0,7,31.5,0.5833333333333334,0.0,18.0
20190521,LT,68556,T,6,3,3,0,0,0,0.0,0,0,0.0,0.42857142857142855,4.5,4.5
20190521,HT,68639,B,7,0,1,0,0,0,0.0,0,0,0.0,0.2,7.7142857142857135,0.0
20190521,LT,69539,T,1,0,2,0,0,0,1.0,0,1,27.0,1.0,27.0,0.0
20190521,HT,69656,B,12,2,7,2,0,1,0.5,0,6,13.5,0.5625,6.75,4.5
20190521,LT,72523,T,4,0,3,0,0,0,1.0,1,1,6.75,0.6,6.75,0.0
20190521,LT,79545,T,7,2,1,0,0,0,0.0,0,1,3.8571428571428568,0.16666666666666666,3.8571428571428568,3.8571428571428568
20190521,WO,61456,B,6,1,1,0,0,0,0.0,0,0,0.0,0.14285714285714285,0.0,0.0
20190521,WO,64051,B,8,0,2,0,0,0,0.0,0,0,0.0,0.25,3.375,0.0
20190521,NC,64995,T,2,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,0.0
20190521,WO,67828,B,9,1,0,0,0,0,0.0,0,0,0.0,0.0,3.0,3.0
20190521,WO,69360,B,1,3,3,0,0,0,1.0,0,3,81.0,1.0,27.0,81.0
20190521,NC,69940,T,21,2,2,1,0,0,1.0,0,1,1.2857142857142858,0.15,3.8571428571428568,2.571428571428571
20190521,WO,74359,B,3,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,9.0,0.0
20190521,NC,76118,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
20190521,NC,79358,T,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
20190521,OB,62242,T,2,1,1,0,0,0,0.0,1,0,0.0,0.5,13.5,13.5
20190521,OB,62951,T,0,1,0,1,0,0,0.0,0,0,0.0,0.5,0.0,0.0
20190521,KT,65056,B,3,1,1,0,0,0,0.0,0,0,0.0,0.25,0.0,9.0
20190521,KT,65058,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
20190521,KT,65060,B,5,0,1,1,0,0,0.0,0,1,5.3999999999999995,0.5,5.4,0.0
20190521,OB,66291,T,13,5,4,1,0,0,1.0,1,4,8.307692307692308,0.3125,4.153846153846154,10.384615384615385
20190521,OB,67266,T,4,0,0,1,0,0,0.0,0,0,0.0,0.25,6.75,0.0
20190521,KT,68043,B,15,7,3,0,1,0,1.0,0,3,5.4,0.26666666666666666,5.4,12.6
20190521,KT,69041,B,1,4,0,2,0,0,0.0,0,3,81.0,0.6666666666666666,0.0,108.0
20190521,OB,70425,T,1,0,1,0,0,0,0.0,0,0,0.0,0.5,0.0,0.0
20190521,OB,72447,T,3,0,1,0,0,0,0.0,0,1,9.0,0.3333333333333333,9.0,0.0
20190521,OB,73248,T,1,1,1,1,0,0,0.0,1,2,54.0,0.6666666666666666,0.0,27.0
20190521,SK,61895,T,3,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,0.0
20190521,LG,63145,B,3,2,0,0,0,0,0.0,0,0,0.0,0.0,9.0,18.0
20190521,LG,66145,B,3,0,1,1,0,0,0.0,0,0,0.0,0.4,0.0,0.0
20190521,LG,68135,B,21,1,7,1,0,0,0.0,0,1,1.2857142857142858,0.34782608695652173,7.7142857142857135,0.0
20190521,SK,69813,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
20190521,SK,77829,T,18,0,3,0,0,1,0.0,0,2,3.0,0.17647058823529413,6.0,0.0
20190521,SK,79847,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
20190522,SS,60146,B,3,2,0,0,0,0,0.0,0,0,0.0,0.0,0.0,18.0
20190522,HH,60757,T,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
20190522,HH,60768,T,4,0,0,1,0,0,0.0,0,1,6.75,0.25,6.75,0.0
20190522,SS,61457,B,2,0,0,0,0,0,0.0,0,0,0.0,0.0,13.5,0.0
20190522,SS,67421,B,3,1,2,0,0,0,0.0,0,0,0.0,0.6666666666666666,9.0,9.0
20190522,HH,67703,T,5,4,1,0,0,0,0.0,0,1,5.3999999999999995,0.25,5.4,10.8
20190522,SS,68419,B,6,0,3,0,0,0,0.0,1,1,4.5,0.5,13.5,0.0
20190522,SS,73117,B,3,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,9.0
20190522,HH,73738,T,3,1,1,0,0,0,0.0,0,0,0.0,0.5,9.0,9.0
20190522,HH,73801,T,1,0,4,0,0,0,0.0,0,2,54.0,0.8,0.0,0.0
20190522,SS,74454,B,15,1,3,1,0,2,0.0,0,4,7.2,0.25,5.4,1.8
20190522,HH,74857,T,4,0,0,1,0,0,0.0,0,0,0.0,0.3333333333333333,13.5,0.0
20190522,SS,77927,B,3,1,0,1,0,0,1.0,0,0,0.0,0.25,0.0,9.0
20190522,HH,79764,T,18,1,4,0,1,0,0.5,0,2,3.0,0.3333333333333333,10.5,0.0
20190522,SS,99445,B,1,0,0,0,0,0,0.0,0,0,0.0,0.0,27.0,0.0
20190522,LT,60559,T,6,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
20190522,HT,61643,B,15,4,5,2,0,1,0.0,1,4,7.2,0.4117647058823529,5.4,3.6
20190522,LT,62528,T,15,4,4,0,0,1,1.0,1,3,5.4,0.26666666666666666,5.4,7.2
20190522,LT,63543,T,3,0,2,0,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,0.0
20190522,HT,63628,B,3,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,0.0
20190522,HT,65616,B,3,1,1,0,0,0,0.0,0,0,0.0,1.0,18.0,0.0
20190522,HT,65643,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,18.0,0.0
20190522,HT,66609,B,6,1,0,1,0,0,0.0,0,1,4.5,0.3333333333333333,18.0,0.0
20190522,LT,72523,T,1,2,1,1,0,0,0.0,0,1,27.0,1.0,27.0,54.0
20190522,LT,75321,T,3,1,0,0,0,1,0.0,0,2,18.0,0.0,9.0,9.0
20190522,WO,62363,B,2,1,1,0,0,0,0.0,0,0,0.0,0.5,13.5,13.5
20190522,NC,62929,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
20190522,WO,63342,B,4,1,4,0,0,0,0.0,0,2,13.5,0.6666666666666666,13.5,0.0
20190522,NC,63991,T,15,4,5,1,0,0,0.0,0,1,1.8,0.3,1.8,5.4
20190522,WO,64051,B,3,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,0.0
20190522,WO,68341,B,18,3,4,1,0,0,1.0,0,0,0.0,0.29411764705882354,10.5,4.5
20190522,NC,75867,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,18.0,0.0
20190522,NC,78366,T,3,0,0,1,0,0,0.0,0,0,0.0,0.5,18.0,0.0
20190522,OB,62242,T,6,0,2,0,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,0.0
20190522,KT,63104,B,2,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,0.0
20190522,KT,65056,B,3,1,1,1,0,0,1.0,0,1,9.0,0.5,9.0,0.0
20190522,KT,65058,B,5,0,0,1,0,0,0.0,0,0,0.0,0.3333333333333333,10.8,0.0
20190522,KT,65060,B,2,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,0.0
20190522,KT,65516,B,15,2,4,0,0,0,0.0,0,0,0.0,0.26666666666666666,3.6,3.6
20190522,OB,65543,T,16,4,6,0,0,0,0.6666666666666666,1,3,5.0625,0.375,8.4375,5.0625
