GDAY_DS,T_ID,P_ID,TB_SC,PA-AB,AB,RUN,RBI,HIT,SH+SF,KK,AVG,SB_trial,BABIP
20190618,SK,62895,T,1,0,0,0,0,0,0,0.0,0,0.0
20190618,SK,63704,T,0,2,0,0,0,0,2,0.0,0,0.0
20190618,HT,63722,B,0,3,0,0,0,0,1,0.0,0,0.0
20190618,HT,64560,B,1,2,0,0,0,0,0,0.0,0,0.0
20190618,HT,64646,B,0,3,0,0,0,0,0,0.0,0,0.0
20190618,HT,66615,B,0,4,0,0,2,0,1,0.5,1,0.6666666666666666
20190618,SK,66864,T,0,0,0,0,0,0,0,0.0,0,0.0
20190618,SK,67872,T,0,4,0,0,0,0,0,0.0,0,0.0
20190618,HT,69652,B,1,3,1,0,2,0,1,0.6666666666666666,0,1.0
20190618,HT,70410,B,0,4,1,1,2,0,2,0.5,0,1.0
20190618,SK,71837,T,0,4,1,0,2,0,1,0.5,2,0.6666666666666666
20190618,HT,72443,B,0,4,1,3,2,0,0,0.5,0,0.3333333333333333
20190618,SK,73209,T,0,3,0,0,0,0,1,0.0,0,0.0
20190618,SK,74846,T,0,1,0,0,0,0,0,0.0,0,0.0
20190618,SK,75151,T,0,4,1,0,1,0,0,0.25,0,0.25
20190618,SK,75847,T,0,4,0,1,2,0,0,0.5,0,0.5
20190618,HT,76368,B,0,0,0,0,0,0,0,0.0,1,0.0
20190618,SK,76802,T,0,2,0,0,0,0,1,0.0,0,0.0
20190618,SK,76812,T,0,3,0,1,1,0,0,0.3333333333333333,0,0.3333333333333333
20190618,HT,76849,B,0,4,1,0,2,0,1,0.5,2,0.6666666666666666
20190618,SK,76869,T,0,0,0,0,0,0,0,0.0,0,0.0
20190618,HT,78603,B,0,3,0,0,0,0,0,0.0,0,0.0
20190619,KT,60558,T,0,1,1,0,1,0,0,1.0,0,1.0
20190619,WO,62353,B,0,0,0,0,0,0,0,0.0,0,0.0
20190619,WO,62356,B,1,2,1,1,2,0,0,1.0,0,1.0
20190619,KT,62802,T,1,3,0,0,0,0,0,0.0,0,0.0
20190619,KT,64004,T,0,5,0,0,1,0,0,0.2,0,0.2
20190619,KT,64006,T,0,4,0,0,0,0,3,0.0,0,0.0
20190619,KT,64011,T,0,1,0,1,0,0,0,0.0,0,0.0
20190619,KT,64012,T,0,1,1,0,1,0,0,1.0,0,1.0
20190619,WO,64300,B,0,4,2,1,2,0,0,0.5,0,0.3333333333333333
20190619,WO,64340,B,0,1,0,0,0,0,1,0.0,0,0.0
20190619,WO,64346,B,1,3,0,0,0,1,1,0.0,0,0.0
20190619,KT,64868,T,0,1,0,0,1,0,0,1.0,0,1.0
20190619,WO,65357,B,1,3,0,0,1,0,0,0.3333333333333333,0,0.3333333333333333
20190619,KT,67025,T,0,3,0,0,1,0,1,0.3333333333333333,0,0.5
20190619,WO,67304,B,0,1,0,0,0,0,0,0.0,0,0.0
20190619,WO,67341,B,0,4,2,1,2,0,0,0.5,0,0.5
20190619,KT,68050,T,2,2,0,0,1,0,1,0.5,0,1.0
20190619,KT,68069,T,0,1,0,0,0,0,1,0.0,0,0.0
20190619,WO,68345,B,1,4,2,1,2,0,0,0.5,0,0.5
20190619,KT,73113,T,0,3,0,0,0,0,0,0.0,0,0.0
20190619,KT,74339,T,0,4,0,0,0,0,3,0.0,0,0.0
20190619,KT,76313,T,0,3,0,0,1,0,0,0.3333333333333333,0,0.3333333333333333
20190619,WO,78168,B,1,3,0,0,0,0,0,0.0,1,0.0
20190619,KT,78548,T,0,2,0,0,0,0,1,0.0,0,0.0
20190619,WO,79300,B,0,1,0,0,1,0,0,1.0,0,1.0
20190619,WO,79334,B,0,4,0,1,4,0,0,1.0,0,1.0
20190619,WO,79365,B,0,2,1,2,1,0,1,0.5,0,0.0
20190619,WO,79456,B,0,4,0,1,0,0,0,0.0,0,0.0
20190619,LG,61102,T,0,5,0,1,1,0,0,0.2,0,0.2
20190619,LG,61114,T,0,2,0,0,0,0,0,0.0,0,0.0
20190619,LG,61186,T,1,4,1,0,2,0,0,0.5,0,0.5
20190619,SS,61197,B,0,4,0,0,0,0,0,0.0,0,0.0
20190619,SS,61404,B,1,4,0,0,0,1,0,0.0,0,0.0
20190619,SS,62404,B,0,5,1,2,2,0,1,0.4,0,0.3333333333333333
20190619,SS,62415,B,0,4,0,1,1,0,0,0.25,0,0.25
20190619,SS,64407,B,1,0,0,0,0,0,0,0.0,0,0.0
20190619,SS,64469,B,1,3,2,0,0,0,0,0.0,0,0.0
20190619,SS,67450,B,1,3,2,1,2,0,0,0.6666666666666666,0,0.5
20190619,LG,69100,T,1,2,1,2,1,0,0,0.5,0,0.0
20190619,SS,69453,B,1,2,0,0,0,0,1,0.0,0,0.0
20190619,SS,74540,B,0,4,0,1,0,0,2,0.0,0,0.0
20190619,LG,76290,T,0,2,0,0,0,0,0,0.0,0,0.0
20190619,LG,78135,T,1,4,1,3,2,0,0,0.5,0,0.5
20190619,LG,78217,T,0,5,0,0,0,0,2,0.0,0,0.0
20190619,LG,78361,T,0,3,1,0,1,0,0,0.3333333333333333,1,0.3333333333333333
20190619,LG,79109,T,1,4,3,0,2,0,2,0.5,1,1.0
20190619,LG,79150,T,1,4,1,2,3,0,0,0.75,0,0.75
20190619,LG,79192,T,0,5,1,1,2,0,0,0.4,0,0.25
20190619,LG,79198,T,0,0,0,0,0,0,0,0.0,0,0.0
20190619,SS,79402,B,0,5,1,1,2,0,0,0.4,0,0.4
20190619,LT,60523,T,0,2,0,0,0,0,0,0.0,0,0.0
20190619,LT,61204,T,0,4,1,0,1,0,1,0.25,1,0.3333333333333333
20190619,HH,61554,B,0,1,0,0,0,0,0,0.0,0,0.0
20190619,HH,61700,B,2,3,1,1,1,2,1,0.3333333333333333,0,0.3333333333333333
20190619,LT,62556,T,0,4,0,0,2,0,0,0.5,0,0.5
20190619,HH,64717,B,0,0,0,0,0,0,0,0.0,0,0.0
20190619,HH,66706,B,0,5,1,0,1,0,2,0.2,0,0.3333333333333333
20190619,LT,67539,T,0,4,0,0,0,0,3,0.0,0,0.0
20190619,LT,68525,T,0,5,0,0,0,0,2,0.0,0,0.0
20190619,HH,68700,B,0,0,0,0,0,0,0,0.0,0,0.0
20190619,HH,68730,B,0,5,0,1,2,0,2,0.4,1,0.6666666666666666
20190619,HH,68743,B,1,4,1,2,2,0,0,0.5,0,0.3333333333333333
20190619,LT,69569,T,2,1,2,0,1,0,0,1.0,0,1.0
20190619,HH,69727,B,0,4,1,0,1,0,1,0.25,0,0.3333333333333333
20190619,HH,69737,B,0,5,0,0,0,0,4,0.0,0,0.0
20190619,LT,71564,T,1,4,2,4,2,0,0,0.5,0,0.0
20190619,HH,71752,B,0,5,0,1,1,0,3,0.2,0,0.5
20190619,HH,73136,B,0,4,0,0,1,0,1,0.25,1,0.3333333333333333
20190619,LT,76249,T,1,4,1,1,1,1,0,0.25,0,0.2
20190619,LT,77532,T,1,4,0,0,0,0,0,0.0,0,0.0
20190619,HH,78288,B,1,3,1,0,3,0,0,1.0,0,1.0
20190619,LT,78513,T,0,5,1,2,1,0,0,0.2,0,0.0
20190619,NC,60566,T,0,4,0,0,0,0,0,0.0,0,0.0
20190619,NC,62025,T,0,4,0,0,1,0,1,0.25,0,0.3333333333333333
20190619,OB,62234,B,1,2,0,0,0,0,0,0.0,0,0.0
20190619,OB,62244,B,1,2,0,0,0,1,0,0.0,0,0.0
20190619,NC,62907,T,2,2,0,0,0,0,1,0.0,1,0.0
20190619,NC,63260,T,0,1,0,0,0,0,0,0.0,0,0.0
20190619,NC,63963,T,1,2,0,0,0,0,0,0.0,1,0.0
20190619,NC,64984,T,0,3,0,0,0,0,0,0.0,0,0.0
20190619,NC,65905,T,0,0,0,0,0,0,0,0.0,0,0.0
20190619,NC,66917,T,0,0,0,0,0,0,0,0.0,1,0.0
20190619,NC,68912,T,0,1,0,0,0,0,1,0.0,0,0.0
20190619,OB,69209,B,0,4,0,0,0,0,1,0.0,0,0.0
20190619,NC,73213,T,0,3,0,0,0,0,0,0.0,0,0.0
20190619,OB,74206,B,0,3,0,0,1,0,0,0.3333333333333333,0,0.3333333333333333
20190619,NC,74465,T,1,3,0,0,0,0,1,0.0,0,0.0
20190619,OB,75334,B,0,3,1,0,1,0,0,0.3333333333333333,0,0.3333333333333333
20190619,NC,76232,T,0,4,0,0,2,0,1,0.5,0,0.6666666666666666
20190619,OB,76267,B,0,4,0,0,0,0,1,0.0,0,0.0
20190619,OB,77248,B,0,0,0,0,0,0,0,0.0,0,0.0
20190619,OB,78224,B,0,3,0,0,1,0,0,0.3333333333333333,0,0.3333333333333333
20190619,NC,78813,T,0,4,0,0,2,0,0,0.5,0,0.5
20190619,OB,79215,B,0,3,0,0,1,0,1,0.3333333333333333,0,0.5
20190619,OB,79231,B,0,4,0,1,1,0,0,0.25,0,0.25
20190619,SK,61353,T,0,4,0,0,1,0,1,0.25,0,0.3333333333333333
20190619,SK,62895,T,0,5,0,1,2,0,0,0.4,0,0.4
20190619,SK,63704,T,1,4,1,1,1,0,1,0.25,0,0.3333333333333333
20190619,HT,64560,B,1,3,1,0,2,0,1,0.6666666666666666,0,1.0
20190619,HT,64646,B,0,4,0,0,2,0,0,0.5,1,0.5
20190619,HT,66606,B,0,1,0,0,0,0,1,0.0,0,0.0
20190619,HT,66615,B,0,2,0,0,0,0,0,0.0,0,0.0
20190619,HT,66662,B,0,1,0,0,0,0,1,0.0,0,0.0
20190619,SK,66864,T,0,4,2,0,2,0,0,0.5,0,0.5
20190619,SK,67872,T,1,4,1,0,1,0,1,0.25,0,0.3333333333333333
20190619,HT,69652,B,1,3,0,0,1,0,1,0.3333333333333333,0,0.5
20190619,HT,70410,B,0,5,0,0,0,0,2,0.0,0,0.0
20190619,SK,71837,T,1,0,0,0,0,0,0,0.0,0,0.0
20190619,HT,72443,B,0,4,0,0,0,0,1,0.0,0,0.0
20190619,SK,73209,T,0,0,0,0,0,0,0,0.0,0,0.0
20190619,SK,75151,T,0,5,1,3,3,0,0,0.6,0,0.5
20190619,SK,75847,T,1,4,1,2,2,1,0,0.5,0,0.4
20190619,HT,76368,B,0,0,0,0,0,0,0,0.0,0,0.0
20190619,SK,76802,T,1,3,1,0,1,0,0,0.3333333333333333,0,0.3333333333333333
20190619,SK,76812,T,0,5,0,0,0,0,0,0.0,0,0.0
20190619,HT,76849,B,0,0,0,0,0,0,0,0.0,0,0.0
20190619,SK,76869,T,0,0,0,0,0,0,0,0.0,0,0.0
20190619,SK,77243,T,0,0,0,0,0,0,0,0.0,0,0.0
20190619,HT,78603,B,1,3,0,0,3,0,0,1.0,0,1.0
20190619,HT,78629,B,0,3,0,0,0,0,1,0.0,0,0.0
20190619,HT,78643,B,1,3,0,1,1,0,2,0.3333333333333333,0,1.0
20190619,HT,79608,B,0,1,0,0,0,0,0,0.0,0,0.0
20190620,KT,60558,T,0,2,0,0,0,0,1,0.0,0,0.0
20190620,WO,62356,B,1,3,0,0,0,0,2,0.0,0,0.0
20190620,KT,62802,T,0,4,0,0,1,0,2,0.25,0,0.5
20190620,KT,64004,T,2,3,0,0,1,0,0,0.3333333333333333,0,0.3333333333333333
20190620,KT,64006,T,0,4,0,1,2,0,0,0.5,0,0.5
20190620,WO,64300,B,1,3,1,0,1,0,0,0.3333333333333333,0,0.3333333333333333
20190620,WO,64346,B,0,4,0,0,1,0,0,0.25,0,0.25
20190620,KT,64868,T,0,3,0,0,0,0,0,0.0,0,0.0
20190620,KT,67025,T,0,2,0,0,0,0,1,0.0,0,0.0
20190620,WO,67304,B,1,2,0,0,0,1,0,0.0,0,0.0
20190620,WO,67341,B,0,4,1,0,2,0,0,0.5,0,0.5
20190620,KT,68050,T,1,3,0,0,2,0,1,0.6666666666666666,1,1.0
20190620,WO,68345,B,2,2,1,2,1,1,1,0.5,0,0.0
20190620,KT,73113,T,0,2,0,0,0,0,2,0.0,0,0.0
20190620,KT,74339,T,1,3,0,0,0,0,0,0.0,0,0.0
20190620,KT,76313,T,0,4,0,0,0,0,1,0.0,0,0.0
20190620,WO,78168,B,1,3,0,0,0,0,0,0.0,1,0.0
20190620,KT,78548,T,1,3,1,0,0,0,1,0.0,0,0.0
20190620,WO,79300,B,0,0,0,0,0,0,0,0.0,0,0.0
20190620,WO,79334,B,1,3,0,1,1,1,0,0.3333333333333333,0,0.25
20190620,WO,79365,B,1,3,0,0,0,0,2,0.0,0,0.0
20190620,LG,61102,T,1,3,1,2,1,1,0,0.3333333333333333,0,0.0
20190620,LG,61186,T,0,5,2,0,2,0,0,0.4,0,0.4
20190620,SS,61197,B,0,4,0,0,0,0,0,0.0,0,0.0
20190620,SS,61404,B,0,4,0,2,3,0,0,0.75,0,0.75
20190620,LG,62164,T,1,4,1,0,2,0,1,0.5,0,0.6666666666666666
20190620,SS,62404,B,1,3,1,0,1,0,0,0.3333333333333333,0,0.3333333333333333
20190620,SS,62415,B,1,3,0,0,1,0,1,0.3333333333333333,0,0.5
20190620,SS,64407,B,0,4,0,0,1,0,1,0.25,0,0.3333333333333333
20190620,SS,64410,B,0,1,0,0,0,0,0,0.0,0,0.0
20190620,SS,64469,B,0,0,0,0,0,0,0,0.0,0,0.0
20190620,LG,65207,T,0,0,0,0,0,0,0,0.0,0,0.0
20190620,SS,66462,B,0,0,0,0,0,0,0,0.0,0,0.0
20190620,SS,67450,B,0,4,0,1,0,0,0,0.0,0,0.0
20190620,LG,69100,T,1,3,1,0,0,0,0,0.0,0,0.0
20190620,LG,69150,T,2,2,0,0,0,0,0,0.0,0,0.0
20190620,SS,69442,B,0,2,0,0,0,0,1,0.0,0,0.0
20190620,SS,69453,B,0,4,0,0,0,0,2,0.0,0,0.0
20190620,LG,71184,T,0,0,0,0,0,0,0,0.0,0,0.0
20190620,SS,72456,B,0,1,0,0,0,0,0,0.0,0,0.0
20190620,SS,74540,B,0,1,0,0,0,0,0,0.0,0,0.0
20190620,LG,78135,T,1,4,3,4,3,1,0,0.75,2,0.5
20190620,LG,78217,T,0,1,0,1,1,0,0,1.0,1,1.0
20190620,LG,78361,T,0,1,0,0,0,0,0,0.0,0,0.0
20190620,LG,79109,T,0,4,0,0,0,0,0,0.0,0,0.0
20190620,LG,79150,T,0,5,3,2,4,0,0,0.8,0,0.75
20190620,LG,79192,T,0,5,0,0,1,0,0,0.2,0,0.2
20190620,LG,79198,T,0,1,0,0,0,0,0,0.0,0,0.0
20190620,SS,79402,B,0,4,2,0,2,0,0,0.5,0,0.5
20190620,LT,60523,T,0,0,0,0,0,0,0,0.0,0,0.0
20190620,LT,61204,T,0,4,0,0,0,0,2,0.0,0,0.0
20190620,HH,61700,B,1,4,1,0,1,0,2,0.25,0,0.5
20190620,LT,62556,T,2,2,2,0,2,0,0,1.0,0,1.0
20190620,LT,64022,T,0,4,0,0,0,0,1,0.0,0,0.0
20190620,LT,64504,T,1,2,0,1,0,0,0,0.0,0,0.0
20190620,HH,64717,B,0,1,1,0,1,0,0,1.0,0,1.0
20190620,HH,66706,B,0,4,1,0,2,0,2,0.5,1,1.0
20190620,LT,68525,T,0,2,0,0,0,0,2,0.0,0,0.0
20190620,HH,68730,B,0,5,2,1,1,0,1,0.2,1,0.25
20190620,HH,68743,B,0,5,1,1,0,0,2,0.0,0,0.0
20190620,LT,69569,T,1,4,0,2,2,0,0,0.5,1,0.5
20190620,HH,69727,B,1,3,1,0,0,0,0,0.0,0,0.0
20190620,HH,69737,B,2,2,0,1,0,1,0,0.0,0,0.0
20190620,LT,71564,T,1,4,0,0,1,0,0,0.25,0,0.25
20190620,HH,71752,B,1,4,1,0,1,0,3,0.25,0,1.0
20190620,HH,73136,B,1,4,1,4,1,0,1,0.25,0,0.0
20190620,LT,76249,T,1,4,0,0,2,0,1,0.5,0,0.6666666666666666
20190620,LT,77532,T,0,5,2,1,1,0,2,0.2,0,0.3333333333333333
20190620,HH,78288,B,1,2,1,0,0,0,0,0.0,0,0.0
20190620,LT,78513,T,1,4,3,1,3,0,0,0.75,0,0.75
20190620,NC,60566,T,0,1,0,0,0,0,0,0.0,0,0.0
20190620,NC,62025,T,0,4,0,0,1,0,1,0.25,0,0.3333333333333333
20190620,OB,62234,B,1,4,2,0,2,0,0,0.5,0,0.5
20190620,OB,62244,B,1,3,1,1,2,1,0,0.6666666666666666,1,0.5
20190620,NC,62907,T,0,3,0,1,1,0,0,0.3333333333333333,0,0.3333333333333333
20190620,OB,63202,B,1,0,0,0,0,0,0,0.0,0,0.0
20190620,NC,63260,T,0,2,1,0,1,0,0,0.5,0,0.5
20190620,OB,63559,B,1,0,1,0,0,0,0,0.0,0,0.0
20190620,NC,63963,T,1,0,0,0,0,0,0,0.0,0,0.0
20190620,OB,64260,B,0,0,1,0,0,0,0,0.0,0,0.0
20190620,NC,64984,T,0,4,0,0,0,0,2,0.0,0,0.0
20190620,NC,65905,T,0,2,0,0,0,0,1,0.0,0,0.0
20190620,NC,66917,T,0,3,0,0,0,0,2,0.0,0,0.0
20190620,NC,68901,T,0,4,1,1,1,0,2,0.25,0,0.0
20190620,NC,68912,T,0,3,0,0,2,0,1,0.6666666666666666,0,1.0
20190620,OB,69209,B,1,4,1,1,1,0,0,0.25,0,0.25
20190620,OB,72447,B,0,0,0,0,0,0,0,0.0,0,0.0
20190620,NC,73306,T,0,4,0,0,1,0,1,0.25,0,0.3333333333333333
20190620,OB,74206,B,0,3,1,2,1,0,1,0.3333333333333333,0,0.5
20190620,OB,75334,B,0,5,1,5,4,0,0,0.8,0,0.8
20190620,NC,76232,T,0,1,0,0,0,0,0,0.0,0,0.0
20190620,OB,76267,B,0,1,0,0,0,0,1,0.0,0,0.0
20190620,OB,77248,B,2,3,2,3,2,0,0,0.6666666666666666,0,0.5
20190620,OB,78224,B,2,3,1,1,1,1,1,0.3333333333333333,0,0.3333333333333333
20190620,NC,78813,T,0,3,0,0,0,0,0,0.0,0,0.0
20190620,OB,79215,B,2,2,2,1,0,0,1,0.0,0,0.0
20190620,OB,79231,B,0,6,1,0,1,0,0,0.16666666666666666,0,0.16666666666666666
20190620,OB,79240,B,0,2,0,0,1,0,0,0.5,0,0.5
20190620,SK,61353,T,0,0,0,0,0,0,0,0.0,0,0.0
20190620,SK,62895,T,0,4,0,0,1,0,0,0.25,0,0.25
20190620,SK,63704,T,0,3,0,0,0,0,0,0.0,0,0.0
20190620,HT,63722,B,0,4,0,0,0,0,1,0.0,0,0.0
20190620,HT,64560,B,1,3,2,0,1,0,1,0.3333333333333333,1,0.5
20190620,HT,64646,B,0,3,0,0,0,0,1,0.0,0,0.0
20190620,HT,66606,B,0,0,1,0,0,0,0,0.0,0,0.0
20190620,HT,66615,B,1,2,0,0,0,0,1,0.0,0,0.0
20190620,SK,66864,T,0,3,1,0,1,0,1,0.3333333333333333,0,0.5
20190620,SK,67872,T,0,1,0,0,0,0,0,0.0,0,0.0
20190620,HT,69652,B,0,4,0,0,1,0,0,0.25,0,0.25
20190620,HT,70410,B,1,3,1,0,0,0,1,0.0,0,0.0
20190620,SK,71837,T,0,4,0,0,0,0,0,0.0,0,0.0
20190620,HT,72443,B,3,1,1,2,1,1,0,1.0,0,0.5
20190620,SK,73209,T,0,3,1,0,2,0,1,0.6666666666666666,0,1.0
20190620,SK,74846,T,1,3,0,0,0,0,2,0.0,0,0.0
20190620,SK,75151,T,0,4,1,5,2,0,1,0.5,0,0.5
20190620,SK,75847,T,1,3,2,0,0,0,1,0.0,0,0.0
20190620,SK,76802,T,0,1,0,0,0,0,0,0.0,0,0.0
20190620,SK,76812,T,0,2,0,0,0,0,1,0.0,0,0.0
20190620,HT,76849,B,2,2,1,0,0,0,0,0.0,0,0.0
20190620,SK,76869,T,0,0,0,0,0,0,0,0.0,0,0.0
20190620,SK,77243,T,0,2,0,0,0,0,1,0.0,0,0.0
20190620,HT,78603,B,0,4,1,3,3,0,0,0.75,0,0.75
20190620,HT,79608,B,1,0,1,0,0,0,0,0.0,0,0.0
20190621,LG,61102,B,0,4,0,0,1,0,2,0.25,0,0.5
20190621,LG,61186,B,0,5,0,1,1,0,1,0.2,0,0.25
20190621,HT,63722,T,1,4,0,0,0,0,1,0.0,0,0.0
20190621,HT,64560,T,2,3,0,0,0,1,1,0.0,0,0.0
20190621,HT,64646,T,0,6,2,3,3,0,1,0.5,1,0.6
20190621,LG,65207,B,0,0,1,0,0,0,0,0.0,0,0.0
20190621,HT,66606,T,1,0,0,0,0,0,0,0.0,1,0.0
20190621,HT,66615,T,0,3,0,0,0,0,1,0.0,0,0.0
20190621,HT,66662,T,0,1,0,0,0,0,1,0.0,0,0.0
20190621,LG,69100,B,1,2,0,0,0,0,0,0.0,0,0.0
20190621,LG,69150,B,0,5,0,0,0,0,2,0.0,0,0.0
20190621,HT,69652,T,3,2,2,2,2,0,0,1.0,0,1.0
20190621,HT,70410,T,1,5,1,0,1,0,1,0.2,0,0.25
20190621,LG,71184,B,0,1,0,1,1,0,0,1.0,0,1.0
20190621,HT,72443,T,0,5,0,0,2,0,0,0.4,0,0.4
20190621,LG,76290,B,1,4,1,1,1,0,0,0.25,0,0.25
20190621,HT,76368,T,1,2,1,1,1,1,1,0.5,0,0.5
20190621,LG,78135,B,2,3,2,1,1,0,0,0.3333333333333333,0,0.0
20190621,LG,78361,B,0,0,0,0,0,0,0,0.0,0,0.0
20190621,HT,78603,T,2,3,1,0,1,0,0,0.3333333333333333,0,0.3333333333333333
20190621,LG,79109,B,2,3,1,3,2,0,1,0.6666666666666666,1,1.0
20190621,LG,79150,B,0,5,2,0,3,0,0,0.6,2,0.6
20190621,LG,79192,B,1,4,2,1,3,0,0,0.75,1,0.75
20190621,LG,79198,B,1,0,0,0,0,1,0,0.0,0,0.0
20190621,HT,79608,T,2,1,1,2,1,0,0,1.0,0,1.0
20190621,KT,60558,B,0,4,2,0,2,0,0,0.5,0,0.5
20190621,NC,60566,T,0,1,0,0,0,0,0,0.0,0,0.0
20190621,NC,62025,T,0,4,0,0,1,0,0,0.25,0,0.25
20190621,KT,62802,B,0,0,0,0,0,0,0,0.0,0,0.0
20190621,NC,62907,T,0,4,0,0,1,0,0,0.25,0,0.25
20190621,NC,63260,T,0,3,0,0,0,0,1,0.0,0,0.0
20190621,KT,64006,B,1,3,1,0,1,0,1,0.3333333333333333,0,0.5
20190621,KT,64011,B,0,1,0,0,0,0,0,0.0,0,0.0
20190621,KT,64012,B,1,4,1,0,0,0,1,0.0,0,0.0
20190621,NC,64984,T,0,3,0,0,0,0,0,0.0,0,0.0
20190621,KT,67025,B,1,3,1,3,2,1,0,0.6666666666666666,0,0.3333333333333333
20190621,KT,68050,B,0,4,0,1,1,0,1,0.25,0,0.3333333333333333
20190621,NC,68901,T,1,2,0,0,0,0,0,0.0,0,0.0
20190621,NC,68906,T,0,1,0,0,0,0,0,0.0,0,0.0
20190621,KT,73113,B,2,2,0,0,0,0,0,0.0,0,0.0
20190621,NC,73306,T,0,3,0,0,0,0,0,0.0,0,0.0
20190621,KT,74339,B,1,3,0,0,2,0,0,0.6666666666666666,0,0.6666666666666666
20190621,NC,74465,T,0,3,0,0,0,0,0,0.0,0,0.0
20190621,NC,76232,T,0,3,0,0,0,0,0,0.0,0,0.0
20190621,KT,76313,B,0,4,0,0,0,0,1,0.0,0,0.0
20190621,KT,78548,B,0,3,0,0,0,0,3,0.0,0,0.0
20190621,NC,78813,T,0,2,0,0,0,0,2,0.0,0,0.0
20190621,SK,61353,B,1,4,1,4,1,0,1,0.25,0,0.3333333333333333
20190621,OB,62234,T,0,2,0,0,0,0,2,0.0,0,0.0
20190621,OB,62244,T,0,3,0,0,0,0,2,0.0,0,0.0
20190621,SK,62895,B,1,4,2,2,2,0,1,0.5,0,0.5
20190621,OB,63202,T,0,1,0,0,0,0,0,0.0,0,0.0
20190621,OB,63559,T,0,1,0,0,0,0,1,0.0,0,0.0
20190621,SK,63704,B,1,0,2,1,0,0,0,0.0,0,0.0
20190621,OB,64260,T,0,1,0,0,0,0,0,0.0,0,0.0
20190621,SK,66864,B,0,5,1,1,1,0,2,0.2,0,0.3333333333333333
20190621,SK,67872,B,4,1,3,2,1,0,0,1.0,1,0.0
20190621,OB,69209,T,0,4,0,0,0,0,0,0.0,0,0.0
20190621,SK,71837,B,1,4,1,0,1,0,0,0.25,0,0.25
20190621,SK,73209,B,0,0,0,0,0,0,0,0.0,0,0.0
20190621,OB,74206,T,0,3,0,0,0,0,0,0.0,0,0.0
20190621,SK,74846,B,1,0,1,1,0,0,0,0.0,0,0.0
20190621,SK,75151,B,0,4,0,0,1,0,0,0.25,0,0.25
20190621,OB,75334,T,0,4,0,0,0,0,2,0.0,0,0.0
20190621,SK,75847,B,2,2,1,1,1,0,0,0.5,0,0.0
20190621,OB,76267,T,1,0,0,0,0,0,0,0.0,0,0.0
20190621,SK,76802,B,0,5,1,0,2,0,0,0.4,0,0.4
20190621,SK,76812,B,0,5,0,2,1,0,0,0.2,0,0.2
20190621,SK,76869,B,0,0,1,0,0,0,0,0.0,0,0.0
20190621,SK,77243,B,0,0,0,0,0,0,0,0.0,0,0.0
20190621,OB,77248,T,0,2,0,0,0,0,0,0.0,0,0.0
20190621,OB,78224,T,0,4,0,0,1,0,3,0.25,0,1.0
20190621,OB,79215,T,1,3,0,1,3,0,0,1.0,0,1.0
20190621,OB,79231,T,0,3,0,0,0,0,0,0.0,0,0.0
20190621,OB,79240,T,0,1,1,0,1,0,0,1.0,0,1.0
20190621,SS,61197,T,0,4,1,0,1,0,0,0.25,1,0.25
20190621,SS,61404,T,0,2,0,0,0,0,0,0.0,0,0.0
20190621,HH,61700,B,1,3,0,1,0,0,1,0.0,0,0.0
20190621,SS,62404,T,0,5,0,1,1,0,1,0.2,0,0.25
20190621,SS,62415,T,1,3,0,0,0,0,0,0.0,0,0.0
20190621,SS,64407,T,0,1,0,0,0,0,0,0.0,0,0.0
20190621,SS,64469,T,0,3,1,1,2,0,1,0.6666666666666666,0,1.0
20190621,HH,64717,B,0,2,0,0,0,0,0,0.0,0,0.0
20190621,HH,66706,B,1,3,0,0,0,1,1,0.0,0,0.0
20190621,SS,67450,T,2,3,1,0,1,0,1,0.3333333333333333,1,0.5
20190621,HH,68730,B,0,4,0,0,0,0,1,0.0,0,0.0
20190621,HH,68743,B,1,3,2,0,3,0,0,1.0,2,1.0
20190621,SS,69453,T,1,2,1,1,1,0,0,0.5,0,0.5
20190621,HH,69727,B,0,3,0,0,1,0,1,0.3333333333333333,0,0.5
20190621,HH,69737,B,0,3,0,0,0,0,2,0.0,0,0.0
20190621,HH,71752,B,1,3,0,0,2,0,0,0.6666666666666666,0,0.6666666666666666
20190621,HH,73136,B,1,3,0,1,1,0,2,0.3333333333333333,0,1.0
20190621,SS,74540,T,1,3,0,1,1,0,0,0.3333333333333333,0,0.3333333333333333
20190621,SS,75566,T,1,3,1,0,1,0,1,0.3333333333333333,0,0.5
20190621,HH,78288,B,0,2,0,0,0,0,0,0.0,0,0.0
20190621,SS,79402,T,0,5,0,0,0,0,2,0.0,0,0.0
20190621,LT,60523,B,0,4,0,3,2,0,0,0.5,1,0.5
20190621,LT,61566,B,0,1,0,0,1,0,0,1.0,0,1.0
20190621,WO,62353,T,0,1,0,0,1,0,0,1.0,1,1.0
20190621,WO,62356,T,0,5,0,0,1,0,1,0.2,0,0.25
20190621,LT,62556,B,1,2,0,0,1,0,0,0.5,0,0.5
20190621,LT,64022,B,0,1,0,0,0,0,1,0.0,0,0.0
20190621,WO,64300,T,1,4,2,0,2,0,0,0.5,1,0.5
20190621,WO,64346,T,0,4,1,0,0,0,0,0.0,0,0.0
20190621,LT,64501,B,0,1,0,0,0,0,1,0.0,0,0.0
20190621,LT,64504,B,0,2,0,0,0,0,2,0.0,0,0.0
