GDAY_DS,T_ID,VS_T_ID,TB_SC,P_ID,INN2,BF,PA,AB,HIT,H2,H3,HR,SB,CS,BB,KK,WP,R,ER,ERA
20190917,HT,NC,B,68639,1,12,3,0,0,0,0,0,0,0,2,0,0,0,0,0.0
20190917,HT,NC,B,77637,15,65,19,19,3,0,0,1,0,0,0,3,0,2,2,0.4
20190917,NC,HT,T,79358,3,13,3,3,0,0,0,0,0,0,0,1,0,0,0,0.0
20190917,WO,HH,T,61268,8,40,9,9,1,0,0,0,0,0,0,3,0,0,0,0.0
20190917,WO,HH,T,61456,3,11,3,3,0,0,0,0,0,0,0,2,0,0,0,0.0
20190917,WO,HH,T,62360,3,10,4,4,1,0,0,0,0,0,0,1,0,0,0,0.0
20190917,WO,HH,T,62363,3,7,3,3,0,0,0,0,0,0,0,1,0,0,0,0.0
20190917,WO,HH,T,64051,2,20,4,4,2,0,0,0,0,0,0,1,0,1,1,1.5
20190917,WO,HH,T,67828,2,9,3,3,1,0,0,0,0,0,0,1,0,0,0,0.0
20190917,HH,WO,B,69748,24,111,27,26,2,0,0,0,0,0,0,11,0,0,0,0.0
20190917,WO,HH,T,74359,3,14,4,4,1,0,0,0,0,0,0,0,0,0,0,0.0
20190917,HH,WO,B,74857,3,17,4,4,1,0,0,0,0,0,0,1,0,0,0,0.0
20190918,LG,SS,T,66145,3,20,4,4,1,1,0,0,0,0,0,2,0,0,0,0.0
20190918,SS,LG,B,66492,2,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0
20190918,LG,SS,T,67119,4,17,5,5,1,0,0,1,1,0,0,0,0,1,1,0.75
20190918,SS,LG,B,67421,4,12,4,4,0,0,0,0,0,0,0,0,0,0,0,0.0
20190918,LG,SS,T,68135,18,98,28,25,5,2,0,0,0,0,2,3,0,2,0,0.0
20190918,LG,SS,T,73801,2,9,4,3,1,0,0,0,0,0,0,0,0,0,0,0.0
20190918,SS,LG,B,77446,20,105,25,22,3,1,0,2,0,1,2,4,0,3,3,0.44999999999999996
20190918,SS,LG,B,77927,1,6,2,2,1,0,0,1,0,0,0,0,0,1,1,3.0
20190918,HT,LT,B,61643,6,38,8,7,2,0,0,0,0,1,1,1,0,0,0,0.0
20190918,HT,LT,B,63628,8,32,9,9,2,1,0,0,0,0,0,0,0,0,0,0.0
20190918,LT,HT,T,65546,18,92,25,24,7,1,0,0,0,0,1,5,0,3,3,0.5
20190918,HT,LT,B,65643,3,9,3,3,0,0,0,0,0,0,0,1,0,0,0,0.0
20190918,HT,LT,B,69620,10,75,21,16,6,2,0,0,0,1,3,3,0,5,4,1.2
20190918,LT,HT,T,72523,1,9,2,2,1,1,0,0,0,0,0,0,1,0,0,0.0
20190918,LT,HT,T,76225,4,13,5,5,1,0,0,0,0,0,0,1,0,1,1,0.75
20190918,LT,HT,T,79545,1,10,3,3,2,1,0,0,0,0,0,0,0,2,2,6.0
20190918,SK,NC,B,62698,18,85,26,23,7,2,0,3,1,0,1,4,1,6,6,1.0
20190918,SK,NC,B,67863,3,22,4,3,0,0,0,0,0,0,1,1,0,0,0,0.0
20190918,SK,NC,B,69839,3,15,5,4,2,0,0,0,0,0,1,0,0,0,0,0.0
20190918,NC,SK,T,69953,27,117,33,30,5,1,0,0,0,0,3,6,0,0,0,0.0
20190918,SK,NC,B,75138,3,13,3,3,0,0,0,0,0,0,0,2,0,0,0,0.0
20190919,SS,HT,B,61365,3,22,5,5,2,0,0,0,0,0,0,0,0,0,0,0.0
20190919,HT,SS,T,65665,6,51,11,8,3,0,0,1,0,0,1,4,0,3,3,1.5
20190919,SS,HT,B,68419,21,96,26,25,6,1,0,0,0,0,1,5,0,1,1,0.14285714285714285
20190919,HT,SS,T,69640,15,102,25,24,8,4,0,2,1,0,1,3,0,5,5,1.0
20190919,HT,SS,T,69645,3,40,8,6,3,2,0,0,0,0,2,2,1,4,4,4.0
20190919,SS,HT,B,99445,3,19,6,6,3,0,0,0,0,0,0,1,0,1,1,1.0
20190919,NC,LG,B,60339,6,40,8,6,1,1,0,0,0,0,1,1,1,0,0,0.0
20190919,NC,LG,B,63950,2,19,4,3,1,0,0,0,0,0,1,0,1,0,0,0.0
20190919,NC,LG,B,63959,6,26,6,6,0,0,0,0,0,0,0,3,0,0,0,0.0
20190919,NC,LG,B,63991,4,20,6,5,1,0,0,0,0,0,0,2,0,0,0,0.0
20190919,LG,NC,T,66145,2,5,4,1,0,0,0,0,0,0,0,0,0,1,0,0.0
20190919,LG,NC,T,69103,18,106,25,21,4,0,0,1,0,0,3,5,0,2,2,0.3333333333333333
20190919,LG,NC,T,69159,0,10,2,1,1,0,0,0,1,0,1,0,0,2,2,inf
20190919,NC,LG,B,69940,3,38,10,8,5,1,0,1,0,0,2,2,0,3,3,3.0
20190919,LG,NC,T,73801,3,3,4,3,1,0,0,0,0,0,1,0,0,0,0,0.0
20190919,NC,LG,B,76118,3,10,4,4,1,0,0,0,0,0,0,1,0,0,0,0.0
20190919,LG,NC,T,76650,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
20190919,NC,LG,B,79358,3,18,5,5,2,1,0,0,0,0,0,2,0,0,0,0.0
20190919,SK,OB,B,62056,6,40,9,8,1,0,0,0,1,0,1,2,0,0,0,0.0
20190919,OB,SK,T,62242,4,14,4,4,0,0,0,0,0,0,0,1,0,0,0,0.0
20190919,SK,OB,B,62869,18,101,28,23,7,0,1,1,0,0,3,2,0,5,5,0.8333333333333334
20190919,OB,SK,T,62951,3,20,5,4,2,0,0,0,0,0,0,0,0,0,0,0.0
20190919,OB,SK,T,67263,4,20,6,6,2,0,0,0,0,0,0,2,0,1,1,0.75
20190919,OB,SK,T,68240,15,106,22,20,5,1,0,1,0,0,1,7,0,3,3,0.6
20190919,OB,SK,T,72447,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
20190919,SK,OB,B,76858,3,17,6,6,3,0,0,0,0,0,0,0,0,1,1,1.0
20190919,SK,OB,B,61895,2,22,4,2,1,0,0,0,0,0,2,0,0,3,3,4.5
20190919,SK,OB,B,64893,3,15,5,3,2,0,0,0,0,0,0,1,0,0,0,0.0
20190919,OB,SK,T,66291,27,105,30,30,4,0,0,2,0,1,0,8,0,3,3,0.3333333333333333
20190919,SK,OB,B,77829,21,96,27,24,5,0,0,1,0,0,2,5,0,2,1,0.14285714285714285
20190919,SK,OB,B,79847,1,20,5,4,3,0,0,1,0,0,1,1,0,2,2,6.0
20190920,HT,OB,T,60634,9,35,10,10,1,0,0,0,0,0,0,3,0,0,0,0.0
20190920,OB,HT,B,63248,3,23,5,4,1,0,0,1,0,0,1,1,0,1,1,1.0
20190920,HT,OB,T,65616,15,101,25,24,8,0,0,0,3,0,1,4,0,6,4,0.8
20190920,OB,HT,B,67263,1,10,2,2,1,0,0,0,1,0,0,0,0,0,0,0.0
20190920,OB,HT,B,79229,23,107,27,26,5,0,0,0,0,0,0,5,0,1,1,0.13043478260869565
20190920,LT,KT,B,63512,3,9,3,3,0,0,0,0,0,0,0,1,0,0,0,0.0
20190920,LT,KT,B,64718,3,19,4,4,1,0,0,1,0,0,0,1,0,1,1,1.0
20190920,KT,LT,T,65516,27,109,30,29,5,0,0,0,0,0,1,6,2,0,0,0.0
20190920,LT,KT,B,74630,0,7,2,1,1,0,0,1,1,0,1,0,0,2,2,inf
20190920,LT,KT,B,77318,15,92,20,18,4,1,0,1,1,0,2,7,0,2,2,0.4
20190920,LT,KT,B,77591,4,27,6,6,2,1,0,0,0,0,0,2,0,1,1,0.75
20190920,LT,KT,B,79293,2,11,3,3,1,0,0,0,0,0,0,0,0,1,1,1.5
20190920,HH,SS,B,60140,1,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0
20190920,HH,SS,B,60768,0,4,2,2,2,1,0,0,0,0,0,0,0,2,2,inf
20190920,SS,HH,T,61457,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0
20190920,HH,SS,B,65769,2,13,4,2,1,0,0,0,0,0,1,0,0,0,0,0.0
20190920,SS,HH,T,67421,1,13,4,2,1,0,0,0,0,0,1,0,0,3,2,6.0
20190920,HH,SS,B,69744,21,108,27,25,5,1,1,0,0,1,2,4,0,1,1,0.14285714285714285
20190920,SS,HH,T,73117,2,13,3,1,0,0,0,0,0,0,1,0,0,0,0,0.0
20190920,SS,HH,T,74454,17,95,22,21,4,3,0,0,1,0,1,5,0,2,2,0.3529411764705882
20190920,HH,SS,B,74857,3,14,4,3,0,0,0,0,0,0,1,1,0,0,0,0.0
20190920,SS,HH,T,77927,4,16,4,4,0,0,0,0,0,0,0,0,0,0,0,0.0
20190920,SK,WO,B,60841,19,102,30,26,8,1,0,1,1,0,3,5,0,5,5,0.7894736842105263
20190920,WO,SK,T,61456,0,8,2,1,1,0,0,0,0,0,1,0,0,0,0,0.0
20190920,WO,SK,T,63342,3,19,4,3,0,0,0,0,1,0,1,2,0,0,0,0.0
20190920,WO,SK,T,65320,18,91,25,23,8,0,0,0,1,0,0,4,0,1,1,0.16666666666666666
20190920,SK,WO,B,66859,3,25,4,2,0,0,0,0,0,0,1,0,0,0,0,0.0
20190920,SK,WO,B,69839,3,16,3,3,0,0,0,0,0,0,0,1,0,0,0,0.0
20190920,WO,SK,T,74359,3,13,3,3,0,0,0,0,0,0,0,2,0,0,0,0.0
20190920,SK,WO,B,75138,2,9,2,2,0,0,0,0,0,0,0,1,0,0,0,0.0
20190920,WO,SK,T,76430,3,19,4,4,0,0,0,0,0,0,0,1,0,0,0,0.0
20190921,HT,OB,T,61643,6,26,7,7,2,0,0,0,0,1,0,1,0,0,0,0.0
20190921,OB,HT,B,62242,3,14,3,3,0,0,0,0,0,0,0,1,0,0,0,0.0
20190921,OB,HT,B,62951,3,15,5,5,2,1,0,0,0,0,0,2,1,1,1,1.0
20190921,HT,OB,T,63628,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0
20190921,HT,OB,T,67646,12,91,21,18,7,0,0,0,2,0,3,2,0,3,3,0.75
20190921,HT,OB,T,68639,3,26,8,6,3,1,0,0,1,0,2,1,0,2,2,2.0
20190921,OB,HT,B,77211,21,103,29,28,6,0,0,0,0,0,1,4,0,2,1,0.14285714285714285
20190921,SS,KT,T,61365,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,inf
20190921,SS,KT,T,61457,1,9,2,1,1,0,0,0,0,0,0,0,0,1,1,3.0
20190921,KT,SS,B,65048,3,8,3,3,0,0,0,0,0,0,0,1,0,0,0,0.0
20190921,KT,SS,B,65062,3,12,3,3,0,0,0,0,0,0,0,1,0,0,0,0.0
20190921,KT,SS,B,69032,15,90,25,19,5,0,0,1,0,0,4,5,1,6,5,1.0
20190921,KT,SS,B,69068,1,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0
20190921,SS,KT,T,69439,21,105,28,27,7,0,0,0,3,0,0,6,0,1,1,0.14285714285714285
20190921,SS,KT,T,73117,3,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0
20190921,SS,KT,T,77927,2,20,4,3,1,0,0,0,0,0,0,1,2,0,0,0.0
20190921,KT,SS,B,78517,5,39,8,6,1,0,0,0,0,0,2,2,0,0,0,0.0
20190922,OB,LG,B,62242,4,26,7,6,2,0,0,1,0,0,1,2,0,3,3,2.25
20190922,OB,LG,B,65543,18,107,25,24,7,1,0,0,2,0,1,8,0,2,2,0.3333333333333333
20190922,LG,OB,T,67119,3,34,7,3,0,0,0,0,0,0,4,1,1,1,1,1.0
20190922,OB,LG,B,67263,4,23,5,5,1,0,0,0,0,0,0,0,0,0,0,0.0
20190922,OB,LG,B,67266,3,17,3,3,0,0,0,0,0,0,0,1,1,0,0,0.0
20190922,OB,LG,B,72447,1,9,3,3,1,0,0,0,0,0,0,0,0,1,0,0.0
20190922,LG,OB,T,73801,4,14,6,5,1,0,0,0,0,0,1,2,0,0,0,0.0
20190922,LG,OB,T,76455,23,120,31,30,8,3,0,0,0,0,0,4,0,2,2,0.2608695652173913
20190922,LG,OB,T,76650,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0
20190923,HH,LG,T,60757,3,22,5,5,2,1,0,0,0,0,0,1,0,1,1,1.0
20190923,LG,HH,B,60845,3,17,3,3,0,0,0,0,0,0,0,1,0,0,0,0.0
20190923,LG,HH,B,61145,14,80,23,20,7,0,0,0,1,0,1,3,0,3,3,0.6428571428571428
20190923,LG,HH,B,63103,3,36,7,5,2,0,0,1,0,0,2,1,0,2,2,2.0
20190923,LG,HH,B,63145,3,28,8,7,4,1,0,0,0,0,1,1,0,4,4,4.0
20190923,HH,LG,T,69748,21,94,25,23,4,0,0,0,2,0,2,3,0,0,0,0.0
20190923,HH,LG,T,73738,3,18,4,4,1,0,0,0,0,0,0,1,0,0,0,0.0
20190923,LG,HH,B,79825,4,17,4,4,1,0,0,0,0,0,0,2,0,0,0,0.0
20190923,HT,KT,T,62754,18,89,25,23,7,3,0,0,0,0,2,2,0,1,1,0.16666666666666666
20190923,HT,KT,T,63638,3,23,6,5,3,0,0,0,1,0,0,2,0,1,1,1.0
20190923,KT,HT,B,65060,3,13,3,3,0,0,0,0,0,0,0,1,0,0,0,0.0
20190923,KT,HT,B,65062,3,14,4,4,1,0,0,0,1,0,0,2,0,0,0,0.0
20190923,HT,KT,T,66609,3,17,4,4,1,0,0,0,0,0,0,2,0,0,0,0.0
20190923,KT,HT,B,67008,3,17,3,3,0,0,0,0,0,0,0,3,0,0,0,0.0
20190923,KT,HT,B,69045,18,82,24,23,6,3,0,0,0,1,1,4,0,1,1,0.16666666666666666
20190923,NC,LT,T,60263,15,87,22,17,5,1,0,0,0,0,5,3,0,1,1,0.2
20190923,NC,LT,T,60339,3,12,4,4,1,1,0,0,0,0,0,0,0,0,0,0.0
20190923,LT,NC,B,62528,3,15,3,3,0,0,0,0,0,0,0,2,0,0,0,0.0
20190923,NC,LT,T,63950,3,19,5,4,1,1,0,0,0,0,1,0,0,0,0,0.0
20190923,NC,LT,T,63959,3,9,3,3,0,0,0,0,0,0,0,1,0,0,0,0.0
20190923,LT,NC,B,69516,6,26,6,6,0,0,0,0,0,0,0,1,0,0,0,0.0
20190923,LT,NC,B,69539,9,79,18,13,6,2,0,1,1,0,4,1,0,6,6,2.0
20190923,LT,NC,B,72523,3,13,3,3,0,0,0,0,0,0,0,1,0,0,0,0.0
20190923,NC,LT,T,75867,3,22,4,4,1,0,0,0,0,0,0,2,0,0,0,0.0
20190923,LT,NC,B,76225,3,13,3,3,1,0,0,0,0,1,0,2,0,0,0,0.0
20190923,LT,NC,B,79545,3,12,4,4,1,1,0,0,0,0,0,1,0,0,0,0.0
20190924,NC,OB,B,60339,6,25,7,7,1,0,0,0,1,0,0,0,0,0,0,0.0
20190924,OB,NC,T,61295,1,8,3,3,2,0,0,0,0,0,0,0,0,0,0,0.0
20190924,OB,NC,T,62951,3,24,5,5,2,0,0,0,2,0,0,1,0,0,0,0.0
20190924,OB,NC,T,63248,5,28,5,5,0,0,0,0,0,0,0,2,0,0,0,0.0
20190924,NC,OB,B,63959,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0
20190924,NC,OB,B,63991,2,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0
20190924,NC,OB,B,64995,1,9,3,3,2,0,0,0,0,0,0,0,0,1,1,3.0
20190924,OB,NC,T,66291,18,101,26,24,6,1,1,0,0,0,2,3,0,3,3,0.5
20190924,NC,OB,B,66920,14,82,25,23,9,1,1,2,0,0,2,3,0,6,6,1.2857142857142856
20190924,OB,NC,T,67263,1,19,4,3,2,0,0,0,0,0,1,0,0,1,1,3.0
20190924,OB,NC,T,67266,1,7,2,1,1,0,0,1,0,0,0,0,0,1,1,3.0
20190924,OB,NC,T,70425,5,13,5,5,0,0,0,0,0,0,0,0,0,0,0,0.0
20190924,OB,NC,T,72447,2,10,4,4,1,0,0,0,0,0,0,0,0,2,0,0.0
20190924,NC,OB,B,75867,5,21,5,5,0,0,0,0,0,0,0,1,0,0,0,0.0
20190924,NC,OB,B,76118,6,30,8,8,2,0,0,0,0,0,0,2,0,0,0,0.0
20190924,NC,OB,B,79358,2,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0.0
20190924,SK,KT,T,61895,3,17,4,3,0,0,0,0,0,0,1,1,0,0,0,0.0
20190924,SK,KT,T,62056,1,15,4,4,3,0,0,0,0,0,0,0,0,2,2,6.0
20190924,SK,KT,T,64893,2,17,3,3,1,0,0,0,0,0,0,0,0,0,0,0.0
20190924,KT,SK,B,65048,6,19,7,7,2,0,0,0,0,0,0,0,0,0,0,0.0
20190924,KT,SK,B,65058,3,17,4,4,1,1,0,0,0,0,0,1,1,0,0,0.0
20190924,SK,KT,T,68815,18,90,23,22,8,0,0,0,0,0,0,7,1,2,2,0.3333333333333333
20190924,KT,SK,B,69041,15,93,22,19,3,0,0,0,1,0,3,1,0,2,0,0.0
20190924,KT,SK,B,75340,3,15,4,4,2,0,0,0,0,0,0,1,0,1,1,1.0
20190924,SK,KT,T,79847,0,12,3,2,2,0,0,0,0,0,1,0,0,3,3,inf
20190924,LG,SS,B,66145,4,21,5,5,1,0,0,0,0,0,0,2,0,0,0,0.0
20190924,LG,SS,B,68135,21,100,26,26,4,1,0,0,1,0,0,9,0,1,0,0.0
20190924,SS,LG,T,73117,3,15,5,5,2,0,0,0,0,0,0,1,0,1,1,1.0
20190924,LG,SS,B,73801,2,28,6,5,3,0,1,1,0,0,1,1,0,3,3,4.5
20190924,SS,LG,T,77446,21,98,28,25,6,1,0,0,0,0,2,5,0,1,1,0.14285714285714285
20190924,SS,LG,T,77927,3,21,5,4,1,1,0,0,0,0,1,1,0,0,0,0.0
20190924,WO,HT,T,61268,2,20,4,3,1,0,0,0,0,0,1,0,0,0,0,0.0
20190924,WO,HT,T,62363,2,13,4,4,2,0,0,0,0,0,0,0,0,2,2,3.0
20190924,WO,HT,T,63342,1,7,2,2,1,0,0,1,0,0,0,0,0,1,1,3.0
20190924,HT,WO,B,63638,6,15,6,6,1,0,0,0,0,0,0,1,0,0,0,0.0
20190924,HT,WO,B,65643,3,19,6,6,3,0,0,0,0,0,0,2,0,0,0,0.0
20190924,HT,WO,B,65665,15,72,20,19,4,0,0,0,1,0,1,4,0,0,0,0.0
20190924,HT,WO,B,66609,3,18,3,3,0,0,0,0,0,0,0,1,0,0,0,0.0
20190924,WO,HT,T,68341,1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0
20190924,WO,HT,T,69343,18,79,25,24,7,3,1,0,0,1,1,3,0,2,2,0.3333333333333333
20190925,HH,NC,T,60768,4,20,4,4,0,0,0,0,0,0,0,2,0,0,0,0.0
20190925,HH,NC,T,62611,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
20190925,NC,HH,B,63950,9,30,10,9,2,0,0,0,0,0,0,0,0,0,0,0.0
20190925,NC,HH,B,64995,3,35,6,6,3,0,0,1,0,0,0,1,0,2,1,1.0
20190925,HH,NC,T,65769,0,7,2,2,2,0,0,0,0,0,0,0,0,1,1,inf
20190925,HH,NC,T,67703,3,22,5,4,0,0,0,0,0,0,1,2,0,0,0,0.0
20190925,HH,NC,T,69745,15,95,24,21,6,0,0,0,2,0,3,1,0,1,0,0.0
20190925,NC,HH,B,69953,12,62,18,17,6,1,0,0,0,0,1,3,0,1,1,0.25
20190925,HH,NC,T,73738,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
20190925,HH,NC,T,74857,3,19,3,3,1,1,0,0,0,0,0,2,0,0,0,0.0
20190925,NC,HH,B,78352,3,11,3,3,0,0,0,0,0,0,0,2,0,0,0,0.0
20190925,LT,OB,B,63512,3,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0
20190925,LT,OB,B,64718,2,21,6,5,4,2,0,0,0,0,0,0,1,2,2,3.0
20190925,OB,LT,T,67263,2,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0
20190925,OB,LT,T,67266,0,10,3,2,2,0,0,0,0,0,0,0,0,0,0,0.0
20190925,OB,LT,T,68240,20,108,23,22,2,1,0,0,0,0,1,10,0,0,0,0.0
20190925,LT,OB,B,69516,3,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0
20190925,LT,OB,B,69861,16,112,26,23,8,0,0,0,0,1,2,3,0,5,5,0.9375
20190925,OB,LT,T,70425,3,17,4,4,1,0,0,0,0,0,0,0,0,0,0,0.0
20190925,OB,LT,T,76329,2,11,2,2,0,0,0,0,0,0,0,2,0,0,0,0.0
20190925,LT,OB,B,77591,3,12,4,4,1,0,0,0,0,0,0,0,0,0,0,0.0
20190925,SK,SS,B,62869,3,10,4,2,0,0,0,0,0,0,1,0,0,0,0,0.0
20190925,SS,SK,T,66492,3,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0
20190925,SS,SK,T,67421,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0
20190925,SS,SK,T,68419,18,107,25,23,6,0,0,1,0,0,2,4,0,1,1,0.16666666666666666
20190925,SK,SS,B,69813,3,8,3,3,0,0,0,0,0,0,0,1,0,0,0,0.0
20190925,SK,SS,B,77829,21,103,25,24,5,0,0,0,0,1,1,9,0,0,0,0.0
20190926,HH,NC,T,60140,2,11,3,2,0,0,0,0,0,0,1,0,0,0,0,0.0
20190926,NC,HH,B,60339,8,41,12,11,4,0,0,1,0,0,1,3,0,2,2,0.75
20190926,NC,HH,B,63959,1,10,3,2,1,0,0,0,0,0,1,0,0,0,0,0.0
20190926,NC,HH,B,63991,9,39,14,12,3,1,0,0,1,0,1,2,0,0,0,0.0
20190926,NC,HH,B,65933,3,27,6,5,2,0,0,0,0,0,1,0,0,0,0,0.0
20190926,HH,NC,T,67703,1,10,2,2,1,0,0,0,0,0,0,1,0,0,0,0.0
20190926,NC,HH,B,67962,3,23,5,4,1,0,0,0,0,0,1,1,1,0,0,0.0
20190926,HH,NC,T,69744,21,100,31,29,9,0,0,0,0,0,0,3,0,1,0,0.0
20190926,HH,NC,T,74857,3,18,6,5,3,0,0,0,0,0,1,0,0,1,1,1.0
20190926,NC,HH,B,79358,3,17,6,4,2,0,0,0,0,0,0,1,0,2,2,2.0
20190926,LT,HT,B,62528,3,19,4,3,0,0,0,0,0,0,1,1,0,0,0,0.0
20190926,HT,LT,T,63638,3,13,4,4,1,0,0,1,0,0,0,0,0,1,1,1.0
20190926,LT,HT,B,65546,9,61,13,12,2,0,0,1,1,1,1,4,0,3,2,0.6666666666666666
20190926,HT,LT,T,65616,15,91,20,18,3,1,0,0,0,0,2,8,0,0,0,0.0
20190926,HT,LT,T,65643,3,7,3,3,0,0,0,0,0,0,0,1,0,0,0,0.0
20190926,HT,LT,T,66609,3,9,3,3,0,0,0,0,0,0,0,1,0,0,0,0.0
20190926,HT,LT,T,68639,3,17,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0
20190926,LT,HT,B,72523,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0
20190926,LT,HT,B,76225,3,24,5,3,0,0,0,0,0,0,2,1,0,0,0,0.0
20190926,LT,HT,B,79293,6,24,7,6,0,0,0,0,0,0,0,1,0,0,0,0.0
20190926,LT,HT,B,79545,3,27,5,4,1,0,0,0,0,0,1,2,0,0,0,0.0
20190926,LG,KT,T,61101,18,78,21,20,3,1,0,1,0,1,1,6,0,1,1,0.16666666666666666
20190926,KT,LG,B,65060,3,16,4,4,1,0,0,0,1,0,0,1,0,0,0,0.0
20190926,KT,LG,B,65062,3,13,3,3,1,0,0,0,0,0,0,1,0,0,0,0.0
20190926,LG,KT,T,66145,4,18,4,4,0,0,0,0,0,0,0,1,0,0,0,0.0
20190926,KT,LG,B,67008,3,19,4,4,1,0,0,0,1,0,0,1,0,0,0,0.0
20190926,LG,KT,T,67119,3,16,4,3,0,0,0,0,1,0,1,0,0,0,0,0.0
20190926,KT,LG,B,68043,15,82,22,19,4,1,0,0,1,0,2,9,1,2,1,0.2
20190926,LG,KT,T,73801,2,11,6,6,4,1,0,0,0,0,0,0,0,2,2,3.0
20190926,KT,LG,B,75340,1,18,5,4,3,0,0,0,1,0,1,0,0,2,2,6.0
20190926,KT,LG,B,78517,2,17,3,2,0,0,0,0,1,0,1,2,0,0,0,0.0
20190926,SS,OB,B,61365,3,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0
20190926,SS,OB,B,67443,8,55,14,13,4,1,0,0,0,0,1,0,0,2,1,0.375
20190926,SS,OB,B,67467,6,13,7,7,1,0,0,0,0,0,0,1,0,0,0,0.0
20190926,OB,SS,T,73248,3,15,4,4,1,0,0,0,0,0,0,0,0,0,0,0.0
20190926,SS,OB,B,74454,10,69,22,18,9,2,0,0,0,0,3,0,0,9,7,2.1
20190926,OB,SS,T,79229,24,94,26,25,3,0,0,0,0,0,1,3,0,0,0,0.0
20190927,LG,NC,B,60845,4,11,5,5,1,0,0,0,0,0,0,2,0,0,0,0.0
20190927,LG,NC,B,63103,7,44,10,7,0,0,0,0,1,0,3,3,0,0,0,0.0
20190927,LG,NC,B,63145,6,39,9,6,0,0,0,0,0,0,1,3,0,0,0,0.0
20190927,NC,LG,T,68900,27,109,31,31,7,0,0,0,0,2,0,8,0,0,0,0.0
20190927,LG,NC,B,74167,6,37,10,9,5,1,0,0,0,1,0,1,0,2,2,1.0
20190927,LG,NC,B,79140,2,19,5,3,2,0,0,0,0,1,1,0,0,1,1,1.5
20190927,LG,NC,B,79825,2,12,2,2,0,0,0,0,0,0,0,2,0,0,0,0.0
20190927,SS,SK,B,61365,3,14,4,3,1,0,0,0,0,1,1,0,0,0,0,0.0
20190927,SS,SK,B,61457,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
20190927,SK,SS,T,62698,18,91,20,20,3,0,0,0,2,0,0,5,0,0,0,0.0
20190927,SK,SS,T,62869,6,18,6,6,0,0,0,0,0,0,0,1,0,0,0,0.0
20190927,SS,SK,B,66492,3,27,4,3,0,0,0,0,0,0,1,0,0,0,0,0.0
20190927,SS,SK,B,67421,2,13,4,2,2,2,0,0,0,0,0,0,0,1,1,1.5
20190927,SS,SK,B,67467,3,13,4,4,1,0,0,1,0,0,0,1,0,1,1,1.0
20190927,SK,SS,T,69813,3,27,4,4,1,0,0,0,1,0,0,1,0,0,0,0.0
20190927,SS,SK,B,79440,15,95,23,18,4,1,0,0,2,0,4,4,2,2,2,0.4
20190928,OB,HH,B,62242,4,17,4,4,0,0,0,0,0,0,0,0,0,0,0,0.0
20190928,HH,OB,T,62611,6,32,7,7,1,1,0,0,0,0,0,3,0,0,0,0.0
20190928,OB,HH,B,63248,5,20,5,5,0,0,0,0,0,0,0,2,0,0,0,0.0
20190928,OB,HH,B,65543,16,91,26,25,10,2,0,0,0,0,0,3,1,4,4,0.75
20190928,HH,OB,T,65769,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0
20190928,HH,OB,T,68703,3,26,8,6,3,0,0,0,0,0,1,0,0,4,2,2.0
20190928,HH,OB,T,69762,9,52,15,12,3,0,0,0,1,0,3,0,0,1,1,0.3333333333333333
20190928,OB,HH,B,72447,2,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0
20190928,OB,HH,B,73248,2,24,5,5,3,1,0,0,0,0,0,1,0,2,2,3.0
20190928,HH,OB,T,73738,3,16,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0
20190928,HH,OB,T,74857,4,24,8,5,2,0,0,0,1,0,2,1,0,1,1,0.75
20190928,OB,HH,B,76329,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
20190928,HH,OB,T,79764,3,22,6,5,3,0,0,0,1,0,0,0,0,1,1,1.0
20190928,HT,LG,B,60634,3,9,4,2,0,0,0,0,0,0,1,0,0,0,0,0.0
