P_ID,TB_SC,PA-AB,AB,RUN,RBI,HIT,SH+SF,KK,AVG,SB_trial,BABIP
78513,B,0,1,0,0,0,0,0,0.0,0,0.0
60100,B,0,3,0,0,0,0,2,0.0,0,0.0
62244,T,0,4,1,0,1,0,1,0.25,0,0.3333333333333333
64260,T,0,3,0,0,0,0,1,0.0,0,0.0
66706,B,0,4,0,0,0,0,2,0.0,0,0.0
68730,B,1,2,1,0,1,0,0,0.5,1,0.5
68743,B,0,4,0,0,0,0,0,0.0,0,0.0
69209,T,0,4,0,1,3,0,1,0.75,0,1.0
71752,B,0,2,0,0,0,0,1,0.0,0,0.0
73136,B,0,1,0,0,0,0,0,0.0,0,0.0
74206,T,0,4,0,0,2,0,1,0.5,1,0.6666666666666666
75334,T,0,4,1,1,3,0,0,0.75,0,0.75
75808,B,0,3,1,1,1,0,1,0.3333333333333333,0,0.5
76267,T,0,4,0,0,0,0,1,0.0,0,0.0
76753,B,0,3,0,0,0,0,2,0.0,0,0.0
77248,T,0,0,0,0,0,0,0,0.0,0,0.0
78224,T,0,1,0,0,0,0,0,0.0,0,0.0
78288,B,1,2,0,1,0,1,0,0.0,0,0.0
78756,B,0,3,0,0,0,0,1,0.0,0,0.0
79215,T,0,4,1,0,1,0,0,0.25,0,0.25
79231,T,0,4,0,0,0,0,2,0.0,0,0.0
79240,T,0,3,0,1,2,0,0,0.6666666666666666,0,0.6666666666666666
61197,B,0,5,1,2,1,0,1,0.2,0,0.0
61404,B,0,5,2,0,2,0,1,0.4,1,0.5
62353,T,3,4,3,2,2,0,0,0.5,0,0.5
62356,T,1,6,2,2,3,0,1,0.5,0,0.6
62404,B,0,5,0,0,1,0,2,0.2,0,0.3333333333333333
62409,B,0,2,1,1,1,0,0,0.5,0,0.5
62415,B,0,4,0,3,2,0,1,0.5,0,0.6666666666666666
64300,T,1,5,2,4,1,0,1,0.2,0,0.0
64346,T,0,1,0,0,0,0,1,0.0,0,0.0
64407,B,0,1,0,0,0,0,0,0.0,0,0.0
64468,B,0,5,0,0,1,0,3,0.2,0,0.5
65357,T,0,7,1,1,3,0,1,0.42857142857142855,0,0.5
66838,B,0,3,1,1,1,0,1,0.3333333333333333,0,0.5
67304,T,1,5,3,2,4,0,0,0.8,1,0.8
67341,T,2,4,2,3,1,0,0,0.25,0,0.25
67450,B,0,5,2,0,3,0,1,0.6,0,0.75
68345,T,4,3,2,2,2,0,0,0.6666666666666666,0,0.6666666666666666
69442,B,0,1,1,1,1,0,0,1.0,0,1.0
74540,B,1,2,0,0,1,0,0,0.5,0,0.5
75125,T,1,5,1,2,3,0,1,0.6,0,0.75
75566,B,0,0,0,0,0,0,0,0.0,0,0.0
79300,T,0,1,0,0,0,0,1,0.0,0,0.0
79334,T,0,1,2,0,1,0,0,1.0,0,1.0
79402,B,1,3,0,0,0,0,0,0.0,0,0.0
79456,T,1,5,3,1,3,1,0,0.6,0,0.6
60558,T,0,2,0,0,1,0,0,0.5,0,0.5
60566,B,0,0,0,0,0,0,0,0.0,0,0.0
62802,T,0,4,1,0,2,0,0,0.5,0,0.5
62907,B,1,3,1,1,1,0,0,0.3333333333333333,0,0.3333333333333333
62934,B,0,4,1,0,1,0,0,0.25,0,0.25
64004,T,1,4,1,0,1,0,0,0.25,0,0.25
64006,T,0,3,0,0,0,0,0,0.0,0,0.0
64012,T,0,0,0,0,0,0,0,0.0,0,0.0
64868,T,0,1,0,0,0,0,0,0.0,0,0.0
64984,B,0,3,0,0,0,0,0,0.0,0,0.0
66917,B,0,3,0,0,0,0,1,0.0,0,0.0
67025,T,0,4,0,0,1,0,1,0.25,0,0.3333333333333333
68050,T,2,2,0,2,1,0,0,0.5,0,0.5
69901,B,1,3,1,0,0,0,1,0.0,0,0.0
73113,T,0,4,0,0,1,0,1,0.25,0,0.3333333333333333
73306,B,1,2,0,0,1,0,0,0.5,0,0.5
74339,T,1,3,0,1,0,1,2,0.0,0,0.0
74465,B,0,1,0,1,0,0,0,0.0,0,0.0
76232,B,0,4,1,0,2,0,1,0.5,0,0.6666666666666666
76313,T,0,4,0,0,0,0,0,0.0,0,0.0
76849,B,1,3,0,0,0,0,0,0.0,0,0.0
78548,T,1,2,1,0,1,0,0,0.5,0,0.5
78813,B,1,3,0,1,1,1,1,0.3333333333333333,0,0.3333333333333333
61102,T,0,4,0,0,1,0,1,0.25,0,0.3333333333333333
61186,T,0,5,0,0,4,0,0,0.8,0,0.8
61566,B,0,1,0,0,0,0,0,0.0,0,0.0
62556,B,0,3,0,0,0,0,0,0.0,0,0.0
64022,B,0,0,0,0,0,0,0,0.0,0,0.0
65207,T,0,0,0,0,0,0,0,0.0,0,0.0
67539,B,0,2,0,0,0,0,1,0.0,0,0.0
68525,B,0,1,0,0,0,0,0,0.0,0,0.0
69165,T,0,4,0,0,1,0,2,0.25,0,0.5
69517,B,0,4,0,0,2,0,1,0.5,0,0.6666666666666666
69569,B,0,4,0,0,0,0,3,0.0,0,0.0
71564,B,2,2,0,1,1,0,0,0.5,0,0.5
76249,B,1,3,1,0,0,0,0,0.0,0,0.0
76290,T,2,2,0,1,0,1,1,0.0,0,0.0
77463,B,0,4,0,0,0,0,0,0.0,0,0.0
77532,B,0,4,0,0,0,0,1,0.0,0,0.0
77564,T,1,3,1,1,1,0,0,0.3333333333333333,0,0.0
78135,T,0,5,0,0,0,0,2,0.0,0,0.0
78217,T,0,3,0,0,0,0,1,0.0,0,0.0
78361,T,0,1,0,0,0,0,0,0.0,0,0.0
78513,B,0,4,0,0,2,0,0,0.5,0,0.5
79109,T,0,5,0,0,0,0,3,0.0,0,0.0
79150,T,0,3,1,0,1,0,1,0.3333333333333333,0,0.5
79192,T,1,0,0,0,0,0,0,0.0,0,0.0
79198,T,0,0,0,0,0,0,0,0.0,0,0.0
61208,B,0,0,0,0,0,0,0,0.0,0,0.0
61353,T,0,4,0,0,2,0,1,0.5,0,0.6666666666666666
62234,B,0,0,0,0,0,0,0,0.0,0,0.0
62244,B,0,4,1,0,1,0,0,0.25,1,0.25
62895,T,0,4,0,1,2,0,0,0.5,0,0.5
63704,T,0,5,1,0,1,0,0,0.2,0,0.2
66052,T,0,1,0,0,0,0,0,0.0,0,0.0
67207,B,0,0,0,0,0,0,0,0.0,1,0.0
67872,T,1,3,0,0,0,0,3,0.0,0,0.0
69209,B,0,4,1,1,2,0,0,0.5,0,0.3333333333333333
69825,T,0,3,0,0,0,0,0,0.0,0,0.0
71837,T,0,4,0,0,0,0,1,0.0,0,0.0
73209,T,0,1,1,1,1,0,0,1.0,0,0.0
74206,B,0,3,0,0,0,0,2,0.0,0,0.0
75334,B,0,4,0,2,1,0,1,0.25,0,0.3333333333333333
75847,T,0,4,0,0,1,0,1,0.25,0,0.3333333333333333
76267,B,0,3,0,0,0,0,1,0.0,0,0.0
76802,T,0,3,0,0,0,0,0,0.0,0,0.0
76812,T,0,4,0,0,1,0,2,0.25,0,0.5
77248,B,0,1,0,0,0,0,1,0.0,0,0.0
79215,B,0,4,1,0,1,0,1,0.25,1,0.3333333333333333
79231,B,0,4,1,0,1,0,0,0.25,1,0.25
79240,B,0,3,0,1,2,0,1,0.6666666666666666,1,1.0
79290,B,1,2,0,0,0,0,0,0.0,0,0.0
61404,T,0,5,2,2,2,0,0,0.4,0,0.4
62265,B,0,3,0,0,1,0,0,0.3333333333333333,0,0.3333333333333333
62404,T,0,5,1,1,2,0,0,0.4,0,0.4
62415,T,1,3,2,0,1,0,0,0.3333333333333333,0,0.3333333333333333
62864,B,0,3,0,0,1,0,1,0.3333333333333333,0,0.5
62908,B,0,1,0,0,1,0,0,1.0,0,1.0
63636,B,0,1,0,0,0,0,0,0.0,0,0.0
64407,T,0,0,0,0,0,0,0,0.0,0,0.0
64468,T,3,2,1,3,1,2,0,0.5,0,0.3333333333333333
64560,B,0,3,0,0,1,0,0,0.3333333333333333,1,0.3333333333333333
64646,B,0,4,0,0,0,0,1,0.0,0,0.0
67450,T,1,4,1,2,1,1,0,0.25,0,0.2
69405,T,0,5,0,1,3,0,1,0.6,0,0.75
69418,T,0,0,0,0,0,0,0,0.0,0,0.0
69652,B,0,3,0,0,0,0,1,0.0,0,0.0
70410,B,0,4,1,1,2,0,1,0.5,0,0.5
72443,B,1,2,0,0,0,0,0,0.0,0,0.0
74540,T,0,5,0,0,0,0,0,0.0,0,0.0
75566,T,0,5,1,1,1,0,0,0.2,0,0.2
76368,B,0,1,0,0,0,0,0,0.0,0,0.0
78603,B,0,3,0,0,0,0,0,0.0,0,0.0
79402,T,2,3,2,0,3,0,0,1.0,0,1.0
79608,B,0,4,0,0,0,0,1,0.0,0,0.0
61554,B,0,3,0,0,0,0,2,0.0,0,0.0
62353,T,0,0,0,0,0,0,0,0.0,0,0.0
62356,T,0,5,2,4,2,0,0,0.4,0,0.25
64300,T,0,5,0,1,2,0,0,0.4,0,0.4
64346,T,0,0,0,0,0,0,0,0.0,0,0.0
64717,B,0,0,0,0,0,0,0,0.0,0,0.0
65357,T,0,5,0,0,0,0,0,0.0,0,0.0
66704,B,0,0,0,0,0,0,0,0.0,0,0.0
66706,B,0,4,0,0,1,0,0,0.25,0,0.25
67304,T,0,1,0,0,0,0,0,0.0,0,0.0
67341,T,1,5,3,0,2,0,0,0.4,0,0.4
68345,T,0,5,2,0,3,0,0,0.6,0,0.6
68730,B,0,4,0,0,0,0,1,0.0,0,0.0
68743,B,0,4,0,0,1,0,1,0.25,0,0.3333333333333333
69737,B,0,3,0,0,0,0,2,0.0,0,0.0
73136,B,0,4,0,0,1,0,1,0.25,1,0.3333333333333333
75125,T,1,4,5,7,4,0,0,1.0,0,0.0
75808,B,0,4,0,0,1,0,0,0.25,1,0.25
76753,B,1,3,0,0,1,0,1,0.3333333333333333,0,0.5
78168,T,0,2,1,2,2,0,0,1.0,0,1.0
78288,B,0,3,0,0,2,0,0,0.6666666666666666,0,0.6666666666666666
79300,T,0,0,0,0,0,0,0,0.0,0,0.0
79334,T,0,5,0,0,1,0,0,0.2,0,0.2
79365,T,1,4,2,1,1,0,1,0.25,0,0.3333333333333333
79456,T,0,3,0,0,0,0,0,0.0,0,0.0
60558,T,0,3,0,0,0,0,1,0.0,0,0.0
62025,B,0,3,0,0,0,0,1,0.0,0,0.0
62802,T,1,1,0,2,1,0,0,1.0,1,1.0
62934,B,1,2,0,1,0,1,0,0.0,0,0.0
63448,T,0,0,0,0,0,0,0,0.0,0,0.0
63963,B,0,1,0,0,0,0,0,0.0,0,0.0
64004,T,0,4,1,0,1,0,3,0.25,0,1.0
64006,T,1,3,1,0,0,0,1,0.0,0,0.0
64011,T,0,3,0,0,0,0,1,0.0,0,0.0
64012,T,0,1,0,0,0,0,0,0.0,0,0.0
64166,T,1,0,0,1,0,0,0,0.0,0,0.0
64868,T,0,0,0,0,0,0,0,0.0,0,0.0
64984,B,0,4,0,0,2,0,0,0.5,0,0.5
67025,T,0,4,1,2,2,0,1,0.5,0,0.5
68050,T,2,3,1,0,0,0,0,0.0,0,0.0
69901,B,0,4,0,0,1,0,1,0.25,0,0.3333333333333333
73113,T,1,3,2,1,1,0,0,0.3333333333333333,0,0.0
73306,B,1,3,0,0,1,0,0,0.3333333333333333,0,0.3333333333333333
74339,T,0,4,1,2,1,0,2,0.25,0,0.0
74465,B,2,2,1,0,0,0,1,0.0,0,0.0
76232,B,0,4,0,0,0,0,1,0.0,0,0.0
76313,T,1,3,1,0,2,0,0,0.6666666666666666,2,0.6666666666666666
76849,B,0,4,0,1,1,0,0,0.25,0,0.25
78122,B,0,1,0,0,0,0,0,0.0,0,0.0
78548,T,0,1,0,0,0,0,0,0.0,0,0.0
78813,B,0,4,1,0,2,0,0,0.5,0,0.5
61102,T,0,4,0,1,2,0,1,0.5,0,0.6666666666666666
61186,T,0,4,1,0,1,0,1,0.25,0,0.3333333333333333
61566,B,0,1,0,0,0,0,0,0.0,0,0.0
62556,B,0,3,0,0,1,0,0,0.3333333333333333,0,0.3333333333333333
63593,B,0,0,0,0,0,0,0,0.0,0,0.0
64022,B,0,4,1,0,2,0,0,0.5,0,0.5
65515,B,0,3,0,0,0,0,2,0.0,0,0.0
68525,B,0,4,0,1,1,0,3,0.25,0,1.0
69165,T,1,3,0,0,0,0,2,0.0,0,0.0
69517,B,1,3,1,0,0,0,1,0.0,0,0.0
69569,B,0,1,0,1,1,0,0,1.0,0,1.0
71564,B,2,2,0,0,0,0,1,0.0,0,0.0
76249,B,0,4,0,0,0,0,1,0.0,0,0.0
76290,T,1,3,0,0,1,0,0,0.3333333333333333,0,0.3333333333333333
77532,B,1,3,1,2,1,0,1,0.3333333333333333,0,0.0
77564,T,0,4,1,1,1,0,0,0.25,0,0.25
78135,T,0,4,0,1,2,0,0,0.5,0,0.5
78217,T,0,0,0,0,0,0,0,0.0,0,0.0
78513,B,0,4,1,0,4,0,0,1.0,0,1.0
79109,T,0,4,0,0,0,0,3,0.0,0,0.0
79150,T,0,4,0,0,1,0,2,0.25,0,0.5
79192,T,1,3,1,0,1,0,0,0.3333333333333333,0,0.3333333333333333
61208,B,0,1,0,0,1,0,0,1.0,0,1.0
61353,T,0,4,1,1,1,0,1,0.25,2,0.3333333333333333
62234,B,1,2,0,0,2,0,0,1.0,1,1.0
62244,B,1,3,1,1,1,1,0,0.3333333333333333,0,0.3333333333333333
62895,T,1,3,0,0,0,0,0,0.0,0,0.0
63704,T,0,4,0,0,0,0,0,0.0,0,0.0
64086,B,0,1,0,0,0,0,1,0.0,0,0.0
66052,T,0,1,0,0,0,0,0,0.0,0,0.0
67872,T,0,4,0,0,0,0,3,0.0,0,0.0
69209,B,1,3,1,0,1,0,0,0.3333333333333333,0,0.3333333333333333
69802,T,0,0,0,0,0,0,0,0.0,0,0.0
71837,T,0,3,0,0,0,0,2,0.0,0,0.0
73209,T,0,3,0,0,0,0,0,0.0,0,0.0
74206,B,1,1,0,0,0,0,1,0.0,0,0.0
75334,B,0,4,1,0,1,0,2,0.25,0,0.5
75847,T,1,3,0,1,0,1,1,0.0,0,0.0
76267,B,1,3,0,1,2,0,0,0.6666666666666666,0,0.6666666666666666
76802,T,1,1,1,0,1,0,0,1.0,0,1.0
76812,T,0,3,0,0,0,0,2,0.0,0,0.0
77248,B,0,0,1,0,0,0,0,0.0,1,0.0
79215,B,0,4,0,0,0,0,0,0.0,0,0.0
79231,B,0,4,0,0,0,0,2,0.0,0,0.0
79240,B,1,3,0,1,2,0,0,0.6666666666666666,0,0.6666666666666666
79290,B,0,2,0,0,0,0,1,0.0,0,0.0
61404,T,0,4,0,0,1,0,0,0.25,0,0.25
62265,B,1,3,2,1,1,0,0,0.3333333333333333,0,0.0
62404,T,1,3,0,0,1,0,0,0.3333333333333333,1,0.3333333333333333
62409,T,0,0,0,0,0,0,0,0.0,0,0.0
62415,T,0,2,0,0,0,0,0,0.0,0,0.0
62864,B,0,2,0,1,0,0,1,0.0,0,0.0
62908,B,2,2,1,1,1,1,0,0.5,0,0.3333333333333333
63636,B,0,1,0,0,0,0,0,0.0,0,0.0
63722,B,0,1,0,0,0,0,1,0.0,0,0.0
64468,T,1,4,0,0,0,0,2,0.0,0,0.0
64560,B,2,2,1,0,1,0,0,0.5,1,0.5
64646,B,0,4,0,0,0,0,1,0.0,0,0.0
66606,B,0,4,0,1,1,0,1,0.25,0,0.3333333333333333
67450,T,0,4,1,0,1,0,0,0.25,0,0.25
69405,T,1,3,0,0,1,0,1,0.3333333333333333,0,0.5
69418,T,0,2,0,0,1,0,0,0.5,1,0.5
69652,B,0,4,0,0,1,0,0,0.25,0,0.25
70410,B,0,1,0,0,0,0,0,0.0,0,0.0
72443,B,1,3,0,0,0,0,1,0.0,0,0.0
74540,T,1,3,0,1,1,0,1,0.3333333333333333,0,0.5
75566,T,0,4,0,0,1,0,1,0.25,0,0.3333333333333333
76368,B,0,0,1,0,0,0,0,0.0,1,0.0
78603,B,0,3,0,1,2,0,0,0.6666666666666666,0,0.6666666666666666
79402,T,1,4,0,0,0,0,0,0.0,0,0.0
60100,B,2,2,1,0,2,1,0,1.0,0,1.0
61554,B,0,0,0,0,0,0,0,0.0,0,0.0
62353,T,0,0,0,0,0,0,0,0.0,0,0.0
62356,T,0,3,0,0,0,0,0,0.0,0,0.0
64300,T,0,4,1,0,1,0,0,0.25,0,0.25
64346,T,1,1,0,0,0,0,0,0.0,1,0.0
65357,T,0,3,0,0,0,0,1,0.0,0,0.0
66704,B,0,0,0,0,0,0,0,0.0,0,0.0
66706,B,1,3,0,0,0,0,1,0.0,0,0.0
67304,T,1,3,0,0,1,0,1,0.3333333333333333,0,0.5
67341,T,0,5,0,0,0,0,1,0.0,0,0.0
68345,T,3,1,0,0,0,0,0,0.0,0,0.0
68730,B,0,4,1,0,1,0,0,0.25,0,0.25
68743,B,0,3,0,1,0,0,0,0.0,0,0.0
69737,B,0,1,0,0,0,0,1,0.0,0,0.0
71752,B,1,3,0,0,1,0,1,0.3333333333333333,0,0.5
73136,B,1,0,0,1,0,1,0,0.0,0,0.0
74857,B,0,0,0,0,0,0,0,0.0,0,0.0
75125,T,1,3,0,1,1,0,0,0.3333333333333333,0,0.3333333333333333
75808,B,0,4,0,0,2,0,1,0.5,0,0.6666666666666666
76753,B,0,4,0,0,1,0,1,0.25,0,0.3333333333333333
78168,T,0,4,0,0,1,0,1,0.25,0,0.3333333333333333
78288,B,2,2,0,0,0,0,1,0.0,0,0.0
78756,B,1,1,0,0,0,0,0,0.0,0,0.0
79300,T,0,0,0,0,0,0,0,0.0,0,0.0
79334,T,1,0,0,0,0,0,0,0.0,0,0.0
79365,T,0,1,0,0,0,0,1,0.0,0,0.0
79456,T,0,2,0,0,1,0,0,0.5,0,0.5
62265,T,0,4,0,2,2,0,0,0.5,0,0.5
62864,T,0,3,0,0,0,0,1,0.0,0,0.0
62907,B,0,0,0,0,0,0,0,0.0,1,0.0
62908,T,0,3,0,0,0,0,0,0.0,0,0.0
62934,B,0,3,1,2,1,0,0,0.3333333333333333,0,0.0
63636,T,0,0,0,0,0,0,0,0.0,0,0.0
63963,B,0,1,0,0,0,0,1,0.0,0,0.0
64560,T,0,4,0,0,0,0,2,0.0,0,0.0
64646,T,0,4,0,0,0,0,2,0.0,0,0.0
64984,B,0,3,0,0,0,0,2,0.0,0,0.0
66606,T,0,1,0,0,0,0,0,0.0,0,0.0
66917,B,0,3,0,0,1,0,0,0.3333333333333333,0,0.3333333333333333
69652,T,1,3,1,0,0,0,1,0.0,0,0.0
69901,B,0,4,1,0,2,0,0,0.5,1,0.5
70410,T,0,4,1,0,1,0,1,0.25,1,0.3333333333333333
72443,T,1,3,1,1,2,0,1,0.6666666666666666,0,1.0
73306,B,0,3,0,0,1,0,0,0.3333333333333333,0,0.3333333333333333
74465,B,1,3,0,0,1,0,1,0.3333333333333333,0,0.5
76232,B,2,2,0,1,0,1,0,0.0,0,0.0
76368,T,0,0,0,0,0,0,0,0.0,0,0.0
76849,B,1,3,0,1,1,1,1,0.3333333333333333,0,0.5
78603,T,0,4,0,0,1,0,1,0.25,0,0.3333333333333333
78813,B,0,4,2,0,3,0,0,0.75,0,0.75
79608,T,0,1,0,0,1,0,0,1.0,0,1.0
61566,T,0,1,0,0,1,0,0,1.0,0,1.0
62353,B,1,3,0,0,0,0,2,0.0,0,0.0
62556,T,0,3,0,0,0,0,1,0.0,0,0.0
64022,T,0,0,0,0,0,0,0,0.0,0,0.0
64300,B,0,4,0,1,2,0,0,0.5,1,0.5
64346,B,0,0,0,0,0,0,0,0.0,0,0.0
65515,T,0,0,0,0,0,0,0,0.0,0,0.0
65586,T,0,3,0,0,0,0,2,0.0,0,0.0
67304,B,0,4,2,0,2,0,0,0.5,1,0.5
67341,B,0,4,0,0,0,0,1,0.0,0,0.0
67539,T,1,1,0,0,0,0,1,0.0,0,0.0
68345,B,0,4,0,1,0,0,1,0.0,0,0.0
68525,T,0,3,0,0,1,0,0,0.3333333333333333,0,0.3333333333333333
69517,T,0,0,0,0,0,0,0,0.0,0,0.0
69569,T,0,4,0,0,2,0,0,0.5,0,0.5
71564,T,0,4,0,0,1,0,2,0.25,0,0.5
75125,B,1,3,1,0,0,0,1,0.0,0,0.0
76249,T,0,4,0,0,0,0,1,0.0,0,0.0
77532,T,0,4,0,0,0,0,0,0.0,0,0.0
78168,B,0,4,0,0,3,0,0,0.75,0,0.75
78513,T,0,4,0,0,0,0,0,0.0,0,0.0
79300,B,0,1,0,1,1,0,0,1.0,0,1.0
79334,B,0,3,0,0,0,0,1,0.0,0,0.0
79365,B,2,2,1,0,0,0,2,0.0,0,0.0
60558,B,0,0,1,0,0,0,0,0.0,0,0.0
61208,T,2,2,2,0,1,0,0,0.5,1,0.5
62234,T,1,3,1,0,1,0,0,0.3333333333333333,0,0.3333333333333333
62244,T,0,2,0,0,0,0,0,0.0,0,0.0
62802,B,1,3,1,1,3,1,0,1.0,0,1.0
63440,T,0,3,0,0,0,0,0,0.0,0,0.0
63559,T,1,1,0,0,0,0,0,0.0,0,0.0
64004,B,1,4,3,1,2,0,0,0.5,0,0.5
64006,B,1,3,1,1,2,1,0,0.6666666666666666,0,0.6666666666666666
64011,B,0,0,0,0,0,0,0,0.0,0,0.0
64012,B,0,0,0,0,0,0,0,0.0,0,0.0
64166,B,0,0,0,0,0,0,0,0.0,0,0.0
64868,B,1,0,1,0,0,0,0,0.0,0,0.0
67025,B,0,5,0,0,1,0,1,0.2,0,0.25
68050,B,1,4,2,7,3,0,0,0.75,0,0.6666666666666666
69209,T,1,4,0,0,1,0,2,0.25,1,0.5
73113,B,0,4,1,0,1,0,0,0.25,0,0.25
74206,T,0,2,0,2,1,0,1,0.5,0,1.0
74339,B,0,5,0,1,2,0,0,0.4,0,0.4
75334,T,0,5,2,6,3,0,0,0.6,0,0.3333333333333333
76267,T,0,3,0,0,0,0,2,0.0,0,0.0
76313,B,0,4,0,0,0,0,0,0.0,0,0.0
78548,B,0,4,1,0,2,0,1,0.5,0,0.6666666666666666
79231,T,1,4,2,0,2,0,0,0.5,0,0.5
79240,T,0,5,1,0,1,0,0,0.2,0,0.2
79290,T,0,2,0,0,0,0,1,0.0,0,0.0
61353,T,1,4,1,0,2,0,0,0.5,0,0.5
61404,B,1,3,1,0,2,0,0,0.6666666666666666,0,0.6666666666666666
62404,B,0,4,1,2,2,0,0,0.5,1,0.5
62415,B,0,4,1,0,1,0,0,0.25,1,0.25
62895,T,0,1,0,0,0,0,0,0.0,0,0.0
63704,T,0,5,2,1,2,0,1,0.4,0,0.5
64407,B,0,0,0,0,0,0,0,0.0,0,0.0
64468,B,2,3,1,0,0,0,0,0.0,0,0.0
66052,T,0,5,0,1,1,0,0,0.2,0,0.2
67450,B,1,3,0,0,0,0,0,0.0,0,0.0
67872,T,2,3,0,1,1,0,1,0.3333333333333333,0,0.5
69405,B,2,2,0,1,0,1,0,0.0,0,0.0
69453,B,0,4,1,0,1,0,0,0.25,1,0.25
69802,T,0,0,0,0,0,0,0,0.0,0,0.0
69825,T,0,1,0,0,0,0,1,0.0,0,0.0
71837,T,1,3,1,0,2,0,0,0.6666666666666666,0,0.6666666666666666
73209,T,0,4,0,0,2,0,1,0.5,0,0.6666666666666666
74540,B,3,1,0,1,0,1,0,0.0,0,0.0
75566,B,1,3,0,1,1,1,0,0.3333333333333333,0,0.3333333333333333
75847,T,1,4,0,0,0,0,1,0.0,0,0.0
76802,T,0,2,0,0,0,0,1,0.0,0,0.0
76812,T,0,5,0,1,1,0,1,0.2,0,0.25
76869,T,0,0,0,0,0,0,0,0.0,0,0.0
60100,T,0,3,0,0,1,0,0,0.3333333333333333,0,0.3333333333333333
61102,B,1,3,0,0,0,0,1,0.0,0,0.0
61186,B,1,4,0,0,0,0,1,0.0,0,0.0
61554,T,0,0,0,0,0,0,0,0.0,0,0.0
65207,B,0,0,0,0,0,0,0,0.0,0,0.0
66704,T,0,0,0,0,0,0,0,0.0,0,0.0
66706,T,0,5,0,0,1,0,2,0.2,0,0.3333333333333333
68730,T,0,4,0,0,0,0,1,0.0,0,0.0
68743,T,0,4,0,0,0,0,1,0.0,0,0.0
69100,B,0,0,0,0,0,0,0,0.0,0,0.0
69165,B,0,4,0,0,1,0,2,0.25,0,0.5
71184,B,1,0,0,0,0,0,0,0.0,0,0.0
71752,T,2,2,1,0,1,0,0,0.5,0,0.5
73136,T,0,1,0,0,0,0,1,0.0,0,0.0
75808,T,1,3,0,0,1,0,0,0.3333333333333333,0,0.3333333333333333
76290,B,0,4,0,0,2,0,0,0.5,0,0.5
76753,T,1,3,0,0,1,1,2,0.3333333333333333,0,1.0
77564,B,0,4,0,0,0,0,2,0.0,0,0.0
78135,B,1,3,0,0,1,0,0,0.3333333333333333,0,0.3333333333333333
78217,B,0,0,0,0,0,0,0,0.0,1,0.0
78288,T,1,3,0,0,0,0,0,0.0,0,0.0
78361,B,0,1,0,0,0,0,1,0.0,0,0.0
78756,T,0,4,0,0,1,0,0,0.25,0,0.25
79109,B,0,4,0,0,0,0,2,0.0,0,0.0
79150,B,0,2,0,0,0,0,0,0.0,0,0.0
79192,B,2,2,0,0,0,0,0,0.0,0,0.0
79198,B,0,0,0,0,0,0,0,0.0,0,0.0
60566,B,0,1,0,0,0,0,0,0.0,0,0.0
62025,B,0,1,0,0,1,0,0,1.0,0,1.0
62265,T,1,4,1,0,1,0,1,0.25,0,0.3333333333333333
62907,B,1,4,1,0,1,0,0,0.25,0,0.25
62908,T,0,5,1,2,4,0,0,0.8,0,0.8
62934,B,0,2,0,0,0,0,0,0.0,0,0.0
63636,T,0,0,0,0,0,0,0,0.0,0,0.0
63722,T,0,4,0,0,0,0,3,0.0,0,0.0
63963,B,0,2,0,0,1,0,0,0.5,0,0.5
64560,T,0,0,0,0,0,0,0,0.0,0,0.0
64646,T,0,2,0,0,1,0,0,0.5,0,0.5
64984,B,0,0,0,0,0,0,0,0.0,0,0.0
66606,T,0,5,1,1,0,0,0,0.0,0,0.0
66917,B,0,4,0,0,2,0,0,0.5,0,0.5
69652,T,0,5,0,0,1,0,1,0.2,0,0.25
69901,B,0,4,0,0,0,0,1,0.0,0,0.0
70410,T,0,5,1,1,2,0,0,0.4,0,0.25
72443,T,1,3,1,3,2,0,0,0.6666666666666666,0,0.6666666666666666
73306,B,0,0,0,0,0,0,0,0.0,0,0.0
74465,B,2,2,0,0,0,0,0,0.0,0,0.0
76232,B,1,4,1,2,2,1,0,0.5,0,0.25
76368,T,0,1,0,0,0,0,0,0.0,0,0.0
76849,B,1,3,0,0,1,0,0,0.3333333333333333,0,0.3333333333333333
78122,B,1,3,0,0,1,0,1,0.3333333333333333,0,0.5
78603,T,2,3,2,1,2,0,0,0.6666666666666666,0,0.6666666666666666
78813,B,0,5,0,0,0,0,0,0.0,0,0.0
79608,T,0,3,1,0,1,0,0,0.3333333333333333,0,0.3333333333333333
61566,T,0,3,0,0,0,0,1,0.0,0,0.0
62353,B,0,2,0,0,0,0,2,0.0,0,0.0
62556,T,0,2,0,0,0,0,2,0.0,0,0.0
64022,T,0,3,0,0,1,0,0,0.3333333333333333,0,0.3333333333333333
64300,B,0,4,1,0,1,0,0,0.25,0,0.25
64346,B,0,1,0,0,1,0,0,1.0,0,1.0
65357,B,0,3,0,0,0,0,1,0.0,0,0.0
65515,T,0,1,0,0,0,0,0,0.0,0,0.0
67304,B,1,3,2,0,1,0,1,0.3333333333333333,0,0.5
67341,B,0,4,0,1,1,0,0,0.25,1,0.25
68345,B,0,4,1,2,3,0,1,0.75,0,1.0
68525,T,0,4,0,0,0,0,0,0.0,0,0.0
69517,T,0,4,0,0,0,0,1,0.0,0,0.0
69569,T,1,3,0,0,1,0,1,0.3333333333333333,0,0.5
75125,B,1,3,0,0,0,0,2,0.0,0,0.0
