P_ID,TB_SC,INN2,PA-AB,H1,H2,H3,HR,SB_SR,WP,ER,ERA,BABIP,KK9,BB9
65320,B,20,2,6,2,0,1,0.5,2,3,4.05,0.4,6.75,2.7
69539,T,15,3,4,0,0,0,0.0,0,2,3.6,0.26666666666666666,7.2,5.4
76430,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,18.0,0.0
77591,T,1,2,0,0,0,0,0.0,0,0,0.0,0.0,0.0,54.0
50912,T,18,2,8,0,0,1,1.0,0,7,10.5,0.36363636363636365,3.0,1.5
63638,B,3,0,3,0,0,0,1.0,0,1,9.0,0.42857142857142855,0.0,0.0
63991,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
64995,T,3,2,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,9.0
65616,B,15,4,2,1,0,1,1.0,0,3,5.4,0.2,3.6,7.2
65643,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
66609,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
78247,B,3,1,0,0,0,0,0.0,0,0,0.0,0.0,18.0,9.0
50234,B,12,3,2,1,0,0,1.0,1,3,6.75,0.2727272727272727,11.25,6.75
61365,T,18,2,3,1,0,1,0.0,0,2,3.0,0.21052631578947367,1.5,1.5
61457,T,0,1,0,0,0,1,0.0,0,1,0.0,0.0,0.0,0.0
61643,B,3,0,0,1,0,1,0.0,0,1,9.0,0.5,18.0,0.0
62242,B,1,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,0.0
65241,B,2,0,1,0,0,0,0.0,1,0,0.0,0.5,13.5,0.0
67263,B,6,0,1,0,0,0,0.0,0,0,0.0,0.16666666666666666,4.5,0.0
67421,T,4,0,2,0,0,0,0.0,0,0,0.0,0.4,6.75,0.0
68403,T,2,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
75421,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
76329,B,3,0,1,1,0,0,0.0,0,2,18.0,0.5,0.0,0.0
50040,T,21,5,5,0,0,1,0.0,2,2,2.5714285714285716,0.2631578947368421,3.8571428571428568,6.428571428571428
60768,B,3,1,1,0,0,0,0.0,0,0,0.0,0.5,9.0,0.0
60841,B,15,3,7,1,0,0,0.8333333333333334,0,5,9.0,0.5,10.8,5.4
64768,B,6,1,3,1,0,0,0.0,0,0,0.0,0.5,4.5,4.5
65062,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
76757,T,3,1,0,0,0,1,0.0,0,1,9.0,0.0,0.0,9.0
76858,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,18.0,0.0
60140,B,2,0,1,0,0,0,0.0,0,0,0.0,1.0,13.5,0.0
61214,B,1,2,1,0,0,0,0.0,1,2,54.0,0.5,27.0,54.0
63464,B,3,0,1,1,0,0,1.0,0,0,0.0,0.4,9.0,0.0
64760,B,1,3,1,0,0,0,1.0,1,3,81.0,0.5,0.0,81.0
67703,B,3,1,0,1,0,0,0.0,0,0,0.0,0.3333333333333333,9.0,9.0
67737,B,2,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
68135,T,20,2,5,1,0,0,0.5,0,3,4.05,0.2857142857142857,5.4,2.7
69159,T,4,2,1,1,0,0,0.0,0,3,20.25,0.3333333333333333,0.0,13.5
73801,T,1,1,1,0,0,0,0.0,0,0,0.0,1.0,27.0,27.0
76650,T,2,1,0,0,0,0,0.0,0,0,0.0,0.0,27.0,13.5
77318,B,15,2,4,0,0,1,0.3333333333333333,0,2,3.6,0.3076923076923077,5.4,3.6
50558,T,24,2,3,0,0,0,1.0,1,2,2.25,0.21428571428571427,13.5,0.0
60336,B,2,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
60559,T,2,0,0,0,0,0,0.0,0,0,0.0,0.0,13.5,0.0
64051,B,3,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,0.0
65398,B,1,2,0,0,0,0,0.0,0,0,0.0,0.0,0.0,27.0
67603,B,21,0,7,0,0,0,1.0,0,0,0.0,0.30434782608695654,5.142857142857142,0.0
76430,B,3,0,0,2,0,0,0.0,0,1,9.0,0.4,0.0,0.0
77591,T,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
79293,T,2,0,1,1,0,0,0.0,0,1,13.5,0.5,0.0,0.0
50449,T,15,3,4,0,0,1,1.0,0,3,5.4,0.26666666666666666,5.4,5.4
60146,T,2,1,0,0,0,0,0.0,0,0,0.0,0.0,13.5,13.5
61457,T,1,0,0,0,0,0,1.0,0,0,0.0,0.0,0.0,0.0
63248,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
67266,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
67443,T,3,0,2,1,0,0,0.0,0,1,9.0,0.42857142857142855,0.0,0.0
68403,T,2,0,3,0,0,0,0.0,1,2,27.0,0.6,0.0,0.0
77263,B,0,1,1,0,0,0,0.0,0,0,0.0,1.0,0.0,0.0
79229,B,21,4,4,1,0,0,1.0,0,1,1.2857142857142858,0.21739130434782608,1.2857142857142856,3.8571428571428568
99445,T,1,0,1,0,0,0,0.0,0,1,27.0,0.5,0.0,0.0
60140,T,2,0,0,0,0,0,0.0,0,0,0.0,0.0,13.5,0.0
64554,T,3,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,0.0
64995,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
65769,T,13,2,2,2,0,1,0.0,0,3,6.230769230769231,0.3076923076923077,8.307692307692308,4.153846153846154
65933,B,21,0,0,2,0,1,0.0,0,1,1.2857142857142858,0.14285714285714285,11.571428571428571,0.0
67703,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
74857,T,3,0,1,0,0,0,0.0,0,0,0.0,0.5,18.0,0.0
76118,B,3,1,0,1,0,0,0.0,0,0,0.0,0.5,18.0,9.0
60559,T,1,2,1,0,0,0,0.0,0,2,54.0,0.5,0.0,27.0
63512,T,2,0,0,1,0,0,0.0,0,0,0.0,1.0,27.0,0.0
63543,T,6,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
64021,T,15,3,6,2,0,1,0.0,0,4,7.2,0.42105263157894735,5.4,5.4
64047,B,4,0,2,0,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,0.0
64565,T,5,1,2,0,0,0,0.0,0,1,5.3999999999999995,0.5,10.8,0.0
65060,B,5,1,0,0,0,0,0.0,0,0,0.0,0.0,10.8,5.4
65516,B,9,2,3,3,0,3,0.0,0,8,24.0,0.375,0.0,6.0
69041,B,1,1,1,0,0,0,0.0,0,0,0.0,1.0,0.0,0.0
75342,B,6,0,2,0,0,0,1.0,0,0,0.0,0.25,0.0,0.0
77563,B,5,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,5.4
79293,T,0,0,0,0,0,2,0.0,0,2,0.0,0.0,0.0,0.0
60337,B,0,2,2,1,0,0,0.0,0,5,0.0,1.0,0.0,0.0
61145,B,2,2,0,0,0,0,0.0,0,2,27.0,0.0,0.0,27.0
61643,T,8,0,2,0,0,0,0.0,0,0,0.0,0.2857142857142857,13.5,0.0
62146,B,4,0,1,0,0,0,0.0,0,0,0.0,0.16666666666666666,0.0,0.0
62951,T,2,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,13.5
65241,T,4,0,2,0,0,0,0.0,1,1,6.75,0.5,13.5,0.0
66145,B,3,0,1,0,0,0,0.0,0,0,0.0,0.25,9.0,0.0
66291,T,11,4,7,2,0,0,0.0,0,7,17.181818181818183,0.5625,9.818181818181818,7.363636363636363
67263,T,1,2,2,0,0,0,0.0,0,1,27.0,0.6666666666666666,0.0,54.0
76455,B,3,4,4,2,0,0,0.0,0,8,72.0,0.8571428571428571,9.0,36.0
77263,T,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
79140,B,11,4,7,0,0,0,0.0,0,2,4.909090909090909,0.4117647058823529,4.909090909090909,2.4545454545454546
79825,B,4,0,1,0,1,0,0.0,0,1,6.75,0.4,6.75,0.0
62360,B,4,0,1,0,0,0,0.0,1,0,0.0,0.25,6.75,0.0
62363,B,23,1,7,0,0,0,0.0,0,1,1.1739130434782608,0.30434782608695654,5.869565217391304,1.1739130434782608
62869,T,18,2,1,1,0,0,1.0,0,0,0.0,0.125,6.0,3.0
63894,T,3,0,1,0,0,0,0.0,0,0,0.0,0.5,9.0,0.0
64893,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
69813,T,1,3,2,0,0,0,0.0,0,2,54.0,1.0,0.0,54.0
50404,T,15,3,5,2,0,1,0.0,0,2,3.6,0.5384615384615384,12.6,3.6
50640,B,16,7,5,0,0,0,1.0,0,4,6.75,0.3125,6.75,6.75
60146,T,3,0,0,0,0,1,0.0,0,1,9.0,0.0,9.0,0.0
61457,T,0,0,1,1,0,0,0.0,0,0,0.0,1.0,0.0,0.0
63628,B,3,0,1,0,0,0,0.0,0,0,0.0,0.5,0.0,0.0
65643,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
66609,B,3,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,0.0
67421,T,3,1,0,0,0,0,0.0,0,0,0.0,0.0,9.0,9.0
67443,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,27.0,0.0
78247,B,2,3,0,0,0,0,0.0,1,0,0.0,0.0,27.0,40.5
60263,B,15,3,4,4,0,0,0.0,0,4,7.2,0.5333333333333333,9.0,3.6
63991,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
64554,T,3,0,0,0,0,1,0.0,0,1,9.0,0.0,9.0,0.0
65042,B,3,0,1,0,0,0,1.0,0,0,0.0,0.3333333333333333,9.0,0.0
67737,T,2,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
69744,T,19,1,7,0,0,0,1.0,0,1,1.4210526315789473,0.3888888888888889,9.947368421052632,1.4210526315789473
69962,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,18.0,0.0
74857,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,18.0,0.0
78352,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,18.0,0.0
50030,B,15,2,3,2,0,0,0.0,1,2,3.6,0.3333333333333333,9.0,3.6
50524,T,18,2,3,0,0,0,1.0,2,0,0.0,0.21428571428571427,10.5,3.0
69054,B,7,2,4,2,0,0,0.0,1,2,7.7142857142857135,0.5454545454545454,3.8571428571428568,7.7142857142857135
75342,B,5,1,2,1,0,0,0.0,0,4,21.599999999999998,0.3333333333333333,0.0,5.4
78536,T,6,1,1,1,0,0,0.0,0,0,0.0,0.3333333333333333,4.5,4.5
79545,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,27.0,0.0
60845,B,3,0,1,2,0,0,0.0,0,1,9.0,0.75,18.0,0.0
62146,B,0,1,0,1,0,0,0.0,0,2,0.0,1.0,0.0,0.0
63248,T,6,0,2,1,0,0,0.0,0,2,9.0,0.5,9.0,0.0
63292,T,18,0,4,0,0,0,0.0,1,0,0.0,0.2222222222222222,4.5,0.0
67266,T,2,1,1,0,0,0,1.0,0,0,0.0,0.3333333333333333,0.0,13.5
69103,B,21,2,3,2,0,1,0.5,0,3,3.857142857142857,0.29411764705882354,9.0,2.571428571428571
73801,B,0,1,0,0,1,0,0.0,0,2,0.0,1.0,0.0,0.0
76329,T,1,0,0,0,0,0,0.0,0,0,0.0,0.0,27.0,0.0
76650,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
61268,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
61895,T,4,0,0,0,0,1,0.0,0,1,6.75,0.0,13.5,0.0
62056,T,3,1,0,0,0,2,0.0,0,2,18.0,0.0,0.0,9.0
62360,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
63348,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
64051,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
64861,T,14,7,4,0,1,0,0.0,0,3,5.785714285714286,0.38461538461538464,7.7142857142857135,11.571428571428571
65398,B,1,0,1,0,0,1,0.0,0,1,27.0,0.5,0.0,0.0
67863,T,3,1,0,1,0,1,0.0,0,3,27.0,0.25,0.0,9.0
69360,B,11,2,7,0,0,0,1.0,0,1,2.4545454545454546,0.4117647058823529,2.4545454545454546,4.909090909090909
76430,B,3,0,1,0,0,0,0.0,0,0,0.0,1.0,27.0,0.0
62754,B,15,2,3,2,0,0,1.0,0,2,3.6,0.3333333333333333,9.0,3.6
63628,B,6,0,0,1,0,0,0.0,0,0,0.0,0.14285714285714285,0.0,0.0
63638,B,3,0,1,1,0,0,0.0,0,1,9.0,0.5,9.0,0.0
65496,T,3,0,0,1,0,0,0.0,0,0,0.0,0.5,18.0,0.0
65643,B,3,0,1,0,0,0,0.0,0,0,0.0,0.25,0.0,0.0
68403,T,5,1,0,0,0,0,0.0,0,0,0.0,0.0,10.8,5.4
69446,T,15,5,3,1,0,2,0.0,1,6,10.8,0.23529411764705882,1.8,9.0
99445,T,1,1,2,0,0,0,0.0,0,0,0.0,1.0,0.0,0.0
60140,T,1,1,1,0,0,0,0.0,0,2,54.0,1.0,27.0,27.0
61214,T,3,1,0,0,0,0,0.0,0,0,0.0,0.0,9.0,9.0
63959,B,0,1,1,0,0,0,0.0,0,2,0.0,1.0,0.0,0.0
63991,B,1,0,1,0,0,0,0.0,0,1,27.0,0.5,0.0,0.0
64760,T,4,0,0,0,0,0,0.0,0,0,0.0,0.0,6.75,0.0
64995,B,2,1,1,0,1,0,0.0,0,2,27.0,0.5,0.0,13.5
65764,T,13,2,5,2,0,0,0.0,0,3,6.230769230769231,0.4117647058823529,8.307692307692308,2.076923076923077
67703,T,2,0,0,0,0,1,0.0,0,1,13.5,0.0,13.5,0.0
67737,T,1,1,2,0,0,0,1.0,1,1,27.0,0.6666666666666666,0.0,27.0
67954,B,9,4,2,0,0,0,0.0,1,1,3.0,0.2222222222222222,6.0,12.0
68900,B,9,1,0,0,0,0,0.0,0,0,0.0,0.0,3.0,3.0
76118,B,4,0,0,0,0,0,0.0,0,0,0.0,0.0,6.75,0.0
78352,B,2,2,1,0,0,0,0.0,0,1,13.5,0.5,13.5,27.0
60559,T,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
64565,T,2,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
65060,B,3,1,0,0,0,0,0.0,0,0,0.0,0.0,9.0,9.0
65062,B,3,0,4,0,0,0,0.0,0,2,18.0,0.6666666666666666,9.0,0.0
69032,B,21,0,5,0,0,0,0.0,0,0,0.0,0.25,6.428571428571428,0.0
73211,T,18,0,4,0,0,2,1.0,0,3,4.5,0.23529411764705882,6.0,0.0
79545,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
50126,B,15,7,3,1,0,0,1.0,2,2,3.6,0.26666666666666666,9.0,10.8
61643,T,3,0,2,0,0,0,0.0,0,0,0.0,0.5,9.0,0.0
62146,B,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
66145,B,4,1,0,1,0,0,0.0,0,0,0.0,0.16666666666666666,0.0,6.75
69045,T,24,0,5,2,0,0,0.0,0,1,1.125,0.28,5.625,0.0
73801,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
76650,B,3,1,2,0,0,0,0.0,0,0,0.0,0.5,9.0,9.0
79825,B,1,0,0,1,0,0,0.0,0,1,27.0,0.5,0.0,0.0
50835,T,12,4,5,0,1,0,1.0,0,5,11.25,0.42857142857142855,11.25,9.0
60336,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,18.0,0.0
64768,T,5,0,0,0,0,0,0.0,0,0,0.0,0.0,5.4,0.0
65343,T,1,0,1,0,0,0,0.0,0,0,0.0,1.0,27.0,0.0
67863,T,2,2,0,0,0,0,0.0,1,0,0.0,0.0,13.5,27.0
69343,B,21,2,1,1,1,0,0.0,0,1,1.2857142857142858,0.15789473684210525,7.7142857142857135,2.571428571428571
69813,T,1,2,1,0,0,0,1.0,0,2,54.0,1.0,27.0,54.0
76430,B,3,0,0,0,0,1,0.0,0,1,9.0,0.0,9.0,0.0
76858,T,3,0,2,0,0,0,0.0,0,0,0.0,0.5,9.0,0.0
67443,T,3,0,1,0,0,0,0.0,0,0,0.0,0.25,0.0,0.0
67646,B,8,1,2,0,0,1,0.0,0,2,6.75,0.3333333333333333,6.75,3.375
69620,B,7,1,4,0,0,0,0.0,0,2,7.7142857142857135,0.4444444444444444,7.7142857142857135,3.8571428571428568
73117,T,3,1,5,0,0,0,0.0,0,3,27.0,0.625,0.0,0.0
77446,T,21,0,3,0,0,1,0.0,0,1,1.2857142857142858,0.16666666666666666,6.428571428571428,0.0
77637,B,12,0,6,2,0,2,0.0,0,7,15.75,0.42105263157894735,4.5,0.0
61214,T,0,2,2,0,0,0,0.0,1,1,0.0,1.0,0.0,0.0
61365,B,3,0,2,1,0,0,0.0,0,1,9.0,0.6,9.0,0.0
63464,T,3,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,9.0
64554,T,4,1,1,0,0,1,0.0,0,3,20.25,0.25,6.75,6.75
67421,B,2,1,0,0,0,0,0.0,0,0,0.0,0.0,13.5,0.0
67443,B,3,1,2,0,0,0,0.0,0,0,0.0,1.0,18.0,9.0
67737,T,0,0,2,0,0,0,0.0,0,0,0.0,0.6666666666666666,0.0,0.0
68403,B,1,2,2,0,0,0,0.0,0,2,54.0,0.6666666666666666,0.0,54.0
68419,B,18,2,3,1,0,1,0.0,0,1,1.5,0.23529411764705882,7.5,3.0
69748,T,17,3,4,1,0,0,0.0,0,3,4.764705882352941,0.29411764705882354,7.9411764705882355,4.764705882352941
50636,T,21,4,0,1,0,0,0.0,0,0,0.0,0.07142857142857142,7.7142857142857135,3.8571428571428568
60559,B,1,0,1,0,0,0,1.0,0,0,0.0,1.0,27.0,0.0
64565,B,2,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,13.5
65643,T,1,1,3,1,0,0,0.0,0,3,81.0,0.8,0.0,27.0
66609,T,3,0,3,0,0,0,0.0,0,1,9.0,1.0,18.0,0.0
69539,B,15,0,3,1,0,1,0.0,0,3,5.4,0.23529411764705882,1.8,0.0
77591,B,3,0,3,0,0,0,0.0,0,0,0.0,0.6,0.0,0.0
78536,B,3,1,0,0,0,0,0.0,0,0,0.0,0.0,9.0,9.0
79293,B,3,0,2,0,0,0,0.0,0,0,0.0,0.5,9.0,0.0
50040,B,18,5,3,2,0,1,0.0,0,4,6.0,0.2631578947368421,3.0,4.5
64047,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
64995,T,3,1,0,1,0,0,0.0,0,0,0.0,0.25,0.0,9.0
65060,B,3,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,9.0,0.0
69940,T,21,1,4,1,0,2,0.0,0,3,3.857142857142857,0.2777777777777778,7.7142857142857135,1.2857142857142856
76118,T,3,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,9.0
76757,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
50234,T,18,0,7,0,0,0,0.0,2,2,3.0,0.4117647058823529,12.0,0.0
50296,T,3,0,2,0,0,0,0.0,0,0,0.0,0.6666666666666666,18.0,0.0
60768,B,3,1,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,18.0,9.0
64768,B,6,1,2,2,0,0,0.0,0,2,9.0,0.4,4.5,4.5
65241,T,3,0,3,0,0,0,0.0,0,0,0.0,0.75,9.0,0.0
65343,B,3,1,0,0,0,0,0.0,1,0,0.0,0.0,0.0,9.0
77263,T,3,0,2,0,0,0,0.0,0,0,0.0,0.5,9.0,0.0
79847,B,15,2,4,3,0,1,1.0,1,6,10.8,0.3888888888888889,7.2,3.6
50157,B,15,4,6,1,0,2,0.0,0,4,7.2,0.3333333333333333,1.8,7.2
60845,B,3,1,0,0,0,0,0.0,0,0,0.0,0.0,18.0,9.0
64051,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
65320,T,18,2,7,2,0,0,1.0,0,2,3.0,0.391304347826087,6.0,3.0
68341,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
69399,T,3,1,2,0,0,0,0.0,0,1,9.0,0.6666666666666666,18.0,0.0
79140,B,9,1,2,0,1,2,0.0,0,3,9.0,0.42857142857142855,12.0,3.0
50449,B,15,5,2,2,0,1,0.0,0,2,3.6,0.2857142857142857,5.4,9.0
61214,T,0,1,1,0,0,0,0.0,1,0,0.0,1.0,0.0,0.0
63464,T,0,0,1,0,0,0,0.0,0,0,0.0,0.5,0.0,0.0
64760,T,3,1,0,0,0,0,0.0,0,0,0.0,0.0,18.0,9.0
67421,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
67443,B,3,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,9.0,0.0
67703,T,3,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,9.0,0.0
73117,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
74857,T,5,0,1,1,0,0,0.0,0,1,5.3999999999999995,0.6666666666666666,16.2,0.0
75421,B,3,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,0.0
77318,T,15,3,7,0,0,0,1.0,0,1,1.8,0.5384615384615384,16.2,3.6
50404,B,18,2,10,0,1,1,0.0,1,8,12.0,0.44,4.5,3.0
60140,T,3,0,1,0,0,0,0.0,0,0,0.0,0.25,0.0,0.0
61457,B,2,3,1,0,0,0,0.0,0,1,13.5,0.5,13.5,40.5
65496,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,18.0,0.0
65769,T,18,3,3,3,0,0,0.0,0,2,3.0,0.35294117647058826,10.5,4.5
67737,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
73738,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
99445,B,4,0,0,0,0,0,0.0,0,0,0.0,0.0,6.75,0.0
50912,T,15,5,5,0,0,0,0.0,0,1,1.8,0.35714285714285715,7.2,9.0
64047,B,3,1,0,0,0,1,0.0,0,1,9.0,0.0,0.0,9.0
64995,T,3,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,9.0
65060,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
65516,B,18,4,3,1,0,1,0.0,0,2,3.0,0.2222222222222222,6.0,6.0
76118,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
76757,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
78352,T,2,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
79358,T,4,1,1,0,0,0,0.0,0,0,0.0,0.25,6.75,6.75
63959,T,1,2,1,0,0,0,0.0,0,2,54.0,0.3333333333333333,0.0,54.0
63991,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
65042,T,3,2,5,1,0,1,0.0,0,10,90.0,0.6666666666666666,9.0,18.0
65048,B,19,1,7,0,0,0,0.0,0,1,1.4210526315789473,0.28,1.4210526315789473,1.4210526315789473
65060,B,2,1,1,1,0,0,0.0,0,1,13.5,0.4,0.0,0.0
65933,T,12,3,7,1,0,0,0.0,0,4,9.0,0.5,9.0,2.25
68900,T,2,0,1,0,0,0,0.0,1,0,0.0,0.25,0.0,0.0
69962,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
76757,B,3,0,0,0,0,1,0.0,0,1,9.0,0.0,9.0,0.0
77563,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
50296,T,3,0,1,0,0,0,0.0,0,0,0.0,0.25,0.0,0.0
60768,B,4,0,2,0,0,1,0.0,0,2,13.5,0.3333333333333333,0.0,0.0
60841,B,9,3,7,0,1,1,0.0,0,9,27.0,0.47058823529411764,0.0,9.0
65241,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,18.0,0.0
65343,B,3,2,0,0,0,0,0.0,1,0,0.0,0.0,0.0,18.0
67263,T,14,2,2,0,0,0,0.0,0,0,0.0,0.15384615384615385,1.9285714285714284,3.8571428571428568
67863,B,4,0,1,1,0,0,0.0,1,1,6.75,0.3333333333333333,0.0,0.0
69839,B,7,3,2,0,0,2,0.0,0,2,7.7142857142857135,0.3333333333333333,11.571428571428571,11.571428571428571
79229,T,7,1,8,1,1,1,0.0,0,6,23.142857142857142,0.625,3.8571428571428568,3.8571428571428568
50296,T,3,3,0,0,0,0,0.0,0,1,9.0,0.0,0.0,27.0
62869,B,21,2,4,0,0,0,0.0,0,0,0.0,0.2222222222222222,9.0,2.571428571428571
63894,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
64893,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
66291,T,16,4,6,1,0,1,1.0,0,4,6.75,0.3888888888888889,6.75,5.0625
69205,T,4,1,1,0,0,0,0.0,0,0,0.0,0.2,6.75,0.0
77263,T,1,2,1,0,0,0,0.0,0,1,27.0,1.0,27.0,54.0
62146,B,6,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
62360,T,6,0,1,0,0,0,0.0,0,0,0.0,0.2,9.0,0.0
63342,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
64051,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
65117,B,2,4,0,1,0,0,0.0,0,1,13.5,0.3333333333333333,0.0,40.5
67603,T,15,2,7,1,0,0,0.0,0,2,3.6,0.42105263157894735,5.4,1.8
68135,B,15,4,6,0,0,1,1.0,0,4,7.2,0.35294117647058826,3.6,7.2
79825,B,4,0,0,1,0,0,0.0,1,0,0.0,0.2,0.0,0.0
61268,T,3,1,1,0,0,0,0.0,0,0,0.0,0.5,9.0,0.0
62363,T,15,1,4,1,0,0,0.0,0,2,3.6,0.29411764705882354,9.0,1.8
63342,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,18.0,0.0
63348,T,1,1,1,1,0,0,0.0,0,2,54.0,1.0,0.0,0.0
66145,B,4,1,0,0,0,0,0.0,0,0,0.0,0.0,13.5,6.75
68341,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
69159,B,1,4,0,0,0,1,0.0,0,4,108.0,0.0,0.0,81.0
69399,T,2,0,1,0,1,0,0.0,0,1,13.5,0.5,0.0,0.0
73801,B,0,0,2,2,0,0,0.0,0,4,0.0,1.0,0.0,0.0
76455,B,18,2,1,0,0,0,0.0,0,0,0.0,0.07692307692307693,10.5,3.0
76650,B,2,2,1,0,0,0,0.0,0,0,0.0,0.5,13.5,13.5
79140,B,2,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
50640,T,16,3,5,2,1,0,1.0,1,2,3.375,0.36363636363636365,5.0625,5.0625
60336,B,6,1,2,0,0,0,0.0,0,0,0.0,0.5,13.5,4.5
63348,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,18.0,0.0
63628,T,3,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,9.0,0.0
63638,T,3,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,9.0,0.0
65643,T,3,0,1,0,0,2,0.0,0,3,27.0,0.3333333333333333,9.0,0.0
69360,B,9,4,0,1,0,2,1.0,0,6,18.0,0.1111111111111111,3.0,12.0
69399,B,6,0,5,1,0,0,0.0,0,2,9.0,0.6,0.0,0.0
