GDAY_DS,T_ID,TB_SC,PA-AB,AB,RUN,HIT,RBI,SH+SF,KK,AVG,SB_trial,BABIP
20190817,OB,B,6,37,9,13,9,1,5,0.35135135135135137,0,0.3939393939393939
20190817,SK,T,2,28,0,3,0,0,5,0.10714285714285714,1,0.13043478260869565
20190817,SS,B,8,31,7,10,7,3,6,0.3225806451612903,0,0.38461538461538464
20190817,WO,B,4,32,4,8,3,1,2,0.25,0,0.23333333333333334
20190818,HH,T,6,33,5,9,5,1,6,0.2727272727272727,2,0.32142857142857145
20190818,HT,B,2,35,1,9,1,0,10,0.2571428571428571,2,0.36
20190818,KT,T,8,31,2,5,2,0,7,0.16129032258064516,1,0.20833333333333334
20190818,LG,T,7,34,8,11,8,1,3,0.3235294117647059,0,0.3
20190818,LT,T,3,32,3,6,3,1,11,0.1875,0,0.2727272727272727
20190818,NC,B,4,34,7,11,5,1,4,0.3235294117647059,0,0.3548387096774194
20190818,OB,B,11,31,11,12,11,4,1,0.3870967741935484,0,0.3870967741935484
20190818,SK,T,2,35,4,12,4,1,7,0.34285714285714286,1,0.39285714285714285
20190818,SS,B,5,32,1,7,1,1,8,0.21875,0,0.28
20190818,WO,B,4,36,4,9,4,0,7,0.25,0,0.25925925925925924
20190820,HH,B,0,31,0,4,0,0,12,0.12903225806451613,1,0.21052631578947367
20190820,HT,T,4,35,3,7,3,0,5,0.2,0,0.23333333333333334
20190820,KT,B,3,34,6,13,6,0,7,0.38235294117647056,2,0.46153846153846156
20190820,LG,B,11,40,15,14,14,1,9,0.35,2,0.4375
20190820,LT,T,4,30,0,4,0,0,8,0.13333333333333333,1,0.18181818181818182
20190820,NC,B,4,29,3,8,3,2,2,0.27586206896551724,0,0.2692307692307692
20190820,OB,T,0,31,2,4,2,0,3,0.12903225806451613,0,0.07692307692307693
20190820,SK,B,4,31,5,10,5,1,5,0.3225806451612903,1,0.34615384615384615
20190820,SS,T,10,30,5,6,5,1,2,0.2,2,0.20689655172413793
20190820,WO,T,2,32,0,5,0,0,2,0.15625,0,0.16666666666666666
20190821,HT,T,4,35,4,9,4,1,7,0.2571428571428571,2,0.2857142857142857
20190821,KT,B,0,33,1,6,1,0,7,0.18181818181818182,1,0.23076923076923078
20190821,LG,B,3,33,6,11,5,1,5,0.3333333333333333,1,0.3793103448275862
20190821,LT,T,2,32,4,9,4,2,6,0.28125,0,0.2962962962962963
20190821,SK,B,2,34,5,10,5,0,7,0.29411764705882354,2,0.37037037037037035
20190821,WO,T,7,35,8,10,8,1,9,0.2857142857142857,1,0.32
20190822,HH,T,6,36,6,11,6,1,5,0.3055555555555556,2,0.3225806451612903
20190822,HT,T,7,44,5,13,5,1,3,0.29545454545454547,2,0.3170731707317073
20190822,KT,B,3,33,4,11,4,1,4,0.3333333333333333,0,0.3793103448275862
20190822,LG,B,4,31,2,3,2,1,9,0.0967741935483871,0,0.13636363636363635
20190822,LT,T,1,35,2,10,2,0,6,0.2857142857142857,0,0.2962962962962963
20190822,NC,T,6,34,5,9,5,1,10,0.2647058823529412,2,0.3333333333333333
20190822,OB,T,7,41,13,15,13,0,5,0.36585365853658536,0,0.36363636363636365
20190822,SK,B,8,33,8,13,6,2,7,0.3939393939393939,2,0.48148148148148145
20190822,SS,B,3,31,1,4,1,0,7,0.12903225806451613,0,0.16666666666666666
20190822,WO,B,1,44,5,10,5,0,7,0.22727272727272727,0,0.25
20190823,HH,T,4,33,2,9,2,0,7,0.2727272727272727,3,0.34615384615384615
20190823,HT,T,0,34,0,7,0,0,7,0.20588235294117646,0,0.25925925925925924
20190823,KT,B,9,44,3,9,3,0,11,0.20454545454545456,2,0.25
20190823,LG,B,7,34,8,14,7,2,5,0.4117647058823529,1,0.42857142857142855
20190823,LT,T,1,47,3,13,3,1,9,0.2765957446808511,0,0.32432432432432434
20190823,NC,T,6,32,2,8,1,1,5,0.25,1,0.2692307692307692
20190823,OB,T,7,39,8,15,8,2,2,0.38461538461538464,0,0.3684210526315789
20190823,SK,B,3,35,6,11,5,0,6,0.3142857142857143,1,0.35714285714285715
20190823,SS,B,6,31,4,4,4,0,4,0.12903225806451613,1,0.11538461538461539
20190823,WO,B,4,34,6,12,6,0,6,0.35294117647058826,0,0.42857142857142855
20190824,HH,B,2,34,3,10,3,1,4,0.29411764705882354,1,0.3225806451612903
20190824,HT,T,1,33,3,7,2,0,7,0.21212121212121213,0,0.24
20190824,KT,T,6,36,8,10,8,0,8,0.2777777777777778,0,0.28
20190824,LG,B,3,41,12,14,12,0,6,0.34146341463414637,0,0.38235294117647056
20190824,LT,B,4,32,3,8,3,1,3,0.25,1,0.21428571428571427
20190824,NC,T,5,38,8,15,8,3,6,0.39473684210526316,2,0.4117647058823529
20190824,OB,T,6,44,13,16,11,0,6,0.36363636363636365,3,0.3888888888888889
20190824,SK,B,7,30,4,8,4,1,5,0.26666666666666666,2,0.32
20190824,SS,B,2,30,2,7,2,0,6,0.23333333333333334,0,0.2916666666666667
20190824,WO,T,7,34,1,9,1,1,7,0.2647058823529412,0,0.3333333333333333
20190825,HH,B,2,27,2,2,2,1,9,0.07407407407407407,1,0.10526315789473684
20190825,HT,T,6,28,4,7,4,2,4,0.25,1,0.25
20190825,KT,T,5,37,7,11,7,0,4,0.2972972972972973,1,0.2903225806451613
20190825,LG,B,3,37,3,10,3,0,6,0.2702702702702703,1,0.3
20190825,LT,B,3,32,5,10,5,0,7,0.3125,0,0.4
20190825,NC,T,4,35,4,9,4,0,5,0.2571428571428571,0,0.3
20190825,OB,T,0,35,3,12,3,0,7,0.34285714285714286,1,0.42857142857142855
20190825,SK,B,2,32,2,8,2,0,7,0.25,2,0.32
20190825,SS,B,2,41,8,14,8,0,10,0.34146341463414637,1,0.43333333333333335
20190825,WO,T,14,47,21,23,19,1,6,0.48936170212765956,1,0.55
20190827,HH,B,1,32,0,7,0,0,8,0.21875,2,0.2916666666666667
20190827,HT,B,1,32,1,6,1,0,5,0.1875,1,0.19230769230769232
20190827,KT,T,5,33,3,8,3,1,4,0.24242424242424243,0,0.26666666666666666
20190827,LG,T,4,35,2,8,2,1,11,0.22857142857142856,0,0.2916666666666667
20190827,LT,B,3,32,1,5,1,0,6,0.15625,0,0.19230769230769232
20190827,NC,B,5,29,4,6,3,1,4,0.20689655172413793,0,0.23076923076923078
20190827,OB,B,1,32,4,8,4,0,7,0.25,5,0.2916666666666667
20190827,SK,T,1,36,2,8,2,0,8,0.2222222222222222,0,0.25925925925925924
20190827,SS,T,7,37,10,14,10,3,1,0.3783783783783784,0,0.3684210526315789
20190827,WO,T,3,44,15,17,15,0,1,0.38636363636363635,0,0.3157894736842105
20190828,HH,B,8,27,2,7,2,2,6,0.25925925925925924,0,0.3181818181818182
20190828,HT,B,6,30,5,7,5,1,5,0.23333333333333334,2,0.24
20190828,KT,T,7,33,8,8,8,0,9,0.24242424242424243,3,0.23809523809523808
20190828,LG,T,3,33,3,9,3,0,9,0.2727272727272727,0,0.375
20190828,LT,B,4,32,4,10,4,0,9,0.3125,0,0.4090909090909091
20190828,NC,B,4,32,2,7,2,1,4,0.21875,0,0.2413793103448276
20190828,OB,B,6,31,4,10,3,1,7,0.3225806451612903,2,0.4166666666666667
20190828,SK,T,3,29,2,2,2,1,9,0.06896551724137931,2,0.09523809523809523
20190828,SS,T,5,33,1,7,1,0,5,0.21212121212121213,2,0.25
20190828,WO,T,7,30,1,5,1,0,5,0.16666666666666666,1,0.2
20190829,HT,T,2,34,3,7,3,0,9,0.20588235294117646,1,0.28
20190829,KT,B,5,36,11,16,11,2,2,0.4444444444444444,0,0.45454545454545453
20190829,LT,T,1,31,0,5,0,0,7,0.16129032258064516,0,0.20833333333333334
20190829,NC,B,4,29,4,10,4,2,5,0.3448275862068966,2,0.375
20190829,OB,T,6,36,8,10,8,0,6,0.2777777777777778,2,0.2857142857142857
20190829,SK,T,5,37,4,11,4,0,7,0.2972972972972973,0,0.36666666666666664
20190829,SS,B,10,27,5,7,5,3,0,0.25925925925925924,3,0.2413793103448276
20190829,WO,B,4,32,4,8,3,0,8,0.25,2,0.3333333333333333
20190830,HH,T,5,32,1,6,0,1,7,0.1875,0,0.24
20190830,HT,T,4,40,8,14,8,0,5,0.35,0,0.38235294117647056
20190830,KT,B,4,31,1,5,1,0,6,0.16129032258064516,2,0.2
20190830,LG,B,6,31,0,4,0,0,9,0.12903225806451613,1,0.18181818181818182
20190830,LT,T,2,30,2,4,1,0,7,0.13333333333333333,0,0.13636363636363635
20190830,NC,B,6,35,2,9,2,1,2,0.2571428571428571,0,0.24242424242424243
20190830,OB,T,5,33,3,8,3,1,5,0.24242424242424243,2,0.2857142857142857
20190830,SK,T,5,30,2,5,2,2,9,0.16666666666666666,1,0.23809523809523808
20190830,SS,B,0,31,0,5,0,0,7,0.16129032258064516,1,0.20833333333333334
20190830,WO,B,2,35,5,11,5,0,7,0.3142857142857143,2,0.37037037037037035
20190831,HH,B,2,36,1,10,1,0,9,0.2777777777777778,0,0.34615384615384615
20190831,HT,B,7,31,4,9,4,1,8,0.2903225806451613,2,0.34782608695652173
20190831,KT,T,3,38,6,14,5,0,10,0.3684210526315789,1,0.5
20190831,LG,T,1,41,6,16,6,1,6,0.3902439024390244,3,0.45714285714285713
20190831,LT,T,2,33,2,7,2,0,10,0.21212121212121213,2,0.2727272727272727
20190831,NC,B,5,36,3,12,3,1,7,0.3333333333333333,1,0.4
20190831,OB,B,5,30,5,7,5,0,4,0.23333333333333334,1,0.24
20190831,SK,B,2,41,4,14,4,0,7,0.34146341463414637,2,0.4117647058823529
20190831,SS,T,2,32,3,8,3,1,6,0.25,1,0.2962962962962963
20190831,WO,T,10,36,9,11,9,1,9,0.3055555555555556,4,0.34615384615384615
20190901,HH,B,3,32,6,10,6,1,6,0.3125,0,0.36
20190901,HT,B,2,32,4,13,4,0,7,0.40625,3,0.5
20190901,KT,T,4,34,1,9,0,0,6,0.2647058823529412,3,0.32142857142857145
20190901,LG,T,2,37,6,10,6,0,6,0.2702702702702703,0,0.25
20190901,LT,T,1,35,2,9,2,0,10,0.2571428571428571,1,0.36
20190901,NC,B,1,32,4,10,3,0,2,0.3125,1,0.3333333333333333
20190901,OB,B,5,32,4,8,4,1,1,0.25,2,0.25806451612903225
20190901,SK,B,8,33,9,9,8,0,5,0.2727272727272727,1,0.24
20190901,SS,T,2,31,1,6,1,0,9,0.1935483870967742,1,0.2727272727272727
20190901,WO,T,4,33,2,8,2,0,3,0.24242424242424243,0,0.26666666666666666
20190903,HH,B,5,34,5,9,2,1,16,0.2647058823529412,2,0.5
20190903,HT,T,5,36,6,10,6,0,7,0.2777777777777778,0,0.32142857142857145
20190903,KT,B,2,29,0,3,0,0,7,0.10344827586206896,0,0.13636363636363635
20190903,LG,T,7,32,5,6,4,0,6,0.1875,2,0.2
20190903,LT,B,2,32,4,5,3,0,11,0.15625,0,0.2
20190903,NC,T,4,31,1,5,1,0,9,0.16129032258064516,0,0.22727272727272727
20190903,OB,B,5,33,2,7,1,1,6,0.21212121212121213,1,0.25
20190903,SK,B,5,35,8,13,7,1,6,0.37142857142857144,3,0.42857142857142855
20190903,SS,T,5,35,5,9,4,0,5,0.2571428571428571,0,0.25
20190903,WO,T,2,36,5,9,5,0,5,0.25,2,0.2413793103448276
20190904,HH,B,1,31,0,5,0,0,12,0.16129032258064516,2,0.2631578947368421
20190904,HT,T,5,32,1,7,1,0,7,0.21875,2,0.28
20190904,LT,B,3,36,0,9,0,0,10,0.25,0,0.34615384615384615
20190904,SS,T,5,40,8,12,8,0,8,0.3,0,0.3548387096774194
20190905,HH,T,3,33,3,7,3,0,5,0.21212121212121213,1,0.19230769230769232
20190905,NC,B,2,28,0,4,0,1,5,0.14285714285714285,1,0.17391304347826086
20190905,SS,T,5,33,4,10,4,1,5,0.30303030303030304,0,0.35714285714285715
20190905,WO,B,6,29,0,3,0,1,4,0.10344827586206896,1,0.12
20190906,HH,T,2,34,0,7,0,0,7,0.20588235294117646,0,0.25925925925925924
20190906,HT,T,2,35,2,10,2,0,6,0.2857142857142857,0,0.3448275862068966
20190906,KT,B,4,35,5,11,5,1,5,0.3142857142857143,2,0.32142857142857145
20190906,LG,B,3,32,5,9,5,1,11,0.28125,1,0.38095238095238093
20190906,LT,T,2,33,2,6,1,0,9,0.18181818181818182,1,0.21739130434782608
20190906,NC,B,4,29,4,8,4,1,7,0.27586206896551724,3,0.2857142857142857
20190906,SS,T,1,33,1,7,1,0,9,0.21212121212121213,1,0.2916666666666667
20190906,WO,B,4,33,6,11,6,1,9,0.3333333333333333,0,0.4583333333333333
20190907,HH,B,5,35,5,14,5,2,5,0.4,0,0.45161290322580644
20190907,HT,B,0,34,3,9,2,0,5,0.2647058823529412,1,0.3103448275862069
20190907,LT,T,0,35,1,9,1,0,10,0.2571428571428571,0,0.3333333333333333
20190907,NC,T,6,34,8,11,8,3,4,0.3235294117647059,1,0.25925925925925924
20190907,SS,B,2,30,2,6,2,0,8,0.2,0,0.2
20190907,WO,T,8,37,7,13,7,1,6,0.35135135135135137,0,0.41935483870967744
20190908,HH,B,4,30,0,3,0,0,9,0.1,0,0.14285714285714285
20190908,HT,B,3,35,3,8,3,0,7,0.22857142857142856,0,0.2857142857142857
20190908,KT,B,4,29,5,8,5,1,6,0.27586206896551724,1,0.3333333333333333
20190908,LG,B,2,32,2,8,2,0,6,0.25,0,0.28
20190908,LT,T,8,40,12,13,12,0,3,0.325,2,0.3142857142857143
20190908,NC,T,3,38,4,10,4,0,5,0.2631578947368421,0,0.28125
20190908,OB,T,6,30,1,8,1,3,5,0.26666666666666666,1,0.3076923076923077
20190908,SK,T,4,28,0,3,0,0,4,0.10714285714285714,0,0.125
20190908,SS,B,5,36,9,12,9,0,7,0.3333333333333333,0,0.39285714285714285
20190908,WO,T,8,45,13,16,12,0,5,0.35555555555555557,1,0.3684210526315789
20190910,HH,B,3,36,2,10,2,0,6,0.2777777777777778,1,0.3333333333333333
20190910,HT,T,5,34,4,10,4,1,7,0.29411764705882354,0,0.3333333333333333
20190910,KT,T,1,33,2,7,2,0,10,0.21212121212121213,1,0.30434782608695654
20190910,LG,T,6,36,5,10,5,0,8,0.2777777777777778,1,0.3333333333333333
20190910,LT,B,5,36,8,13,8,1,5,0.3611111111111111,1,0.40625
20190910,SS,B,4,28,3,5,3,2,5,0.17857142857142858,3,0.20833333333333334
20190911,HH,B,10,35,9,13,9,0,5,0.37142857142857144,2,0.43333333333333335
20190911,HT,T,5,35,4,9,4,0,6,0.2571428571428571,1,0.25925925925925924
20190911,KT,T,6,39,8,13,7,0,5,0.3333333333333333,1,0.36363636363636365
20190911,LG,T,1,36,5,10,5,0,7,0.2777777777777778,0,0.3448275862068966
20190911,LT,B,1,30,0,3,0,1,7,0.1,0,0.13043478260869565
20190911,NC,T,5,33,4,9,4,3,6,0.2727272727272727,0,0.2962962962962963
20190911,OB,B,2,29,0,2,0,0,5,0.06896551724137931,0,0.08333333333333333
20190911,SK,B,5,30,2,5,2,1,7,0.16666666666666666,3,0.17391304347826086
20190911,SS,B,5,35,11,11,10,0,6,0.3142857142857143,0,0.28
20190911,WO,T,2,36,4,12,4,1,11,0.3333333333333333,1,0.46153846153846156
20190912,HT,T,1,32,0,3,0,0,5,0.09375,0,0.1111111111111111
20190912,KT,B,4,38,4,13,4,1,9,0.34210526315789475,1,0.4482758620689655
20190912,LG,T,8,28,2,5,2,3,5,0.17857142857142858,2,0.20833333333333334
20190912,LT,B,0,30,1,6,1,0,5,0.2,0,0.20833333333333334
20190912,NC,T,4,39,7,13,7,0,5,0.3333333333333333,3,0.38235294117647056
20190912,OB,B,0,33,5,11,5,0,4,0.3333333333333333,0,0.3793103448275862
20190912,SK,T,2,31,2,4,2,0,10,0.12903225806451613,0,0.15
20190912,WO,B,6,28,3,6,2,0,8,0.21428571428571427,3,0.3
20190913,HH,T,2,40,5,10,3,0,7,0.25,0,0.28125
20190913,HT,T,0,31,2,7,2,0,1,0.22580645161290322,1,0.23333333333333334
20190913,KT,B,5,35,2,9,2,0,8,0.2571428571428571,1,0.3333333333333333
20190913,LG,T,2,35,4,9,4,0,6,0.2571428571428571,1,0.2857142857142857
20190913,LT,B,1,28,1,6,1,0,8,0.21428571428571427,1,0.3
20190913,NC,T,2,33,5,11,5,2,7,0.3333333333333333,0,0.4
20190913,OB,B,2,32,6,9,5,1,1,0.28125,4,0.28125
20190913,SK,T,6,27,0,3,0,1,4,0.1111111111111111,1,0.13043478260869565
20190913,SS,B,6,32,4,9,4,1,9,0.28125,2,0.34782608695652173
20190913,WO,B,5,33,1,8,1,2,5,0.24242424242424243,1,0.2857142857142857
20190914,HH,B,6,35,5,12,5,2,5,0.34285714285714286,0,0.3870967741935484
20190914,HT,T,1,31,2,6,2,0,4,0.1935483870967742,1,0.2222222222222222
20190914,KT,B,5,30,3,7,3,1,3,0.23333333333333334,1,0.2222222222222222
20190914,LG,B,2,34,7,11,7,0,7,0.3235294117647059,4,0.38461538461538464
20190914,LT,T,1,33,2,6,2,0,9,0.18181818181818182,0,0.25
20190914,NC,B,5,36,7,13,7,1,3,0.3611111111111111,1,0.375
20190914,OB,T,8,38,6,12,6,1,5,0.3157894736842105,0,0.36363636363636365
20190914,SK,B,4,41,7,18,5,1,7,0.43902439024390244,1,0.5151515151515151
20190914,SS,T,1,32,1,5,1,0,6,0.15625,1,0.16
20190914,WO,T,3,32,2,6,2,0,9,0.1875,1,0.22727272727272727
20190915,HH,B,4,33,1,8,1,0,9,0.24242424242424243,2,0.3333333333333333
20190915,KT,T,9,35,8,11,8,1,10,0.3142857142857143,2,0.391304347826087
20190915,LG,B,4,36,10,16,10,2,6,0.4444444444444444,2,0.4827586206896552
20190915,LT,T,4,35,7,10,7,1,6,0.2857142857142857,0,0.3103448275862069
20190915,NC,B,4,29,6,8,6,2,5,0.27586206896551724,0,0.2727272727272727
20190915,OB,T,4,37,4,10,3,0,6,0.2702702702702703,0,0.3225806451612903
20190915,SK,B,3,37,6,9,6,0,8,0.24324324324324326,1,0.23076923076923078
20190915,SS,T,3,32,1,6,1,0,8,0.1875,0,0.21739130434782608
20190916,HH,T,12,37,11,12,9,1,6,0.32432432432432434,2,0.36666666666666664
20190916,KT,B,3,34,2,7,1,0,6,0.20588235294117646,0,0.2222222222222222
20190916,LG,T,1,39,4,14,4,0,5,0.358974358974359,0,0.375
20190916,OB,B,3,33,3,6,2,0,5,0.18181818181818182,2,0.21428571428571427
20190916,SS,B,5,29,1,6,1,0,4,0.20689655172413793,2,0.20833333333333334
20190916,WO,T,3,37,6,11,5,1,9,0.2972972972972973,3,0.35714285714285715
20190917,HH,B,0,30,1,6,1,0,9,0.2,0,0.2857142857142857
20190917,HT,B,8,28,3,6,3,1,7,0.21428571428571427,1,0.2727272727272727
20190917,NC,T,3,30,2,3,2,1,7,0.1,0,0.09090909090909091
20190917,WO,T,1,30,0,3,0,0,12,0.1,0,0.16666666666666666
20190918,HT,B,1,34,6,11,6,0,6,0.3235294117647059,0,0.39285714285714285
20190918,LG,T,3,30,4,4,4,0,4,0.13333333333333333,1,0.043478260869565216
20190918,LT,T,6,35,5,10,5,0,5,0.2857142857142857,2,0.3333333333333333
20190918,NC,T,5,33,6,9,5,2,7,0.2727272727272727,1,0.2608695652173913
20190918,SK,B,3,30,0,5,0,0,6,0.16666666666666666,0,0.20833333333333334
20190918,SS,B,4,37,3,8,1,1,5,0.21621621621621623,1,0.22580645161290322
20190919,HT,T,1,36,2,11,2,0,6,0.3055555555555556,0,0.36666666666666664
20190919,LG,T,6,37,3,11,3,1,11,0.2972972972972973,0,0.4
20190919,NC,B,9,27,5,6,5,3,5,0.2222222222222222,1,0.22727272727272727
20190919,OB,T,6,37,6,11,6,1,4,0.2972972972972973,1,0.30303030303030304
20190919,OB,T,8,33,7,11,7,3,7,0.3333333333333333,0,0.3333333333333333
20190919,SK,B,3,35,4,9,4,0,10,0.2571428571428571,0,0.3333333333333333
20190919,SK,B,0,30,3,4,3,0,8,0.13333333333333333,1,0.1
20190919,SS,B,6,38,12,14,12,1,9,0.3684210526315789,1,0.4074074074074074
20190920,HH,B,6,28,5,5,4,1,5,0.17857142857142858,1,0.20833333333333334
20190920,HT,T,2,32,2,7,2,1,6,0.21875,1,0.23076923076923078
20190920,KT,T,3,35,7,9,7,0,11,0.2571428571428571,2,0.2857142857142857
20190920,LT,B,1,29,0,5,0,0,6,0.1724137931034483,0,0.21739130434782608
20190920,OB,B,1,34,6,9,4,0,7,0.2647058823529412,3,0.3333333333333333
20190920,SK,B,4,34,1,9,1,1,9,0.2647058823529412,2,0.34615384615384615
20190920,SS,T,5,33,3,8,3,1,6,0.24242424242424243,1,0.2857142857142857
20190920,WO,T,6,33,5,8,5,0,7,0.24242424242424243,1,0.28
20190921,HT,T,1,36,3,8,2,0,7,0.2222222222222222,0,0.27586206896551724
20190921,KT,B,3,35,3,10,3,2,7,0.2857142857142857,3,0.3333333333333333
20190921,OB,B,5,34,5,12,4,0,4,0.35294117647058826,4,0.4
20190921,SS,T,8,32,6,6,6,2,10,0.1875,0,0.22727272727272727
20190922,LG,T,2,41,6,11,6,0,11,0.2682926829268293,2,0.3448275862068966
20190922,OB,B,6,39,3,10,3,0,7,0.2564102564102564,0,0.3125
20190923,HH,T,6,39,9,14,9,0,8,0.358974358974359,1,0.43333333333333335
20190923,HT,T,1,33,1,7,1,0,10,0.21212121212121213,2,0.30434782608695654
20190923,KT,B,3,32,2,11,2,0,6,0.34375,1,0.4230769230769231
20190923,LG,B,2,32,1,7,1,0,5,0.21875,2,0.25925925925925924
20190923,LT,B,6,32,1,8,1,0,6,0.25,0,0.3076923076923077
20190923,NC,T,5,32,6,8,6,1,8,0.25,2,0.30434782608695654
20190924,HT,B,2,34,5,11,5,0,4,0.3235294117647059,1,0.3448275862068966
20190924,KT,B,3,34,7,14,6,1,8,0.4117647058823529,0,0.5185185185185185
20190924,LG,B,4,34,2,9,2,0,7,0.2647058823529412,0,0.3333333333333333
20190924,NC,B,4,50,7,14,7,0,6,0.28,2,0.3023255813953488
20190924,OB,T,3,50,7,15,7,1,7,0.3,1,0.30952380952380953
20190924,SK,T,3,34,3,8,1,0,3,0.23529411764705882,1,0.25806451612903225
20190924,SS,T,1,36,4,8,4,0,12,0.2222222222222222,1,0.30434782608695654
20190924,WO,T,1,34,0,8,0,0,8,0.23529411764705882,1,0.3076923076923077
20190925,HH,T,2,35,3,11,3,1,6,0.3142857142857143,0,0.35714285714285715
20190925,LT,B,2,32,0,5,0,0,12,0.15625,0,0.25
20190925,NC,B,4,36,2,9,1,0,7,0.25,2,0.3103448275862069
20190925,OB,T,4,38,7,13,7,1,3,0.34210526315789475,1,0.3611111111111111
20190925,SK,B,2,29,1,6,1,0,4,0.20689655172413793,0,0.20833333333333334
20190925,SS,T,3,29,0,5,0,1,10,0.1724137931034483,1,0.2631578947368421
20190926,HH,T,8,38,4,13,4,2,7,0.34210526315789475,1,0.3870967741935484
20190926,HT,T,6,31,3,3,3,0,9,0.0967741935483871,2,0.09523809523809523
20190926,KT,B,2,33,3,7,3,0,7,0.21212121212121213,2,0.24
20190926,LG,T,5,36,4,10,4,1,14,0.2777777777777778,5,0.45454545454545453
20190926,LT,B,2,31,1,4,1,0,10,0.12903225806451613,0,0.15
20190926,NC,B,4,38,2,13,2,0,4,0.34210526315789475,0,0.38235294117647056
20190926,OB,T,5,41,11,14,11,0,1,0.34146341463414637,0,0.35
20190926,SS,B,1,29,0,4,0,0,3,0.13793103448275862,0,0.15384615384615385
20190927,LG,B,0,31,0,7,0,0,8,0.22580645161290322,2,0.30434782608695654
20190927,NC,T,9,32,3,8,3,1,11,0.25,3,0.36363636363636365
20190927,SK,T,9,31,4,8,4,3,5,0.25806451612903225,3,0.2692307692307692
20190927,SS,B,0,30,0,4,0,0,7,0.13333333333333333,3,0.17391304347826086
20190928,HH,T,1,42,6,13,6,1,6,0.30952380952380953,0,0.35135135135135137
20190928,HT,B,5,36,7,13,7,0,9,0.3611111111111111,1,0.48148148148148145
20190928,KT,B,3,31,5,8,4,0,7,0.25806451612903225,2,0.30434782608695654
20190928,LG,T,9,29,1,5,1,1,7,0.1724137931034483,1,0.21739130434782608
20190928,NC,T,5,36,2,10,2,1,4,0.2777777777777778,3,0.2903225806451613
20190928,OB,B,9,39,7,13,7,3,4,0.3333333333333333,3,0.3611111111111111
20190928,SK,T,4,41,7,13,7,0,9,0.3170731707317073,1,0.3448275862068966
20190928,SS,B,9,38,9,12,9,1,10,0.3157894736842105,1,0.39285714285714285
20190929,HH,B,1,28,0,2,0,0,9,0.07142857142857142,2,0.10526315789473684
20190929,KT,B,3,32,7,7,6,0,2,0.21875,1,0.14814814814814814
20190929,LG,B,1,31,0,4,0,0,6,0.12903225806451613,0,0.16
20190929,LT,B,1,34,1,7,1,0,9,0.20588235294117646,0,0.28
20190929,OB,T,6,28,3,4,2,1,5,0.14285714285714285,2,0.16666666666666666
20190929,SK,T,7,25,2,3,2,2,7,0.12,1,0.0625
20190929,SS,T,5,33,0,6,0,0,10,0.18181818181818182,0,0.2608695652173913
20190929,WO,T,5,32,4,5,4,1,4,0.15625,0,0.17857142857142858
20190930,HH,B,2,33,2,9,2,2,5,0.2727272727272727,0,0.2857142857142857
20190930,LG,B,5,27,2,6,2,1,5,0.2222222222222222,1,0.2608695652173913
20190930,LT,T,3,29,0,3,0,0,4,0.10344827586206896,0,0.12
20190930,SK,T,8,33,6,9,6,2,9,0.2727272727272727,1,0.34782608695652173
20191001,LT,B,1,36,1,9,1,0,8,0.25,0,0.32142857142857145
20191001,NC,T,2,43,5,17,4,0,7,0.3953488372093023,1,0.4722222222222222
20191001,OB,B,2,40,6,15,5,1,6,0.375,0,0.4411764705882353
20191001,WO,T,3,35,3,8,2,0,9,0.22857142857142856,2,0.3076923076923077
20200505,SK,B,1,29,0,2,0,0,2,0.06896551724137931,0,0.07407407407407407
20200505,HH,T,4,31,3,8,3,2,5,0.25806451612903225,1,0.3076923076923077
20200505,KT,B,5,30,2,5,2,0,8,0.16666666666666666,1,0.19047619047619047
20200505,LT,T,5,32,7,7,7,1,9,0.21875,0,0.22727272727272727
20200505,SS,B,6,30,0,3,0,0,8,0.1,1,0.13636363636363635
20200505,NC,T,2,33,4,7,4,0,9,0.21212121212121213,0,0.19047619047619047
20200505,LG,B,6,30,8,10,6,0,6,0.3333333333333333,2,0.391304347826087
20200505,OB,T,4,30,2,6,2,1,9,0.2,0,0.23809523809523808
20200505,HT,B,5,32,2,6,2,0,7,0.1875,0,0.24
20200505,WO,T,6,38,11,12,11,0,5,0.3157894736842105,0,0.3225806451612903
20200506,SK,B,4,33,5,9,5,1,8,0.2727272727272727,3,0.30434782608695654
20200506,HH,T,4,31,2,5,2,0,5,0.16129032258064516,0,0.16
20200506,KT,B,3,35,4,8,4,1,3,0.22857142857142856,1,0.21875
20200506,LT,T,5,36,9,12,8,3,6,0.3333333333333333,2,0.34375
20200506,SS,B,2,32,3,5,3,0,11,0.15625,0,0.1111111111111111
20200506,NC,T,7,33,4,8,4,0,8,0.24242424242424243,4,0.2608695652173913
20200506,LG,B,3,33,2,6,2,0,6,0.18181818181818182,1,0.2222222222222222
20200506,OB,T,2,35,5,12,5,1,3,0.34285714285714286,0,0.34375
20200506,HT,B,2,35,2,9,2,1,9,0.2571428571428571,0,0.32
20200506,WO,T,4,31,3,7,2,3,11,0.22580645161290322,1,0.3181818181818182
20200507,SK,B,6,39,4,15,3,0,8,0.38461538461538464,0,0.4838709677419355
20200507,HH,T,5,37,8,13,7,0,7,0.35135135135135137,4,0.43333333333333335
20200507,KT,B,2,33,3,7,2,0,4,0.21212121212121213,1,0.2413793103448276
20200507,LT,T,5,40,7,14,7,1,3,0.35,0,0.3611111111111111
