GDAY_DS,P_ID,TB_SC,INN2,BF,PA-AB,AB,HIT,H2,H3,HR,SB_SR,KK,WP,ER,ERA
2020-05-27,63765,B,6,45,2,11,5,0,1,2,0.0,1,0,4,2.0
2020-05-27,65769,B,2,6,0,3,1,0,0,1,0.0,0,0,1,1.5
2020-05-27,73738,B,3,16,0,4,0,0,0,0,0.0,1,0,0,0.0
2020-05-27,78148,T,18,78,1,21,5,0,0,2,0.5,6,0,3,0.5
2020-05-27,79764,B,9,63,0,17,8,2,0,2,1.0,3,0,6,2.0
2020-05-27,79825,T,9,45,1,13,5,2,0,0,0.0,3,0,1,0.3333333333333333
2020-05-27,62056,T,3,14,1,2,0,0,0,0,0.0,0,0,0,0.0
2020-05-27,62869,T,14,90,2,21,7,1,0,0,0.0,0,0,4,0.8571428571428571
2020-05-27,63248,B,6,23,1,6,1,0,0,0,0.0,1,0,0,0.0
2020-05-27,64893,T,3,14,0,4,0,0,0,0,1.0,1,0,0,0.0
2020-05-27,67266,B,0,5,1,1,1,0,0,0,0.0,0,0,1,0.0
2020-05-27,76858,T,4,19,0,4,0,0,0,0,0.0,2,0,0,0.0
2020-05-27,79229,B,21,110,4,24,4,1,1,0,0.0,5,0,1,0.14285714285714285
2020-05-27,60559,B,0,18,2,2,2,1,0,0,0.0,0,0,3,0.0
2020-05-27,64021,B,13,90,7,16,5,1,0,2,0.0,3,1,4,0.9230769230769231
2020-05-27,64565,B,5,21,2,3,0,0,0,0,0.0,1,0,0,0.0
2020-05-27,67443,T,3,25,1,4,1,0,0,0,0.0,1,1,0,0.0
2020-05-27,67591,B,6,27,3,6,1,0,0,0,0.0,1,0,1,0.5
2020-05-27,69446,T,24,101,0,29,4,0,0,0,0.0,6,0,0,0.0
2020-05-27,78536,B,1,30,2,4,3,2,0,0,0.0,0,1,3,9.0
2020-05-27,79545,B,2,15,1,3,0,0,0,0,0.0,0,0,0,0.0
2020-05-27,60263,B,19,89,2,24,6,1,0,1,0.0,6,1,2,0.31578947368421056
2020-05-27,60339,B,2,6,0,1,0,0,0,0,0.0,0,0,0,0.0
2020-05-27,61295,B,1,22,0,5,4,0,0,0,0.0,0,0,1,3.0
2020-05-27,62363,T,13,86,5,18,7,0,0,0,0.0,2,1,5,1.153846153846154
2020-05-27,62937,T,3,15,0,4,1,0,0,0,0.0,0,0,0,0.0
2020-05-27,63950,B,3,12,0,3,0,0,0,0,0.0,2,0,0,0.0
2020-05-27,64995,B,1,3,0,1,0,0,0,0,0.0,1,0,0,0.0
2020-05-27,67391,T,4,18,0,6,2,0,0,1,0.0,0,0,1,0.75
2020-05-27,67828,T,3,13,0,3,0,0,0,0,0.0,2,0,0,0.0
2020-05-27,74359,T,1,19,0,4,3,0,0,2,0.0,1,0,3,9.0
2020-05-27,79358,B,1,19,2,2,1,0,0,0,0.0,0,0,0,0.0
2020-05-28,50030,B,15,90,1,23,9,1,0,2,1.0,2,0,5,1.0
2020-05-28,63638,T,6,25,0,7,1,0,0,0,0.0,3,0,0,0.0
2020-05-28,65060,B,4,31,4,3,0,0,0,0,0.0,1,0,0,0.0
2020-05-28,65062,B,5,14,0,4,0,0,0,0,0.0,1,0,0,0.0
2020-05-28,66609,T,3,16,1,3,0,0,0,0,0.0,1,0,0,0.0
2020-05-28,77637,T,15,94,2,26,11,1,0,0,0.0,2,0,6,1.2
2020-05-28,78517,B,3,16,0,3,0,0,0,0,0.0,2,0,0,0.0
2020-05-28,60768,B,4,14,0,4,0,0,0,0,0.0,2,0,0,0.0
2020-05-28,61156,B,3,18,0,3,0,0,0,0,0.0,0,0,0,0.0
2020-05-28,65117,T,3,12,0,3,1,0,0,0,0.0,0,0,0,0.0
2020-05-28,65769,B,2,12,0,3,1,0,0,0,0.0,0,0,0,0.0
2020-05-28,69103,T,18,97,3,22,4,1,0,0,0.0,10,1,0,0.0
2020-05-28,69159,T,3,11,0,3,0,0,0,0,0.0,1,0,0,0.0
2020-05-28,69744,B,18,100,1,27,12,3,0,0,0.0,2,0,3,0.5
2020-05-28,76650,T,3,14,0,3,0,0,0,0,0.0,2,0,0,0.0
2020-05-28,61895,T,3,14,1,2,0,0,0,0,0.0,1,0,0,0.0
2020-05-28,62951,B,5,36,1,7,2,1,0,0,0.0,0,0,1,0.6
2020-05-28,63894,T,5,15,1,3,0,0,0,0,0.0,1,0,0,0.0
2020-05-28,64861,T,16,73,1,19,3,1,1,0,0.0,3,0,1,0.1875
2020-05-28,67263,B,3,15,0,4,0,0,0,0,0.0,1,0,0,0.0
2020-05-28,69813,T,3,6,0,3,0,0,0,0,0.0,0,0,0,0.0
2020-05-28,72447,B,1,12,1,2,1,0,0,0,0.0,0,0,2,6.0
2020-05-28,77211,B,18,98,1,25,8,2,0,1,0.5,3,1,3,0.5
2020-05-28,50449,T,15,97,5,19,4,2,0,0,1.0,1,0,0,0.0
2020-05-28,50524,B,10,59,1,13,3,3,0,0,0.0,3,0,2,0.6
2020-05-28,60146,T,2,20,2,3,1,0,0,0,0.0,1,0,1,1.5
2020-05-28,60559,B,3,21,0,4,1,0,0,0,1.0,1,0,0,0.0
2020-05-28,62920,T,3,8,0,3,0,0,0,0,0.0,0,0,0,0.0
2020-05-28,63543,B,4,24,1,4,0,0,0,0,1.0,1,0,0,0.0
2020-05-28,67421,T,3,13,0,3,0,0,0,0,0.0,1,0,0,0.0
2020-05-28,73117,T,4,25,0,4,0,0,0,0,0.0,3,0,0,0.0
2020-05-28,77591,B,7,37,1,10,3,1,0,0,0.0,3,1,1,0.42857142857142855
2020-05-28,79293,B,3,11,0,3,0,0,0,0,0.0,1,0,0,0.0
2020-05-28,60264,T,8,61,0,13,5,1,0,1,0.0,3,0,3,1.125
2020-05-28,62360,T,4,23,0,6,2,0,0,0,0.0,1,0,1,0.75
2020-05-28,62937,T,1,16,0,4,3,0,1,1,0.0,0,0,2,6.0
2020-05-28,63959,B,4,9,0,3,1,0,0,0,0.0,0,0,0,0.0
2020-05-28,63991,B,2,14,0,4,2,1,0,0,0.0,0,0,1,1.5
2020-05-28,64051,T,2,13,1,2,0,0,0,0,0.0,1,1,1,1.5
2020-05-28,64995,B,3,27,2,4,1,0,0,0,0.0,1,0,0,0.0
2020-05-28,65398,T,6,29,0,8,2,0,0,1,0.0,1,0,1,0.5
2020-05-28,66920,B,10,60,1,14,4,0,0,1,0.0,1,0,1,0.3
2020-05-28,68900,B,6,58,0,13,7,0,0,1,0.0,2,0,4,2.0
2020-05-28,74359,T,2,5,0,2,0,0,0,0,0.0,0,0,0,0.0
2020-05-28,76118,B,2,3,0,2,0,0,0,0,0.0,0,0,0,0.0
2020-05-28,76430,T,1,10,0,2,1,0,0,1,0.0,0,0,1,3.0
2020-05-29,61214,T,2,6,0,2,0,0,0,0,0.0,1,0,0,0.0
2020-05-29,61895,B,3,14,0,3,0,0,0,0,0.0,1,0,0,0.0
2020-05-29,62056,B,1,5,0,1,0,0,0,0,0.0,1,0,0,0.0
2020-05-29,63894,B,3,23,0,4,2,1,0,0,0.0,0,0,0,0.0
2020-05-29,64893,B,3,10,0,3,0,0,0,0,0.0,1,0,0,0.0
2020-05-29,65764,T,11,84,2,18,7,0,0,2,0.0,2,0,6,1.6363636363636365
2020-05-29,67737,T,3,14,0,4,1,0,0,0,0.0,1,0,0,0.0
2020-05-29,69813,B,2,21,1,5,4,1,0,0,1.0,0,0,2,3.0
2020-05-29,73738,T,3,26,1,4,1,0,0,0,0.0,2,0,0,0.0
2020-05-29,73750,T,5,37,1,6,2,0,0,1,1.0,2,0,1,0.6
2020-05-29,75138,B,0,9,0,2,2,0,0,1,0.0,0,0,2,0.0
2020-05-29,79847,B,15,90,3,19,5,1,0,0,0.0,3,1,2,0.4
2020-05-29,63342,B,5,19,0,5,0,0,0,0,0.0,2,0,0,0.0
2020-05-29,64051,B,1,16,0,4,3,0,0,0,0.0,1,0,0,0.0
2020-05-29,65048,T,2,23,0,3,2,0,0,0,0.0,0,0,0,0.0
2020-05-29,68043,T,15,97,7,19,2,0,0,0,0.0,3,1,1,0.2
2020-05-29,69041,T,3,11,0,4,1,0,0,0,0.0,0,0,0,0.0
2020-05-29,69343,B,21,99,1,26,5,1,0,0,0.0,9,1,0,0.0
2020-05-29,76757,T,4,21,2,5,2,1,0,0,0.0,1,0,3,2.25
2020-05-29,50636,B,18,96,2,19,3,0,0,1,0.0,3,0,2,0.3333333333333333
2020-05-29,61643,B,3,15,0,4,1,0,0,0,0.0,2,0,0,0.0
2020-05-29,63628,B,2,28,2,5,4,0,0,1,0.0,0,0,3,4.5
2020-05-29,65117,T,2,7,0,2,0,0,0,0,0.0,0,0,0,0.0
2020-05-29,66145,T,1,15,2,2,1,0,0,1,0.0,0,0,1,3.0
2020-05-29,69159,T,3,9,0,3,0,0,0,0,0.0,0,0,0,0.0
2020-05-29,69516,B,4,29,0,5,2,1,0,0,0.0,0,1,1,0.75
2020-05-29,73801,T,3,15,0,3,0,0,0,0,0.0,0,0,0,0.0
2020-05-29,76455,T,18,97,0,24,6,1,0,1,0.0,5,0,1,0.16666666666666666
2020-05-29,62242,B,3,14,0,3,0,0,0,0,0.0,2,0,0,0.0
2020-05-29,63248,B,3,10,0,3,0,0,0,0,0.0,0,0,0,0.0
2020-05-29,69045,B,18,107,4,24,9,1,0,0,1.0,4,0,2,0.3333333333333333
2020-05-29,73211,T,18,98,4,21,4,1,0,0,1.0,4,1,3,0.5
2020-05-29,76329,B,3,17,0,4,1,0,0,0,0.0,1,0,0,0.0
2020-05-29,79293,T,3,13,0,4,1,0,0,1,0.0,0,0,1,1.0
2020-05-29,79545,T,3,11,0,3,0,0,0,0,0.0,2,0,0,0.0
2020-05-29,61365,B,15,87,0,20,6,0,0,1,0.0,0,0,3,0.6
2020-05-29,63959,T,3,8,0,3,0,0,0,0,0.0,0,0,0,0.0
2020-05-29,67421,B,3,19,1,3,0,0,0,0,0.0,1,0,0,0.0
2020-05-29,67443,B,3,21,1,4,2,0,0,0,0.0,1,0,1,1.0
2020-05-29,69940,T,21,110,0,28,6,0,0,0,0.0,7,0,2,0.2857142857142857
2020-05-29,73117,B,3,12,0,3,0,0,0,0,0.0,1,0,0,0.0
2020-05-29,76118,T,2,8,1,4,3,0,0,0,0.0,0,0,2,3.0
2020-05-29,99445,B,3,16,0,3,0,0,0,0,0.0,0,0,0,0.0
2020-05-30,50835,B,18,105,6,19,2,0,0,1,0.0,6,0,3,0.5
2020-05-30,60768,T,4,36,3,6,3,1,0,0,0.0,0,0,3,2.25
2020-05-30,61156,T,3,32,3,3,1,0,0,0,0.0,0,0,2,2.0
2020-05-30,62056,B,3,13,0,3,0,0,0,0,0.0,1,0,0,0.0
2020-05-30,64893,B,2,15,2,2,0,0,0,0,0.0,0,0,0,0.0
2020-05-30,65343,B,4,13,0,4,0,0,0,0,0.0,2,0,0,0.0
2020-05-30,65769,T,3,23,2,3,0,0,0,0,1.0,2,0,0,0.0
2020-05-30,77318,T,14,105,4,19,4,1,0,1,0.0,8,0,3,0.6428571428571428
2020-05-30,50036,T,6,28,2,8,3,0,1,0,0.0,2,0,2,1.0
2020-05-30,63348,B,3,17,0,4,1,0,0,0,0.0,1,0,0,0.0
2020-05-30,64029,T,3,24,0,6,3,1,0,0,0.0,1,1,2,2.0
2020-05-30,65320,B,18,82,1,21,5,0,0,1,0.0,5,1,2,0.3333333333333333
2020-05-30,67828,B,3,16,0,4,1,0,0,1,0.0,0,0,1,1.0
2020-05-30,69032,T,13,93,2,21,8,1,0,2,0.0,2,0,5,1.153846153846154
2020-05-30,69360,B,3,14,1,2,0,0,0,0,0.0,0,0,0,0.0
2020-05-30,78517,T,2,37,5,4,2,0,0,0,0.0,0,0,5,7.5
2020-05-30,50157,T,6,38,1,10,5,1,0,0,0.0,2,0,3,1.5
2020-05-30,61101,T,13,95,4,22,8,1,0,0,1.0,2,0,2,0.46153846153846156
2020-05-30,61643,B,1,6,0,1,0,0,0,0,0.0,0,0,0,0.0
2020-05-30,65616,B,21,97,2,24,3,2,0,0,0.0,8,0,1,0.14285714285714285
2020-05-30,66630,B,2,21,2,4,2,0,0,1,0.0,2,0,3,4.5
2020-05-30,68616,B,3,17,2,3,1,0,0,0,0.0,0,1,1,1.0
2020-05-30,79140,T,3,11,0,3,0,0,0,0,0.0,0,0,0,0.0
2020-05-30,79825,T,2,10,1,2,1,0,0,1,0.0,0,0,1,1.5
2020-05-30,60559,T,2,18,2,2,0,0,0,0,0.0,0,0,0,0.0
2020-05-30,62242,B,1,10,0,2,1,0,0,0,0.0,0,0,1,3.0
2020-05-30,62528,T,3,14,1,3,1,0,0,0,0.0,0,0,0,0.0
2020-05-30,62951,B,1,5,1,1,0,0,0,0,0.0,0,0,0,0.0
2020-05-30,63248,B,5,27,0,7,2,0,0,0,0.0,1,0,0,0.0
2020-05-30,63512,T,3,20,0,5,2,1,0,1,0.0,1,0,2,2.0
2020-05-30,63543,T,3,14,0,3,1,0,0,0,0.0,1,0,0,0.0
2020-05-30,66291,B,23,101,3,30,8,2,0,0,0.0,2,0,3,0.3913043478260869
2020-05-30,69539,T,18,85,1,20,5,0,0,0,1.0,1,0,1,0.16666666666666666
2020-05-30,72447,B,2,4,0,1,0,0,0,0,0.0,0,0,0,0.0
2020-05-30,76329,B,1,4,0,1,0,0,0,0,0.0,0,0,0,0.0
2020-05-30,77591,T,2,11,2,3,2,0,0,0,0.0,0,0,1,1.5
2020-05-30,79545,T,1,9,1,1,0,0,0,0,0.0,1,0,0,0.0
2020-05-30,50404,B,21,105,4,23,3,1,0,0,0.0,3,0,1,0.14285714285714285
2020-05-30,50912,T,18,102,2,23,7,0,0,1,0.0,4,1,3,0.5
2020-05-30,60339,T,1,16,3,1,1,0,0,1,0.0,0,0,3,9.0
2020-05-30,62920,B,3,15,0,4,1,0,0,0,0.0,1,0,0,0.0
2020-05-30,64995,T,1,13,1,2,1,1,0,0,0.0,1,0,1,3.0
2020-05-30,65042,T,4,30,1,7,3,1,0,1,0.0,0,0,2,1.5
2020-05-30,68403,B,3,12,0,3,0,0,0,0,0.0,0,0,0,0.0
2020-05-31,60841,B,18,99,3,22,4,0,0,1,1.0,3,1,3,0.5
2020-05-31,61895,B,3,22,0,4,1,0,0,0,0.0,1,0,0,0.0
2020-05-31,63894,B,3,23,1,3,0,0,0,0,0.0,1,0,0,0.0
2020-05-31,65769,T,2,16,1,3,2,0,1,0,0.0,0,0,1,1.5
2020-05-31,67703,T,4,23,2,3,0,0,0,0,0.0,1,0,0,0.0
2020-05-31,67737,T,4,32,1,6,2,0,0,1,0.0,2,0,1,0.75
2020-05-31,69748,T,11,78,5,14,5,2,0,0,0.75,1,0,4,1.090909090909091
2020-05-31,69813,B,3,8,0,3,0,0,0,0,0.0,0,0,0,0.0
2020-05-31,74857,T,3,17,1,4,1,0,0,0,0.0,1,0,0,0.0
2020-05-31,62360,B,5,27,2,6,1,0,0,0,0.0,1,0,0,0.0
2020-05-31,63348,B,4,22,0,4,0,0,0,0,1.0,2,0,0,0.0
2020-05-31,64051,B,1,7,0,1,0,0,0,0,0.0,0,0,0,0.0
2020-05-31,65060,T,3,17,0,4,1,0,0,0,0.0,0,0,0,0.0
2020-05-31,65062,T,5,23,0,5,0,0,0,0,0.0,0,0,0,0.0
2020-05-31,65398,B,5,33,1,8,3,1,0,0,0.0,2,0,1,0.6
2020-05-31,65516,T,15,111,5,23,7,2,0,1,0.0,6,0,6,1.2
2020-05-31,67391,B,3,18,1,2,0,0,0,0,0.0,2,0,0,0.0
2020-05-31,67603,B,7,64,3,14,7,0,0,3,0.0,1,0,8,3.4285714285714284
2020-05-31,69041,T,3,18,0,4,1,0,0,0,0.0,1,1,0,0.0
2020-05-31,76430,B,2,23,2,5,3,0,0,1,1.0,1,0,3,4.5
2020-05-31,76757,T,1,10,1,2,1,0,0,0,1.0,0,0,1,3.0
2020-05-31,50640,B,12,89,3,17,7,3,0,0,0.6666666666666666,6,2,5,1.25
2020-05-31,61643,B,2,21,0,5,3,1,2,0,0.0,0,0,3,4.5
2020-05-31,63628,B,3,9,0,3,0,0,0,0,0.0,0,0,0,0.0
2020-05-31,65643,B,3,13,0,4,1,0,0,0,0.0,1,0,0,0.0
2020-05-31,66145,T,3,18,1,4,1,0,0,1,0.0,1,0,1,1.0
2020-05-31,66630,B,3,18,0,5,3,1,0,0,0.0,0,0,2,2.0
2020-05-31,67646,B,4,38,1,10,6,0,0,0,0.0,0,0,3,2.25
2020-05-31,68135,T,18,102,0,28,10,3,0,1,1.0,3,0,4,0.6666666666666666
2020-05-31,73801,T,3,12,0,3,0,0,0,0,0.0,0,0,0,0.0
2020-05-31,76650,T,3,12,0,3,0,0,0,0,0.0,1,0,0,0.0
2020-05-31,50234,B,15,100,6,17,3,0,0,0,0.0,2,0,0,0.0
2020-05-31,50558,T,15,99,2,21,7,1,0,0,0.0,5,0,1,0.2
2020-05-31,62951,B,0,8,1,1,1,1,0,0,0.0,0,0,2,0.0
2020-05-31,63512,T,3,10,0,3,1,0,0,0,0.0,1,0,0,0.0
2020-05-31,63543,T,3,14,0,4,0,0,0,0,0.0,0,0,0,0.0
2020-05-31,64565,T,9,37,0,9,2,0,0,0,0.0,1,0,0,0.0
2020-05-31,67259,B,2,13,1,2,1,0,0,0,0.0,0,0,0,0.0
2020-05-31,67263,B,5,27,0,5,0,0,0,0,0.0,2,0,0,0.0
2020-05-31,67266,B,9,63,4,11,2,0,0,0,0.0,2,0,0,0.0
2020-05-31,72447,B,2,20,1,4,1,0,0,0,1.0,1,0,2,3.0
2020-05-31,79293,T,3,14,0,4,1,0,0,0,0.0,1,0,0,0.0
2020-05-31,79545,T,0,11,2,0,0,0,0,0,0.0,0,0,2,0.0
2020-05-31,61295,T,3,21,0,7,4,0,0,2,0.0,0,0,3,3.0
2020-05-31,61457,B,2,10,1,2,0,0,0,0,0.0,0,0,0,0.0
2020-05-31,63950,T,0,16,1,3,3,0,0,0,0.0,0,1,3,0.0
2020-05-31,63991,T,6,26,1,7,2,0,0,0,0.0,0,0,0,0.0
2020-05-31,65496,B,3,25,1,6,3,0,0,1,0.0,1,0,3,3.0
2020-05-31,65933,T,18,84,1,18,1,0,0,0,0.0,6,0,0,0.0
2020-05-31,67443,B,3,36,2,7,4,0,0,1,0.0,0,0,1,1.0
2020-05-31,68403,B,4,30,0,7,3,1,0,0,0.0,2,0,1,0.75
2020-05-31,68419,B,12,85,1,22,9,4,0,1,0.0,4,0,5,1.25
2020-05-31,99445,B,3,10,0,4,2,1,0,0,0.0,0,0,1,1.0
2020-06-02,62754,B,18,92,1,24,7,1,0,2,0.0,5,0,2,0.3333333333333333
2020-06-02,63638,B,3,8,0,3,0,0,0,0,0.0,1,0,0,0.0
2020-06-02,64021,T,18,99,0,27,9,1,0,2,0.0,5,1,4,0.6666666666666666
2020-06-02,64565,T,1,7,0,3,2,0,0,0,0.0,0,0,0,0.0
2020-06-02,66609,B,3,11,1,2,0,0,0,0,0.0,1,0,0,0.0
2020-06-02,78247,B,3,8,0,3,0,0,0,0,0.0,1,0,0,0.0
2020-06-02,78536,T,3,8,1,2,0,0,0,0,0.0,0,0,0,0.0
2020-06-02,79293,T,1,8,0,2,1,0,0,0,0.0,0,0,1,3.0
2020-06-02,79545,T,1,13,2,1,0,0,0,0,0.0,0,0,2,6.0
2020-06-02,50040,B,15,85,0,29,15,3,0,2,0.0,2,0,10,2.0
2020-06-02,62242,T,2,30,1,6,3,0,0,0,0.0,0,0,2,3.0
2020-06-02,63248,T,1,15,0,2,0,0,0,0,0.0,2,1,0,0.0
2020-06-02,65048,B,3,16,1,4,2,0,0,0,0.0,0,0,1,1.0
2020-06-02,67263,T,3,14,0,4,1,1,0,0,0.0,2,0,0,0.0
2020-06-02,75340,B,3,11,0,4,1,0,0,0,0.0,1,0,0,0.0
2020-06-02,76329,T,3,25,2,4,1,0,0,0,0.0,2,0,1,1.0
2020-06-02,76757,B,3,12,1,2,0,0,0,0,0.0,1,0,0,0.0
2020-06-02,77563,B,3,13,1,3,0,0,0,0,0.0,1,0,0,0.0
2020-06-02,79229,T,18,86,1,24,7,3,0,1,0.0,2,0,4,0.6666666666666666
2020-06-02,60263,B,12,87,3,19,9,4,0,0,0.0,1,0,7,1.75
2020-06-02,60339,B,3,21,1,4,1,0,0,0,0.0,0,0,0,0.0
2020-06-02,61295,B,3,17,2,3,0,0,0,0,0.0,1,0,0,0.0
2020-06-02,62056,T,3,11,0,3,0,0,0,0,0.0,2,0,0,0.0
2020-06-02,62869,T,18,95,2,21,3,2,0,1,0.0,8,0,1,0.16666666666666666
2020-06-02,63950,B,3,10,0,3,0,0,0,0,0.0,0,0,0,0.0
2020-06-02,65042,B,6,40,2,8,1,0,0,0,1.0,3,0,0,0.0
2020-06-02,65343,T,3,14,0,5,2,0,0,0,0.0,1,0,0,0.0
2020-06-02,67863,T,3,15,0,5,2,0,0,0,0.0,0,0,0,0.0
2020-06-02,50126,B,21,100,3,23,5,2,0,0,0.0,7,0,2,0.2857142857142857
2020-06-02,67421,T,3,13,0,3,0,0,0,0,0.0,2,0,0,0.0
2020-06-02,69446,T,21,94,0,24,5,1,0,0,0.0,3,0,0,0.0
2020-06-02,73117,T,3,14,0,3,0,0,0,0,0.0,1,0,0,0.0
2020-06-02,73801,B,3,12,0,4,1,0,0,0,0.0,0,0,0,0.0
2020-06-02,79825,B,3,11,0,3,0,0,0,0,0.0,1,0,0,0.0
2020-06-02,60768,B,3,13,0,4,1,0,0,0,0.0,0,0,0,0.0
2020-06-02,61156,B,2,24,2,4,2,1,0,0,0.0,0,1,1,1.5
2020-06-02,61214,B,4,27,2,5,2,0,0,0,0.0,1,0,1,0.75
2020-06-02,61268,T,3,8,0,3,0,0,0,0,0.0,1,0,0,0.0
2020-06-02,62363,T,21,95,0,27,7,0,0,0,1.0,5,0,2,0.2857142857142857
2020-06-02,67828,T,3,16,0,4,1,1,0,0,0.0,1,0,0,0.0
2020-06-02,69745,B,9,78,7,10,3,0,0,2,0.0,3,0,7,2.3333333333333335
2020-06-02,73738,B,3,22,0,7,4,1,0,0,0.0,1,0,3,3.0
2020-06-02,73750,B,6,36,2,10,5,0,0,0,0.0,2,0,2,1.0
2020-06-03,50524,T,13,84,5,20,9,0,0,0,1.0,3,0,6,1.3846153846153848
2020-06-03,60559,T,1,13,1,3,2,0,0,0,0.0,1,0,3,9.0
2020-06-03,61643,B,3,12,0,4,1,0,0,1,0.0,0,0,1,1.0
2020-06-03,63628,B,3,9,0,3,0,0,0,0,0.0,0,0,0,0.0
2020-06-03,65696,B,3,19,1,3,0,0,0,0,0.0,2,0,0,0.0
2020-06-03,72523,T,1,15,1,2,1,0,0,1,0.0,0,0,1,3.0
2020-06-03,77591,T,6,30,1,8,2,0,1,0,0.0,0,0,1,0.5
2020-06-03,77637,B,18,84,2,20,2,1,0,0,0.0,4,0,1,0.16666666666666666
2020-06-03,78536,T,3,17,0,4,0,0,0,0,0.0,2,0,0,0.0
2020-06-03,50030,B,21,96,3,22,2,0,0,0,0.0,2,0,0,0.0
2020-06-03,64805,T,3,17,1,4,0,0,0,0,0.0,0,0,0,0.0
2020-06-03,67259,T,6,35,0,11,5,2,0,0,0.0,0,0,0,0.0
2020-06-03,69041,B,1,10,0,2,1,1,0,0,0.0,1,0,0,0.0
2020-06-03,75340,B,5,29,1,8,3,1,0,0,0.0,1,0,2,1.2
2020-06-03,77211,T,15,96,0,24,9,2,0,2,0.0,3,0,4,0.8
2020-06-03,63959,B,2,12,1,2,0,0,0,0,0.0,1,0,0,0.0
2020-06-03,63991,B,8,37,0,11,3,1,0,0,0.0,2,0,0,0.0
2020-06-03,64861,T,9,63,3,15,7,1,0,1,0.0,2,0,5,1.6666666666666667
2020-06-03,64893,T,5,37,1,9,4,2,0,0,0.0,0,0,1,0.6
2020-06-03,64995,B,3,15,0,3,0,0,0,0,0.0,1,0,0,0.0
2020-06-03,65343,T,1,9,1,2,1,0,0,1,1.0,1,0,2,6.0
2020-06-03,65411,T,6,19,1,5,1,0,0,0,0.0,0,0,0,0.0
2020-06-03,66920,B,11,63,3,17,6,3,0,1,0.0,1,0,3,0.8181818181818182
2020-06-03,67863,T,3,16,0,4,1,1,0,0,0.0,2,0,0,0.0
2020-06-03,76118,B,3,20,0,5,2,0,0,1,0.0,0,0,2,2.0
2020-06-03,50449,T,15,80,2,21,8,0,0,1,1.0,0,0,3,0.6
2020-06-03,60146,T,6,29,0,8,2,0,0,1,0.0,3,0,1,0.5
2020-06-03,62920,T,2,9,0,3,1,1,0,0,0.0,1,1,0,0.0
2020-06-03,66145,B,6,37,2,7,2,1,0,1,0.0,1,0,2,1.0
2020-06-03,68403,T,3,12,0,4,1,0,0,0,0.0,2,0,0,0.0
2020-06-03,69103,B,15,80,4,20,7,3,0,1,0.0,3,0,8,1.6
2020-06-03,79140,B,6,28,0,10,3,0,0,0,0.0,2,0,1,0.5
2020-06-03,99445,T,1,14,0,3,2,0,0,0,1.0,1,0,2,6.0
2020-06-03,62360,T,3,16,0,3,0,0,0,0,0.0,0,0,0,0.0
2020-06-03,63342,T,4,16,0,5,1,0,0,0,0.0,2,0,0,0.0
2020-06-03,63464,B,2,14,0,3,1,0,0,0,0.0,1,0,0,0.0
2020-06-03,64051,T,2,20,0,4,2,0,0,0,0.0,0,0,0,0.0
2020-06-03,65769,B,4,12,0,4,0,0,0,0,0.0,1,0,0,0.0
2020-06-03,67391,T,3,13,0,3,0,0,0,0,0.0,2,0,0,0.0
2020-06-03,69360,T,15,76,2,18,4,0,0,1,1.0,2,0,2,0.4
2020-06-03,69744,B,21,111,5,30,9,1,0,0,0.0,3,0,4,0.5714285714285714
2020-06-04,50636,B,20,104,2,26,7,0,0,0,0.0,5,0,2,0.3
2020-06-04,63638,B,4,18,0,5,1,0,0,0,1.0,1,0,0,0.0
2020-06-04,64565,T,5,25,0,7,2,1,0,0,0.0,1,0,1,0.6
2020-06-04,65696,B,1,5,1,1,0,0,0,0,0.0,0,0,0,0.0
2020-06-04,66609,B,1,3,0,1,0,0,0,0,0.0,0,0,0,0.0
2020-06-04,73211,T,15,94,1,21,6,0,0,3,0.0,1,0,6,1.2
2020-06-04,78247,B,1,15,0,3,2,1,0,0,0.0,1,0,1,3.0
2020-06-04,78536,T,4,14,0,5,1,0,0,0,0.0,1,0,0,0.0
2020-06-04,50036,B,6,48,2,10,4,1,0,0,0.0,1,0,1,0.5
2020-06-04,62242,T,3,11,2,2,0,0,0,0,0.0,0,0,0,0.0
2020-06-04,64029,B,3,26,4,2,0,0,0,0,0.0,0,0,4,4.0
2020-06-04,64805,T,0,13,1,3,3,2,0,0,0.0,0,0,3,0.0
2020-06-04,67263,T,3,14,1,4,1,1,0,0,0.0,0,0,0,0.0
2020-06-04,67266,T,3,8,0,4,1,0,0,0,0.0,0,0,0,0.0
2020-06-04,68043,B,7,62,1,15,8,0,0,2,0.0,2,0,8,3.4285714285714284
2020-06-04,69045,T,15,110,3,21,5,2,0,0,0.0,8,1,5,1.0
2020-06-04,72447,T,3,11,0,3,1,0,0,0,0.0,1,0,0,0.0
2020-06-04,76757,B,7,28,0,9,2,0,0,1,0.0,2,0,1,0.42857142857142855
2020-06-04,77563,B,4,16,0,4,0,0,0,0,0.0,1,0,0,0.0
2020-06-04,60339,B,3,21,1,3,0,0,0,0,0.0,3,0,0,0.0
2020-06-04,63950,B,3,15,0,3,0,0,0,0,0.0,0,0,0,0.0
2020-06-04,65042,B,3,12,0,3,0,0,0,0,0.0,1,0,0,0.0
2020-06-04,65411,T,3,46,5,5,2,1,0,1,0.0,0,0,2,2.0
2020-06-04,69839,T,11,67,3,13,3,0,0,0,0.0,3,0,1,0.27272727272727276
2020-06-04,69940,B,18,108,4,21,5,0,0,0,1.0,8,1,0,0.0
